account_id,recovered_account,recovery_amount,total_calls,total_attempts,call_exposure_group,attempt_exposure_group
ACC0016246,1,83551.93,5.0,4.0,High,Medium
ACC0016247,0,0.0,4.0,3.0,Medium,Medium
ACC0016248,0,0.0,3.0,7.0,Medium,High
ACC0016249,0,0.0,1.0,2.0,Low,Low
ACC0016250,1,26925.19,0.0,3.0,Low,Medium
ACC0016251,1,80827.27,3.0,6.0,Medium,High
ACC0016252,1,114146.45,4.0,3.0,Medium,Medium
ACC0016253,1,106794.44,3.0,5.0,Medium,Medium
ACC0016254,0,0.0,5.0,5.0,High,Medium
ACC0016255,1,83673.57,2.0,6.0,Low,High
ACC0016256,0,0.0,4.0,6.0,Medium,High
ACC0016257,0,0.0,1.0,5.0,Low,Medium
ACC0016258,0,0.0,3.0,3.0,Medium,Medium
ACC0016259,0,0.0,2.0,6.0,Low,High
ACC0016260,0,0.0,2.0,1.0,Low,Low
ACC0016261,0,0.0,3.0,7.0,Medium,High
ACC0016262,0,0.0,5.0,5.0,High,Medium
ACC0016263,0,0.0,1.0,4.0,Low,Medium
ACC0016264,1,75717.09000000001,5.0,4.0,High,Medium
ACC0016265,0,0.0,2.0,6.0,Low,High
ACC0016266,0,0.0,1.0,2.0,Low,Low
ACC0016267,1,164560.46000000002,6.0,0.0,High,Low
ACC0016268,1,62571.47,2.0,4.0,Low,Medium
ACC0016269,0,0.0,1.0,1.0,Low,Low
ACC0016270,0,0.0,2.0,0.0,Low,Low
ACC0016271,1,118584.68,0.0,5.0,Low,Medium
ACC0016272,1,118769.58,6.0,1.0,High,Low
ACC0016273,1,57788.92,3.0,5.0,Medium,Medium
ACC0016274,1,142732.29,10.0,6.0,High,High
ACC0016275,1,139836.41,3.0,4.0,Medium,Medium
ACC0016276,1,109682.73,4.0,5.0,Medium,Medium
ACC0016277,1,932.4,3.0,2.0,Medium,Low
ACC0016278,1,141555.38,1.0,7.0,Low,High
ACC0016279,1,149766.04,2.0,4.0,Low,Medium
ACC0016280,1,52090.62,3.0,5.0,Medium,Medium
ACC0016281,0,0.0,1.0,5.0,Low,Medium
ACC0016282,1,119314.85,2.0,2.0,Low,Low
ACC0016283,1,980.56,4.0,2.0,Medium,Low
ACC0016284,0,0.0,1.0,2.0,Low,Low
ACC0016285,0,0.0,1.0,1.0,Low,Low
ACC0016286,0,0.0,3.0,3.0,Medium,Medium
ACC0016287,1,112779.85,2.0,2.0,Low,Low
ACC0016288,0,0.0,8.0,6.0,High,High
ACC0016289,0,0.0,2.0,3.0,Low,Medium
ACC0016290,0,0.0,3.0,3.0,Medium,Medium
ACC0016291,0,0.0,3.0,4.0,Medium,Medium
ACC0016292,1,48454.68,4.0,1.0,Medium,Low
ACC0016293,1,87694.59,3.0,3.0,Medium,Medium
ACC0016294,1,49709.12,7.0,4.0,High,Medium
ACC0016295,1,74887.15000000001,3.0,8.0,Medium,High
ACC0016296,0,0.0,4.0,6.0,Medium,High
ACC0016297,1,34683.01,6.0,4.0,High,Medium
ACC0016298,0,0.0,6.0,2.0,High,Low
ACC0016299,0,0.0,2.0,0.0,Low,Low
ACC0016300,0,0.0,2.0,2.0,Low,Low
ACC0016301,1,112559.51,3.0,6.0,Medium,High
ACC0016302,0,0.0,3.0,2.0,Medium,Low
ACC0016303,0,0.0,4.0,6.0,Medium,High
ACC0016304,0,0.0,5.0,2.0,High,Low
ACC0016305,0,0.0,4.0,4.0,Medium,Medium
ACC0016306,0,0.0,3.0,6.0,Medium,High
ACC0016307,1,70537.62,8.0,5.0,High,Medium
ACC0016308,1,49765.09,5.0,2.0,High,Low
ACC0016309,0,0.0,3.0,7.0,Medium,High
ACC0016310,0,0.0,1.0,4.0,Low,Medium
ACC0016311,1,53522.73,4.0,6.0,Medium,High
ACC0016312,0,0.0,3.0,0.0,Medium,Low
ACC0016313,0,0.0,1.0,5.0,Low,Medium
ACC0016314,0,0.0,4.0,5.0,Medium,Medium
ACC0016315,0,0.0,4.0,5.0,Medium,Medium
ACC0016316,0,0.0,6.0,8.0,High,High
ACC0016317,0,0.0,2.0,4.0,Low,Medium
ACC0016318,0,0.0,5.0,6.0,High,High
ACC0016319,0,0.0,4.0,4.0,Medium,Medium
ACC0016320,1,958.23,2.0,4.0,Low,Medium
ACC0016321,0,0.0,4.0,1.0,Medium,Low
ACC0016322,0,0.0,3.0,6.0,Medium,High
ACC0016323,0,0.0,4.0,1.0,Medium,Low
ACC0016324,1,107800.88,3.0,3.0,Medium,Medium
ACC0016325,1,362454.36,4.0,4.0,Medium,Medium
ACC0016326,0,0.0,5.0,4.0,High,Medium
ACC0016327,0,0.0,3.0,5.0,Medium,Medium
ACC0016328,0,0.0,2.0,3.0,Low,Medium
ACC0016329,0,0.0,0.0,3.0,Low,Medium
ACC0016330,0,0.0,3.0,4.0,Medium,Medium
ACC0016331,1,8210.1,4.0,4.0,Medium,Medium
ACC0016332,1,85002.65,3.0,2.0,Medium,Low
ACC0016333,1,132312.43,5.0,3.0,High,Medium
ACC0016334,1,117739.65,5.0,4.0,High,Medium
ACC0016335,0,0.0,2.0,5.0,Low,Medium
ACC0016336,0,0.0,2.0,2.0,Low,Low
ACC0016337,1,38833.77,4.0,4.0,Medium,Medium
ACC0016338,0,0.0,6.0,2.0,High,Low
ACC0016339,0,0.0,4.0,6.0,Medium,High
ACC0016340,0,0.0,4.0,9.0,Medium,High
ACC0016341,0,0.0,2.0,2.0,Low,Low
ACC0016342,0,0.0,2.0,2.0,Low,Low
ACC0016343,0,0.0,4.0,6.0,Medium,High
ACC0016344,1,17464.14,4.0,3.0,Medium,Medium
ACC0016345,1,54284.22,2.0,3.0,Low,Medium
ACC0016346,1,10218.1,2.0,2.0,Low,Low
ACC0016347,0,0.0,1.0,3.0,Low,Medium
ACC0016348,1,116293.42000000001,5.0,2.0,High,Low
ACC0016349,1,193901.6,3.0,1.0,Medium,Low
ACC0016350,1,45484.97,3.0,4.0,Medium,Medium
ACC0016351,0,0.0,2.0,6.0,Low,High
ACC0016352,0,0.0,2.0,4.0,Low,Medium
ACC0016353,0,0.0,5.0,3.0,High,Medium
ACC0016354,1,133878.58,4.0,3.0,Medium,Medium
ACC0016355,1,32447.93,5.0,3.0,High,Medium
ACC0016356,0,0.0,4.0,4.0,Medium,Medium
ACC0016357,0,0.0,2.0,3.0,Low,Medium
ACC0016358,1,48649.53,0.0,3.0,Low,Medium
ACC0016359,1,103912.99,7.0,4.0,High,Medium
ACC0016360,1,85943.94,7.0,5.0,High,Medium
ACC0016361,1,269133.80000000005,5.0,2.0,High,Low
ACC0016362,0,0.0,3.0,7.0,Medium,High
ACC0016363,1,133740.08,1.0,6.0,Low,High
ACC0016364,0,0.0,1.0,4.0,Low,Medium
ACC0016365,1,147800.75,3.0,6.0,Medium,High
ACC0016366,1,88096.17,2.0,5.0,Low,Medium
ACC0016367,0,0.0,5.0,3.0,High,Medium
ACC0016368,0,0.0,3.0,2.0,Medium,Low
ACC0016369,1,148369.46,3.0,4.0,Medium,Medium
ACC0016370,0,0.0,3.0,5.0,Medium,Medium
ACC0016371,0,0.0,5.0,3.0,High,Medium
ACC0016372,1,31868.73,2.0,6.0,Low,High
ACC0016373,1,78283.96,2.0,6.0,Low,High
ACC0016374,1,65255.08,2.0,4.0,Low,Medium
ACC0016375,0,0.0,2.0,3.0,Low,Medium
ACC0016376,0,0.0,6.0,6.0,High,High
ACC0016377,0,0.0,0.0,1.0,Low,Low
ACC0016378,0,0.0,1.0,7.0,Low,High
ACC0016379,0,0.0,4.0,2.0,Medium,Low
ACC0016380,0,0.0,3.0,7.0,Medium,High
ACC0016381,1,148828.29,3.0,2.0,Medium,Low
ACC0016382,0,0.0,3.0,7.0,Medium,High
ACC0016383,1,195579.42,3.0,3.0,Medium,Medium
ACC0016384,0,0.0,3.0,3.0,Medium,Medium
ACC0016385,0,0.0,4.0,1.0,Medium,Low
ACC0016386,1,108783.97,4.0,0.0,Medium,Low
ACC0016387,0,0.0,2.0,2.0,Low,Low
ACC0016388,0,0.0,1.0,10.0,Low,High
ACC0016389,0,0.0,3.0,4.0,Medium,Medium
ACC0016390,0,0.0,5.0,0.0,High,Low
ACC0016391,0,0.0,1.0,4.0,Low,Medium
ACC0016392,0,0.0,0.0,3.0,Low,Medium
ACC0016393,0,0.0,4.0,6.0,Medium,High
ACC0016394,1,115696.03,4.0,3.0,Medium,Medium
ACC0016395,0,0.0,3.0,4.0,Medium,Medium
ACC0016396,1,166931.39,4.0,4.0,Medium,Medium
ACC0016397,1,101165.51,5.0,4.0,High,Medium
ACC0016398,0,0.0,0.0,3.0,Low,Medium
ACC0016399,1,200624.09999999998,3.0,4.0,Medium,Medium
ACC0016400,1,66243.71,3.0,4.0,Medium,Medium
ACC0016401,1,55193.68,2.0,1.0,Low,Low
ACC0016402,0,0.0,4.0,2.0,Medium,Low
ACC0016403,1,137081.56,4.0,9.0,Medium,High
ACC0016404,0,0.0,3.0,7.0,Medium,High
ACC0016405,1,47194.15,1.0,8.0,Low,High
ACC0016406,0,0.0,2.0,2.0,Low,Low
ACC0016407,0,0.0,3.0,7.0,Medium,High
ACC0016408,0,0.0,3.0,0.0,Medium,Low
ACC0016409,0,0.0,2.0,2.0,Low,Low
ACC0016410,1,119904.08,2.0,7.0,Low,High
ACC0016411,1,59431.24,4.0,6.0,Medium,High
ACC0016412,0,0.0,2.0,2.0,Low,Low
ACC0016413,1,109889.36,1.0,2.0,Low,Low
ACC0016414,1,70791.51,2.0,3.0,Low,Medium
ACC0016415,0,0.0,1.0,2.0,Low,Low
ACC0016416,0,0.0,6.0,4.0,High,Medium
ACC0016417,0,0.0,6.0,3.0,High,Medium
ACC0016418,0,0.0,3.0,6.0,Medium,High
ACC0016419,0,0.0,3.0,8.0,Medium,High
ACC0016420,1,64508.95,2.0,7.0,Low,High
ACC0016421,1,64565.37,8.0,7.0,High,High
ACC0016422,1,26549.56,3.0,2.0,Medium,Low
ACC0016423,0,0.0,2.0,2.0,Low,Low
ACC0016424,0,0.0,4.0,5.0,Medium,Medium
ACC0016425,0,0.0,6.0,3.0,High,Medium
ACC0016426,1,149020.32,2.0,3.0,Low,Medium
ACC0016427,1,110668.65,2.0,7.0,Low,High
ACC0016428,1,87285.89,7.0,4.0,High,Medium
ACC0016429,0,0.0,2.0,11.0,Low,High
ACC0016430,0,0.0,1.0,1.0,Low,Low
ACC0016431,0,0.0,5.0,4.0,High,Medium
ACC0016432,1,133590.41,3.0,2.0,Medium,Low
ACC0016433,0,0.0,4.0,3.0,Medium,Medium
ACC0016434,1,2138.69,5.0,1.0,High,Low
ACC0016435,0,0.0,0.0,3.0,Low,Medium
ACC0016436,0,0.0,2.0,1.0,Low,Low
ACC0016437,1,133973.03,5.0,5.0,High,Medium
ACC0016438,1,139666.15000000002,3.0,4.0,Medium,Medium
ACC0016439,1,38419.41,4.0,1.0,Medium,Low
ACC0016440,0,0.0,1.0,8.0,Low,High
ACC0016441,0,0.0,2.0,2.0,Low,Low
ACC0016442,1,137432.53,0.0,5.0,Low,Medium
ACC0016443,0,0.0,2.0,4.0,Low,Medium
ACC0016444,1,16840.350000000002,2.0,2.0,Low,Low
ACC0016445,0,0.0,2.0,3.0,Low,Medium
ACC0016446,0,0.0,3.0,3.0,Medium,Medium
ACC0016447,1,94682.94,3.0,3.0,Medium,Medium
ACC0016448,1,112651.44,2.0,3.0,Low,Medium
ACC0016449,0,0.0,1.0,3.0,Low,Medium
ACC0016450,0,0.0,2.0,1.0,Low,Low
ACC0016451,0,0.0,0.0,1.0,Low,Low
ACC0016452,0,0.0,4.0,4.0,Medium,Medium
ACC0016453,0,0.0,2.0,2.0,Low,Low
ACC0016454,0,0.0,3.0,5.0,Medium,Medium
ACC0016455,1,29989.1,3.0,9.0,Medium,High
ACC0016456,1,138124.32,5.0,6.0,High,High
ACC0016457,1,101822.48,7.0,8.0,High,High
ACC0016458,1,151123.27000000002,1.0,6.0,Low,High
ACC0016459,0,0.0,1.0,2.0,Low,Low
ACC0016460,0,0.0,3.0,5.0,Medium,Medium
ACC0016461,1,138034.16,3.0,4.0,Medium,Medium
ACC0016462,0,0.0,3.0,1.0,Medium,Low
ACC0016463,0,0.0,3.0,2.0,Medium,Low
ACC0016464,0,0.0,5.0,4.0,High,Medium
ACC0016465,0,0.0,0.0,1.0,Low,Low
ACC0016466,0,0.0,7.0,7.0,High,High
ACC0016467,0,0.0,1.0,4.0,Low,Medium
ACC0016468,0,0.0,4.0,4.0,Medium,Medium
ACC0016469,0,0.0,3.0,4.0,Medium,Medium
ACC0016470,1,52512.45,6.0,5.0,High,Medium
ACC0016471,0,0.0,5.0,0.0,High,Low
ACC0016472,0,0.0,2.0,5.0,Low,Medium
ACC0016473,0,0.0,4.0,5.0,Medium,Medium
ACC0016474,0,0.0,7.0,1.0,High,Low
ACC0016475,0,0.0,1.0,5.0,Low,Medium
ACC0016476,1,93950.34999999999,1.0,4.0,Low,Medium
ACC0016477,1,71839.56,6.0,0.0,High,Low
ACC0016478,0,0.0,4.0,4.0,Medium,Medium
ACC0016479,1,133918.77,2.0,4.0,Low,Medium
ACC0016480,0,0.0,4.0,7.0,Medium,High
ACC0016481,0,0.0,3.0,5.0,Medium,Medium
ACC0016482,1,131078.97,4.0,4.0,Medium,Medium
ACC0016483,1,122250.49,4.0,1.0,Medium,Low
ACC0016484,0,0.0,2.0,4.0,Low,Medium
ACC0016485,0,0.0,2.0,1.0,Low,Low
ACC0016486,0,0.0,2.0,2.0,Low,Low
ACC0016487,1,64505.89,3.0,4.0,Medium,Medium
ACC0016488,1,122550.82,5.0,4.0,High,Medium
ACC0016489,0,0.0,4.0,4.0,Medium,Medium
ACC0016490,0,0.0,5.0,3.0,High,Medium
ACC0016491,0,0.0,1.0,4.0,Low,Medium
ACC0016492,1,98173.05,1.0,3.0,Low,Medium
ACC0016493,0,0.0,7.0,5.0,High,Medium
ACC0016494,0,0.0,7.0,3.0,High,Medium
ACC0016495,0,0.0,1.0,2.0,Low,Low
ACC0016496,0,0.0,10.0,6.0,High,High
ACC0016497,0,0.0,5.0,9.0,High,High
ACC0016498,0,0.0,3.0,5.0,Medium,Medium
ACC0016499,1,75730.79,1.0,3.0,Low,Medium
ACC0016500,0,0.0,3.0,1.0,Medium,Low
ACC0016501,0,0.0,2.0,5.0,Low,Medium
ACC0016502,0,0.0,1.0,1.0,Low,Low
ACC0016503,1,75870.98,1.0,6.0,Low,High
ACC0016504,1,12835.71,2.0,5.0,Low,Medium
ACC0016505,1,119188.57,6.0,5.0,High,Medium
ACC0016506,0,0.0,5.0,4.0,High,Medium
ACC0016507,0,0.0,2.0,6.0,Low,High
ACC0016508,0,0.0,2.0,4.0,Low,Medium
ACC0016509,0,0.0,3.0,8.0,Medium,High
ACC0016510,1,284021.6,3.0,4.0,Medium,Medium
ACC0016511,1,133388.19,4.0,4.0,Medium,Medium
ACC0016512,0,0.0,7.0,4.0,High,Medium
ACC0016513,0,0.0,2.0,7.0,Low,High
ACC0016514,0,0.0,1.0,5.0,Low,Medium
ACC0016515,0,0.0,3.0,3.0,Medium,Medium
ACC0016516,0,0.0,2.0,1.0,Low,Low
ACC0016517,0,0.0,2.0,2.0,Low,Low
ACC0016518,1,114156.47,3.0,2.0,Medium,Low
ACC0016519,1,151515.64,5.0,3.0,High,Medium
ACC0016520,0,0.0,6.0,1.0,High,Low
ACC0016521,1,84957.95,2.0,6.0,Low,High
ACC0016522,1,37169.51,5.0,1.0,High,Low
ACC0016523,0,0.0,4.0,9.0,Medium,High
ACC0016524,1,70243.06,5.0,8.0,High,High
ACC0016525,1,201660.86000000002,1.0,1.0,Low,Low
ACC0016526,1,54110.78,2.0,2.0,Low,Low
ACC0016527,0,0.0,2.0,4.0,Low,Medium
ACC0016528,1,138047.08,1.0,5.0,Low,Medium
ACC0016529,1,73233.32,7.0,5.0,High,Medium
ACC0016530,0,0.0,4.0,5.0,Medium,Medium
ACC0016531,0,0.0,1.0,3.0,Low,Medium
ACC0016532,0,0.0,2.0,3.0,Low,Medium
ACC0016533,0,0.0,6.0,7.0,High,High
ACC0016534,0,0.0,3.0,6.0,Medium,High
ACC0016535,0,0.0,2.0,6.0,Low,High
ACC0016536,1,39049.75,7.0,1.0,High,Low
ACC0016537,0,0.0,3.0,7.0,Medium,High
ACC0016538,0,0.0,4.0,1.0,Medium,Low
ACC0016539,1,10061.69,4.0,4.0,Medium,Medium
ACC0016540,0,0.0,3.0,6.0,Medium,High
ACC0016541,1,99870.20999999999,4.0,6.0,Medium,High
ACC0016542,0,0.0,0.0,1.0,Low,Low
ACC0016543,0,0.0,3.0,4.0,Medium,Medium
ACC0016544,1,106409.83,4.0,5.0,Medium,Medium
ACC0016545,1,93765.16,4.0,2.0,Medium,Low
ACC0016546,1,58945.57,5.0,6.0,High,High
ACC0016547,0,0.0,5.0,6.0,High,High
ACC0016548,0,0.0,2.0,4.0,Low,Medium
ACC0016549,0,0.0,6.0,4.0,High,Medium
ACC0016550,1,39545.24,4.0,6.0,Medium,High
ACC0016551,1,81145.87,0.0,3.0,Low,Medium
ACC0016552,1,52504.33,4.0,2.0,Medium,Low
ACC0016553,0,0.0,4.0,7.0,Medium,High
ACC0016554,1,116184.84,4.0,7.0,Medium,High
ACC0016555,0,0.0,1.0,4.0,Low,Medium
ACC0016556,0,0.0,4.0,3.0,Medium,Medium
ACC0016557,0,0.0,3.0,8.0,Medium,High
ACC0016558,1,24742.13,3.0,4.0,Medium,Medium
ACC0016559,1,87217.29,3.0,2.0,Medium,Low
ACC0016560,1,52228.44,3.0,5.0,Medium,Medium
ACC0016561,1,87296.05,1.0,4.0,Low,Medium
ACC0016562,1,113082.03,5.0,6.0,High,High
ACC0016563,0,0.0,0.0,2.0,Low,Low
ACC0016564,0,0.0,3.0,4.0,Medium,Medium
ACC0016565,1,198836.82,2.0,3.0,Low,Medium
ACC0016566,0,0.0,3.0,2.0,Medium,Low
ACC0016567,1,52509.86,5.0,3.0,High,Medium
ACC0016568,0,0.0,4.0,4.0,Medium,Medium
ACC0016569,1,48949.64,1.0,2.0,Low,Low
ACC0016570,1,101143.54000000001,1.0,3.0,Low,Medium
ACC0016571,0,0.0,4.0,7.0,Medium,High
ACC0016572,0,0.0,3.0,5.0,Medium,Medium
ACC0016573,1,178742.87,3.0,2.0,Medium,Low
ACC0016574,1,246785.87,3.0,10.0,Medium,High
ACC0016575,0,0.0,3.0,5.0,Medium,Medium
ACC0016576,1,19686.35,4.0,5.0,Medium,Medium
ACC0016577,0,0.0,1.0,5.0,Low,Medium
ACC0016578,1,45279.44,1.0,4.0,Low,Medium
ACC0016579,0,0.0,2.0,7.0,Low,High
ACC0016580,0,0.0,1.0,7.0,Low,High
ACC0016581,0,0.0,5.0,4.0,High,Medium
ACC0016582,0,0.0,1.0,6.0,Low,High
ACC0016583,0,0.0,4.0,5.0,Medium,Medium
ACC0016584,1,141990.16,3.0,5.0,Medium,Medium
ACC0016585,0,0.0,2.0,2.0,Low,Low
ACC0016586,1,59239.37,5.0,7.0,High,High
ACC0016587,1,129157.13,4.0,9.0,Medium,High
ACC0016588,0,0.0,3.0,4.0,Medium,Medium
ACC0016589,1,117130.47,1.0,4.0,Low,Medium
ACC0016590,0,0.0,4.0,4.0,Medium,Medium
ACC0016591,0,0.0,1.0,3.0,Low,Medium
ACC0016592,0,0.0,1.0,4.0,Low,Medium
ACC0016593,0,0.0,5.0,3.0,High,Medium
ACC0016594,0,0.0,1.0,2.0,Low,Low
ACC0016595,1,96056.75,1.0,8.0,Low,High
ACC0016596,1,3319.68,0.0,6.0,Low,High
ACC0016597,0,0.0,8.0,3.0,High,Medium
ACC0016598,1,240400.97999999998,4.0,3.0,Medium,Medium
ACC0016599,0,0.0,2.0,5.0,Low,Medium
ACC0016600,1,98530.18,2.0,6.0,Low,High
ACC0016601,1,250845.92,3.0,2.0,Medium,Low
ACC0016602,1,9904.29,3.0,6.0,Medium,High
ACC0016603,1,130287.19,1.0,5.0,Low,Medium
ACC0016604,0,0.0,5.0,3.0,High,Medium
ACC0016605,0,0.0,2.0,5.0,Low,Medium
ACC0016606,0,0.0,5.0,2.0,High,Low
ACC0016607,1,70126.55,4.0,5.0,Medium,Medium
ACC0016608,0,0.0,3.0,4.0,Medium,Medium
ACC0016609,1,88155.61,2.0,7.0,Low,High
ACC0016610,0,0.0,6.0,3.0,High,Medium
ACC0016611,1,246397.57,1.0,2.0,Low,Low
ACC0016612,1,74748.43,2.0,4.0,Low,Medium
ACC0016613,1,13892.96,6.0,6.0,High,High
ACC0016614,1,83576.53,2.0,7.0,Low,High
ACC0016615,0,0.0,2.0,1.0,Low,Low
ACC0016616,0,0.0,4.0,3.0,Medium,Medium
ACC0016617,1,111550.31999999999,2.0,3.0,Low,Medium
ACC0016618,0,0.0,3.0,5.0,Medium,Medium
ACC0016619,1,220090.76,4.0,8.0,Medium,High
ACC0016620,0,0.0,2.0,3.0,Low,Medium
ACC0016621,1,266578.5,6.0,6.0,High,High
ACC0016622,1,12627.54,2.0,1.0,Low,Low
ACC0016623,1,133567.63,3.0,1.0,Medium,Low
ACC0016624,0,0.0,4.0,3.0,Medium,Medium
ACC0016625,0,0.0,0.0,6.0,Low,High
ACC0016626,1,216209.32,1.0,5.0,Low,Medium
ACC0016627,0,0.0,2.0,4.0,Low,Medium
ACC0016628,0,0.0,4.0,2.0,Medium,Low
ACC0016629,0,0.0,1.0,5.0,Low,Medium
ACC0016630,0,0.0,6.0,5.0,High,Medium
ACC0016631,0,0.0,1.0,5.0,Low,Medium
ACC0016632,1,183498.16,2.0,4.0,Low,Medium
ACC0016633,0,0.0,3.0,4.0,Medium,Medium
ACC0016634,0,0.0,2.0,3.0,Low,Medium
ACC0016635,1,99694.36,4.0,5.0,Medium,Medium
ACC0016636,0,0.0,1.0,5.0,Low,Medium
ACC0016637,1,149821.47999999998,3.0,1.0,Medium,Low
ACC0016638,1,116550.26,0.0,4.0,Low,Medium
ACC0016639,0,0.0,4.0,4.0,Medium,Medium
ACC0016640,1,94332.95,3.0,3.0,Medium,Medium
ACC0016641,1,212537.29,4.0,3.0,Medium,Medium
ACC0016642,0,0.0,0.0,1.0,Low,Low
ACC0016643,1,50072.85,3.0,5.0,Medium,Medium
ACC0016644,0,0.0,3.0,5.0,Medium,Medium
ACC0016645,1,43249.64,2.0,10.0,Low,High
ACC0016646,0,0.0,1.0,1.0,Low,Low
ACC0016647,0,0.0,0.0,2.0,Low,Low
ACC0016648,1,170037.87,3.0,3.0,Medium,Medium
ACC0016649,1,118995.2,0.0,5.0,Low,Medium
ACC0016650,0,0.0,2.0,2.0,Low,Low
ACC0016651,0,0.0,4.0,3.0,Medium,Medium
ACC0016652,0,0.0,6.0,2.0,High,Low
ACC0016653,0,0.0,0.0,3.0,Low,Medium
ACC0016654,1,113807.59,0.0,5.0,Low,Medium
ACC0016655,1,94643.69,4.0,3.0,Medium,Medium
ACC0016656,1,108578.26,4.0,4.0,Medium,Medium
ACC0016657,0,0.0,5.0,2.0,High,Low
ACC0016658,1,52881.68,4.0,5.0,Medium,Medium
ACC0016659,0,0.0,3.0,2.0,Medium,Low
ACC0016660,1,38157.71,6.0,2.0,High,Low
ACC0016661,1,113013.20999999999,4.0,5.0,Medium,Medium
ACC0016662,1,209040.99,3.0,5.0,Medium,Medium
ACC0016663,0,0.0,2.0,5.0,Low,Medium
ACC0016664,1,89201.8,2.0,1.0,Low,Low
ACC0016665,0,0.0,4.0,4.0,Medium,Medium
ACC0016666,1,122454.92,5.0,5.0,High,Medium
ACC0016667,0,0.0,2.0,2.0,Low,Low
ACC0016668,1,61153.6,3.0,1.0,Medium,Low
ACC0016669,0,0.0,0.0,1.0,Low,Low
ACC0016670,0,0.0,2.0,8.0,Low,High
ACC0016671,0,0.0,1.0,2.0,Low,Low
ACC0016672,1,35962.26,6.0,6.0,High,High
ACC0016673,0,0.0,2.0,6.0,Low,High
ACC0016674,1,110256.92,3.0,5.0,Medium,Medium
ACC0016675,0,0.0,4.0,7.0,Medium,High
ACC0016676,0,0.0,3.0,3.0,Medium,Medium
ACC0016677,1,30681.52,5.0,6.0,High,High
ACC0016678,1,55179.880000000005,3.0,4.0,Medium,Medium
ACC0016679,1,74242.25,2.0,6.0,Low,High
ACC0016680,1,67561.93,1.0,7.0,Low,High
ACC0016681,0,0.0,1.0,4.0,Low,Medium
ACC0016682,1,125806.93,6.0,4.0,High,Medium
ACC0016683,0,0.0,2.0,4.0,Low,Medium
ACC0016684,1,14009.54,0.0,2.0,Low,Low
ACC0016685,1,71303.44,1.0,2.0,Low,Low
ACC0016686,0,0.0,3.0,3.0,Medium,Medium
ACC0016687,0,0.0,2.0,7.0,Low,High
ACC0016688,1,123328.04,1.0,1.0,Low,Low
ACC0016689,0,0.0,1.0,1.0,Low,Low
ACC0016690,1,87902.57,5.0,2.0,High,Low
ACC0016691,1,145209.88,4.0,5.0,Medium,Medium
ACC0016692,0,0.0,1.0,4.0,Low,Medium
ACC0016693,1,142223.39,6.0,3.0,High,Medium
ACC0016694,0,0.0,4.0,3.0,Medium,Medium
ACC0016695,0,0.0,2.0,5.0,Low,Medium
ACC0016696,0,0.0,2.0,9.0,Low,High
ACC0016697,0,0.0,2.0,3.0,Low,Medium
ACC0016698,0,0.0,4.0,5.0,Medium,Medium
ACC0016699,1,85519.03,2.0,7.0,Low,High
ACC0016700,0,0.0,4.0,4.0,Medium,Medium
ACC0016701,0,0.0,3.0,9.0,Medium,High
ACC0016702,1,79175.58,2.0,5.0,Low,Medium
ACC0016703,0,0.0,3.0,3.0,Medium,Medium
ACC0016704,1,102613.11,5.0,4.0,High,Medium
ACC0016705,0,0.0,2.0,7.0,Low,High
ACC0016706,0,0.0,0.0,5.0,Low,Medium
ACC0016707,1,47175.87,3.0,5.0,Medium,Medium
ACC0016708,1,158.41,2.0,4.0,Low,Medium
ACC0016709,1,138565.26,4.0,4.0,Medium,Medium
ACC0016710,1,13528.37,4.0,5.0,Medium,Medium
ACC0016711,1,65037.27,0.0,5.0,Low,Medium
ACC0016712,0,0.0,3.0,7.0,Medium,High
ACC0016713,0,0.0,3.0,2.0,Medium,Low
ACC0016714,1,138621.31,1.0,3.0,Low,Medium
ACC0016715,1,99264.8,3.0,5.0,Medium,Medium
ACC0016716,1,159371.54,3.0,7.0,Medium,High
ACC0016717,0,0.0,3.0,5.0,Medium,Medium
ACC0016718,1,132218.39,3.0,4.0,Medium,Medium
ACC0016719,1,129986.58,0.0,5.0,Low,Medium
ACC0016720,1,160627.67,3.0,3.0,Medium,Medium
ACC0016721,0,0.0,2.0,2.0,Low,Low
ACC0016722,1,146920.73,1.0,2.0,Low,Low
ACC0016723,0,0.0,3.0,3.0,Medium,Medium
ACC0016724,0,0.0,2.0,4.0,Low,Medium
ACC0016725,1,44243.33,2.0,0.0,Low,Low
ACC0016726,0,0.0,1.0,3.0,Low,Medium
ACC0016727,0,0.0,4.0,3.0,Medium,Medium
ACC0016728,0,0.0,2.0,1.0,Low,Low
ACC0016729,1,37682.38,3.0,7.0,Medium,High
ACC0016730,1,112453.01,3.0,5.0,Medium,Medium
ACC0016731,1,189995.32,3.0,1.0,Medium,Low
ACC0016732,0,0.0,1.0,3.0,Low,Medium
ACC0016733,0,0.0,1.0,6.0,Low,High
ACC0016734,0,0.0,3.0,3.0,Medium,Medium
ACC0016735,1,84334.82,6.0,3.0,High,Medium
ACC0016736,1,14438.42,5.0,3.0,High,Medium
ACC0016737,1,138532.24,2.0,2.0,Low,Low
ACC0016738,1,137103.45,6.0,6.0,High,High
ACC0016739,0,0.0,4.0,2.0,Medium,Low
ACC0016740,1,81276.89,5.0,8.0,High,High
ACC0016741,0,0.0,3.0,3.0,Medium,Medium
ACC0016742,0,0.0,2.0,2.0,Low,Low
