payment_id,account_id,event_at_parsed,amount,payment_status,call_id,call_event_at,agent_id,campaign_id,vendor_id,call_status,hours_since_prior_call
PAYMENT0019899,ACC0014896,2026-04-27 05:29:09,34955.79,SUCCESS,CALL0061891,2026-04-15 20:44:00,AGT0000619,CMP0000050,VND0000005,NO_ANSWER,272.7525
PAYMENT0024850,ACC0014548,2026-04-27 05:43:55,4106.57,SUCCESS,CALL0032573,2026-02-26 04:42:18,AGT0000218,CMP0000018,VND0000007,NO_ANSWER,1441.0269444444446
PAYMENT0012586,ACC0012131,2026-04-27 06:21:34,149154.66,SUCCESS,CALL0026029,2026-03-23 20:07:23,AGT0000905,CMP0000082,VND0000007,BUSY,826.2363888888889
PAYMENT0012586,ACC0012131,2026-04-27 06:21:34,149154.66,SUCCESS,CALL0026029,2026-03-23 20:07:23,AGT0000905,CMP0000082,VND0000007,BUSY,826.2363888888889
PAYMENT0019312,ACC0025342,2026-04-27 06:21:49,25497.98,SUCCESS,CALL0011496,2026-03-09 08:25:27,AGT0000805,CMP0000028,VND0000006,BUSY,1173.9394444444445
PAYMENT0018080,ACC0003804,2026-04-27 06:38:30,49961.59,REVERSED,CALL0028611,2026-03-14 17:15:56,AGT0000015,CMP0000109,VND0000001,BUSY,1045.3761111111112
PAYMENT0009085,ACC0026946,2026-04-27 06:39:00,8811.17,SUCCESS,CALL0028776,2026-04-20 21:05:20,AGT0000296,CMP0000075,VND0000012,NO_ANSWER,153.5611111111111
PAYMENT0003413,ACC0017000,2026-04-27 07:28:03,26489.11,SUCCESS,CALL0082414,2026-01-24 03:09:14,AGT0000731,CMP0000109,VND0000015,BUSY,2236.313611111111
PAYMENT0005058,ACC0003892,2026-04-27 07:30:30,8756.23,FAILED,CALL0024993,2026-02-11 07:59:08,AGT0000556,CMP0000013,VND0000001,ANSWERED,1799.5227777777777
PAYMENT0024487,ACC0008148,2026-04-27 08:46:52,53254.92,SUCCESS,CALL0015394,2026-01-25 10:48:02,AGT0000361,CMP0000074,VND0000004,ANSWERED,2205.9805555555554
PAYMENT0004044,ACC0008919,2026-04-27 08:48:10,123478.41,SUCCESS,,,,,,,
PAYMENT0015949,ACC0028960,2026-04-27 09:03:41,22113.79,SUCCESS,CALL0036573,2026-04-15 19:02:39,AGT0000787,CMP0000006,VND0000008,BUSY,278.01722222222224
PAYMENT0022051,ACC0006127,2026-04-27 09:09:51,140319.12,SUCCESS,CALL0024361,2026-04-20 12:18:26,AGT0000834,CMP0000025,VND0000004,BUSY,164.85694444444445
PAYMENT0007090,ACC0023158,2026-04-27 09:11:16,16694.4,PENDING,,,,,,,
PAYMENT0023941,ACC0026141,2026-04-27 09:13:50,55948.23,PENDING,CALL0013795,2026-02-26 18:09:26,AGT0000415,CMP0000106,VND0000005,NO_ANSWER,1431.0733333333333
PAYMENT0008808,ACC0008987,2026-04-27 09:21:45,118424.72,SUCCESS,CALL0084240,2026-03-08 10:20:51,AGT0000940,CMP0000096,VND0000011,ANSWERED,1199.015
PAYMENT0002017,ACC0014002,2026-04-27 09:30:11,56466.4,FAILED,CALL0059598,2026-03-25 02:37:01,AGT0000273,CMP0000078,VND0000004,ANSWERED,798.8861111111111
PAYMENT0004919,ACC0004862,2026-04-27 09:37:12,136257.65,SUCCESS,CALL0057239,2026-02-05 20:39:48,AGT0000932,CMP0000100,VND0000001,VOICEMAIL,1932.9566666666667
PAYMENT0016934,ACC0004160,2026-04-27 10:22:18,61405.07,SUCCESS,,,,,,,
PAYMENT0002844,ACC0021185,2026-04-27 10:25:36,99934.86,SUCCESS,,,,,,,
PAYMENT0018593,ACC0022895,2026-04-27 10:34:33,133903.67,FAILED,CALL0060457,2026-03-31 17:01:31,AGT0000929,CMP0000098,VND0000007,NO_ANSWER,641.5505555555555
PAYMENT0020806,ACC0027464,2026-04-27 10:35:31,66483.62,SUCCESS,CALL0031524,2026-04-17 01:14:21,AGT0000734,CMP0000114,VND0000007,FAILED,249.3527777777778
PAYMENT0017506,ACC0018823,2026-04-27 10:45:35,60823.13,FAILED,CALL0026247,2026-04-04 20:31:31,AGT0000074,CMP0000058,VND0000011,NO_ANSWER,542.2344444444444
PAYMENT0017506,ACC0018823,2026-04-27 10:45:35,60823.13,FAILED,CALL0026247,2026-04-04 20:31:31,AGT0000074,CMP0000058,VND0000011,NO_ANSWER,542.2344444444444
PAYMENT0007732,ACC0028186,2026-04-27 10:54:36,51339.73,SUCCESS,CALL0009249,2026-01-29 06:14:30,AGT0000748,CMP0000068,VND0000006,FAILED,2116.6683333333335
PAYMENT0003875,ACC0023015,2026-04-27 10:57:07,61447.98,SUCCESS,CALL0055850,2026-04-19 19:45:28,AGT0000253,CMP0000077,VND0000001,ANSWERED,183.19416666666666
PAYMENT0013723,ACC0019400,2026-04-27 11:16:15,29884.31,FAILED,CALL0049603,2026-03-31 14:48:26,AGT0000291,CMP0000072,VND0000004,VOICEMAIL,644.4636111111112
PAYMENT0016346,ACC0005759,2026-04-27 11:39:21,45912.41,SUCCESS,CALL0038334,2026-01-27 15:49:34,AGT0000622,CMP0000010,VND0000013,NO_ANSWER,2155.8297222222222
PAYMENT0003888,ACC0023086,2026-04-27 11:41:47,93664.93,SUCCESS,CALL0062496,2026-03-06 06:24:16,AGT0000448,CMP0000050,VND0000014,BUSY,1253.2919444444444
PAYMENT0005300,ACC0014492,2026-04-27 11:46:42,39651.07,PENDING,CALL0084376,2026-04-27 05:23:35,AGT0000381,CMP0000016,VND0000004,NO_ANSWER,6.385277777777778
PAYMENT0008431,ACC0008699,2026-04-27 12:11:21,50926.88,SUCCESS,CALL0050583,2026-04-04 22:31:57,AGT0000389,CMP0000005,VND0000013,ANSWERED,541.6566666666666
PAYMENT0002019,ACC0022012,2026-04-27 12:14:14,2857.65,PENDING,CALL0014897,2026-03-15 22:46:27,AGT0000041,CMP0000100,VND0000002,VOICEMAIL,1021.4630555555556
PAYMENT0008568,ACC0010708,2026-04-27 12:27:02,76671.77,SUCCESS,CALL0055848,2026-04-19 15:06:46,AGT0000266,CMP0000084,VND0000013,FAILED,189.33777777777777
PAYMENT0022831,ACC0020094,2026-04-27 12:40:06,139835.77,PENDING,,,,,,,
PAYMENT0000228,ACC0010357,2026-04-27 12:50:23,77955.19,FAILED,CALL0061185,2026-03-18 21:41:53,AGT0000035,CMP0000005,VND0000007,NO_ANSWER,951.1416666666667
PAYMENT0018898,ACC0008777,2026-04-27 12:58:33,27468.48,SUCCESS,CALL0019208,2026-04-03 05:54:12,AGT0000966,CMP0000072,VND0000010,ANSWERED,583.0725
PAYMENT0013878,ACC0011443,2026-04-27 13:10:52,66052.7,SUCCESS,CALL0052424,2026-04-17 11:10:39,AGT0000236,CMP0000093,VND0000010,BUSY,242.0036111111111
PAYMENT0000275,ACC0019524,2026-04-27 13:18:56,120023.54,SUCCESS,CALL0009698,2026-02-23 08:04:23,AGT0000944,CMP0000112,VND0000012,VOICEMAIL,1517.2425
PAYMENT0011660,ACC0021779,2026-04-27 13:59:39,96384.06,SUCCESS,,,,,,,
PAYMENT0010863,ACC0024124,2026-04-27 14:19:18,136347.03,PENDING,CALL0083649,2026-03-23 01:03:05,AGT0000792,CMP0000013,VND0000003,VOICEMAIL,853.2702777777778
PAYMENT0020197,ACC0002397,2026-04-27 14:40:08,44445.73,SUCCESS,CALL0072639,2026-02-12 11:06:35,AGT0000734,CMP0000062,VND0000001,VOICEMAIL,1779.5591666666667
PAYMENT0024489,ACC0022731,2026-04-27 15:06:15,133169.93,SUCCESS,CALL0000065,2026-04-11 10:42:48,AGT0000409,CMP0000052,VND0000011,ANSWERED,388.3908333333333
PAYMENT0011666,ACC0001942,2026-04-27 15:17:22,127779.59,SUCCESS,CALL0059886,2026-03-01 14:40:19,AGT0000482,CMP0000058,VND0000012,VOICEMAIL,1368.6175
PAYMENT0020318,ACC0023417,2026-04-27 15:24:57,58044.75,FAILED,CALL0028480,2026-03-30 22:43:17,AGT0000827,CMP0000071,VND0000001,VOICEMAIL,664.6944444444445
PAYMENT0022422,ACC0025819,2026-04-27 15:39:01,94483.54,SUCCESS,CALL0037994,2026-02-20 03:44:55,AGT0000410,CMP0000008,VND0000005,FAILED,1595.9016666666666
PAYMENT0015941,ACC0013284,2026-04-27 16:47:57,47626.03,SUCCESS,CALL0062638,2026-04-27 16:19:46,AGT0000554,CMP0000115,VND0000002,VOICEMAIL,0.4697222222222222
PAYMENT0001383,ACC0003365,2026-04-27 17:01:57,82071.37,FAILED,CALL0039632,2026-02-02 05:27:20,AGT0000365,CMP0000055,VND0000013,FAILED,2027.5769444444445
PAYMENT0002724,ACC0023566,2026-04-27 17:55:40,23731.04,SUCCESS,CALL0058437,2026-02-21 14:24:46,AGT0000511,CMP0000102,VND0000010,ANSWERED,1563.515
PAYMENT0019857,ACC0016537,2026-04-27 17:56:30,11818.08,FAILED,CALL0034267,2026-04-06 21:05:50,AGT0000024,CMP0000082,VND0000003,VOICEMAIL,500.84444444444443
PAYMENT0003871,ACC0019829,2026-04-27 17:57:15,100629.4,SUCCESS,,,,,,,
PAYMENT0022677,ACC0000591,2026-04-27 18:01:50,90777.05,FAILED,CALL0034386,2026-04-18 08:05:01,AGT0000752,CMP0000015,VND0000009,BUSY,225.94694444444445
PAYMENT0012790,ACC0022030,2026-04-27 18:11:52,128709.75,SUCCESS,,,,,,,
PAYMENT0021076,ACC0005907,2026-04-27 18:32:29,55447.46,SUCCESS,CALL0059726,2026-04-22 01:30:32,AGT0000065,CMP0000089,VND0000006,NO_ANSWER,137.0325
PAYMENT0001151,ACC0024871,2026-04-27 18:52:07,112458.82,SUCCESS,CALL0065349,2026-04-06 06:01:09,AGT0000328,CMP0000102,VND0000002,BUSY,516.8494444444444
PAYMENT0017835,ACC0025410,2026-04-27 19:02:28,136803.83,SUCCESS,,,,,,,
PAYMENT0004151,ACC0025627,2026-04-27 19:02:39,116283.04,REVERSED,,,,,,,
PAYMENT0017953,ACC0015553,2026-04-27 19:06:43,60163.19,PENDING,,,,,,,
PAYMENT0001020,ACC0017972,2026-04-27 19:12:54,101631.45,FAILED,CALL0005459,2026-04-18 00:18:52,AGT0000813,CMP0000025,VND0000005,ANSWERED,234.90055555555554
PAYMENT0006338,ACC0005994,2026-04-27 19:14:37,119055.45,SUCCESS,CALL0039195,2026-03-16 18:01:33,AGT0000114,CMP0000042,VND0000008,ANSWERED,1009.2177777777778
PAYMENT0017375,ACC0012080,2026-04-27 19:21:14,112201.63,SUCCESS,CALL0049818,2026-04-08 23:09:28,AGT0000812,CMP0000046,VND0000002,FAILED,452.1961111111111
PAYMENT0015185,ACC0008275,2026-04-27 19:21:54,140442.39,SUCCESS,,,,,,,
PAYMENT0002332,ACC0020329,2026-04-27 19:53:03,141400.62,SUCCESS,CALL0042749,2026-04-21 03:17:05,AGT0000310,CMP0000068,VND0000004,ANSWERED,160.59944444444446
PAYMENT0011636,ACC0019378,2026-04-27 19:54:37,137456.12,SUCCESS,CALL0089777,2026-04-18 03:52:00,AGT0000489,CMP0000027,VND0000011,VOICEMAIL,232.04361111111112
PAYMENT0004295,ACC0014184,2026-04-27 19:59:23,145844.65,REVERSED,CALL0073686,2026-04-09 16:33:33,AGT0000432,CMP0000090,VND0000008,FAILED,435.43055555555554
PAYMENT0013737,ACC0010424,2026-04-27 20:19:40,30676.33,PENDING,CALL0076999,2026-03-08 04:05:09,AGT0000909,CMP0000101,VND0000009,FAILED,1216.2419444444445
PAYMENT0015721,ACC0018042,2026-04-27 20:21:58,85755.47,SUCCESS,CALL0054308,2026-03-21 23:49:42,AGT0000239,CMP0000002,VND0000008,BUSY,884.5377777777778
PAYMENT0002387,ACC0027399,2026-04-27 20:24:39,75457.36,SUCCESS,CALL0021323,2026-01-07 06:58:21,AGT0000192,CMP0000061,VND0000011,ANSWERED,2653.4383333333335
PAYMENT0000279,ACC0001904,2026-04-27 20:32:05,70026.04,SUCCESS,,,,,,,
PAYMENT0023711,ACC0023879,2026-04-27 20:42:15,41961.23,SUCCESS,CALL0038829,2026-03-27 15:55:12,AGT0000254,CMP0000025,VND0000013,VOICEMAIL,748.7841666666667
PAYMENT0007054,ACC0018151,2026-04-27 20:50:57,129924.4,SUCCESS,CALL0083192,2026-02-19 07:43:49,AGT0000180,CMP0000041,VND0000001,FAILED,1621.118888888889
PAYMENT0017503,ACC0025333,2026-04-27 20:51:15,111668.24,SUCCESS,CALL0024545,2026-03-27 07:13:05,AGT0000101,CMP0000087,VND0000014,ANSWERED,757.6361111111111
PAYMENT0020983,ACC0001487,2026-04-27 21:02:34,55685.4,SUCCESS,CALL0027811,2026-04-16 15:08:02,AGT0000617,CMP0000032,VND0000007,FAILED,269.9088888888889
PAYMENT0002230,ACC0025993,2026-04-27 21:03:55,70908.0,SUCCESS,CALL0041376,2026-03-08 06:47:58,AGT0000384,CMP0000059,VND0000015,VOICEMAIL,1214.2658333333334
PAYMENT0014730,ACC0020689,2026-04-27 21:05:12,25646.62,SUCCESS,,,,,,,
PAYMENT0006589,ACC0010411,2026-04-27 21:12:11,127106.83,SUCCESS,CALL0042528,2026-03-18 19:38:39,AGT0000803,CMP0000111,VND0000012,BUSY,961.5588888888889
PAYMENT0017227,ACC0019145,2026-04-27 21:29:14,7758.16,PENDING,CALL0049701,2026-04-12 07:51:49,AGT0000160,CMP0000043,VND0000007,ANSWERED,373.62361111111113
PAYMENT0003037,ACC0011960,2026-04-27 21:34:33,57354.42,SUCCESS,CALL0086611,2026-03-26 02:23:36,AGT0000095,CMP0000119,VND0000002,FAILED,787.1825
PAYMENT0004070,ACC0004820,2026-04-27 21:43:39,67956.69,PENDING,,,,,,,
PAYMENT0020209,ACC0008627,2026-04-27 21:44:39,134857.85,SUCCESS,,,,,,,
PAYMENT0018116,ACC0021742,2026-04-27 21:49:04,98071.03,SUCCESS,CALL0014606,2026-04-25 10:29:27,AGT0000228,CMP0000068,VND0000010,VOICEMAIL,59.32694444444444
PAYMENT0008836,ACC0005818,2026-04-27 21:53:35,136864.45,SUCCESS,CALL0050751,2026-04-08 13:48:16,AGT0000236,CMP0000088,VND0000009,NO_ANSWER,464.0886111111111
PAYMENT0002335,ACC0015370,2026-04-27 21:58:01,143553.18,SUCCESS,CALL0048004,2026-02-12 06:12:10,AGT0000311,CMP0000091,VND0000002,NO_ANSWER,1791.7641666666666
PAYMENT0009399,ACC0009134,2026-04-27 22:05:55,145592.1,SUCCESS,CALL0036530,2026-02-18 03:17:25,AGT0000395,CMP0000035,VND0000005,ANSWERED,1650.8083333333334
PAYMENT0005814,ACC0002775,2026-04-27 22:38:51,73714.15,SUCCESS,CALL0033990,2026-01-17 01:02:52,AGT0000881,CMP0000106,VND0000005,BUSY,2421.599722222222
PAYMENT0012721,ACC0008877,2026-04-27 22:40:18,80615.46,SUCCESS,,,,,,,
PAYMENT0012509,ACC0004630,2026-04-27 22:44:20,135031.3,PENDING,CALL0061079,2026-04-04 02:37:46,AGT0000553,CMP0000027,VND0000006,VOICEMAIL,572.1094444444444
PAYMENT0012902,ACC0001208,2026-04-27 23:24:39,87197.51,PENDING,CALL0064679,2026-04-23 18:38:08,AGT0000626,CMP0000056,VND0000008,NO_ANSWER,100.77527777777777
PAYMENT0022199,ACC0004882,2026-04-27 23:26:16,6523.15,SUCCESS,,,,,,,
PAYMENT0000448,ACC0007858,2026-04-27 23:31:41,29464.02,SUCCESS,,,,,,,
PAYMENT0024700,ACC0006448,2026-04-27 23:46:41,77993.88,SUCCESS,CALL0017257,2026-01-28 12:11:37,AGT0000959,CMP0000097,VND0000005,ANSWERED,2147.5844444444447
PAYMENT0001142,ACC0000798,2026-04-28 00:07:01,68082.37,SUCCESS,,,,,,,
PAYMENT0019926,ACC0016988,2026-04-28 00:24:57,30774.41,SUCCESS,CALL0022182,2026-04-24 20:19:12,AGT0000550,CMP0000105,VND0000005,FAILED,76.09583333333333
PAYMENT0000316,ACC0016873,2026-04-28 00:38:14,61042.85,SUCCESS,CALL0018168,2026-04-21 09:55:11,AGT0000172,CMP0000051,VND0000003,FAILED,158.7175
PAYMENT0018215,ACC0029936,2026-04-28 00:50:30,109411.45,SUCCESS,CALL0067338,2026-02-19 06:38:47,AGT0000071,CMP0000048,VND0000009,FAILED,1626.1952777777778
PAYMENT0021974,ACC0005403,2026-04-28 01:00:28,428.94,SUCCESS,,,,,,,
PAYMENT0006002,ACC0021632,2026-04-28 01:00:37,25481.08,SUCCESS,CALL0089964,2026-03-20 07:34:32,AGT0000402,CMP0000082,VND0000003,BUSY,929.4347222222223
PAYMENT0013353,ACC0023514,2026-04-28 01:11:27,93660.25,SUCCESS,CALL0016388,2026-04-09 21:35:52,AGT0000634,CMP0000041,VND0000001,NO_ANSWER,435.59305555555557
PAYMENT0004024,ACC0013783,2026-04-28 01:18:48,40090.12,SUCCESS,CALL0008597,2026-01-19 22:07:50,AGT0000197,CMP0000066,VND0000004,ANSWERED,2355.1827777777776
PAYMENT0011391,ACC0010581,2026-04-28 01:58:20,24736.82,SUCCESS,CALL0049979,2026-04-23 18:21:44,AGT0000709,CMP0000026,VND0000007,ANSWERED,103.61
PAYMENT0008747,ACC0018028,2026-04-28 01:58:43,41091.21,SUCCESS,CALL0020795,2026-04-13 07:51:02,AGT0000905,CMP0000109,VND0000012,NO_ANSWER,354.12805555555553
PAYMENT0005655,ACC0022942,2026-04-28 02:13:54,64148.32,SUCCESS,CALL0028017,2026-04-09 03:08:37,AGT0000441,CMP0000004,VND0000009,ANSWERED,455.08805555555557
PAYMENT0005768,ACC0002038,2026-04-28 02:17:40,27436.09,FAILED,CALL0035860,2026-04-17 04:41:39,AGT0000188,CMP0000087,VND0000011,VOICEMAIL,261.60027777777776
PAYMENT0016753,ACC0015025,2026-04-28 02:20:45,131391.38,SUCCESS,CALL0083900,2026-04-03 20:00:42,AGT0000869,CMP0000050,VND0000002,FAILED,582.3341666666666
PAYMENT0000513,ACC0012546,2026-04-28 02:36:03,107578.52,SUCCESS,,,,,,,
PAYMENT0018760,ACC0011784,2026-04-28 02:39:30,60484.71,SUCCESS,CALL0021613,2026-04-26 06:01:49,AGT0000004,CMP0000051,VND0000007,VOICEMAIL,44.628055555555555
PAYMENT0014813,ACC0018672,2026-04-28 02:44:45,126106.76,PENDING,,,,,,,
PAYMENT0018781,ACC0024131,2026-04-28 02:55:44,107241.76,SUCCESS,,,,,,,
PAYMENT0011462,ACC0021123,2026-04-28 03:03:21,10836.56,SUCCESS,CALL0072471,2026-01-25 17:14:04,AGT0000575,CMP0000092,VND0000008,BUSY,2217.821388888889
PAYMENT0000550,ACC0011697,2026-04-28 03:11:12,20676.3,SUCCESS,CALL0043542,2026-03-01 12:15:24,AGT0000245,CMP0000028,VND0000005,BUSY,1382.93
PAYMENT0011682,ACC0020169,2026-04-28 03:33:12,51143.63,SUCCESS,CALL0004424,2026-02-20 13:05:41,AGT0000532,CMP0000038,VND0000009,VOICEMAIL,1598.4586111111112
PAYMENT0020583,ACC0010380,2026-04-28 03:37:36,5140.37,SUCCESS,CALL0053174,2026-04-03 17:50:12,AGT0000829,CMP0000076,VND0000010,ANSWERED,585.79
PAYMENT0019680,ACC0016911,2026-04-28 03:57:07,114559.54,SUCCESS,CALL0046561,2026-04-08 04:08:55,AGT0000936,CMP0000097,VND0000014,BUSY,479.80333333333334
PAYMENT0019911,ACC0007081,2026-04-28 03:57:32,65904.02,SUCCESS,CALL0038886,2026-04-08 01:21:14,AGT0000865,CMP0000015,VND0000007,BUSY,482.605
PAYMENT0013345,ACC0025443,2026-04-28 04:29:44,8214.58,SUCCESS,CALL0087440,2026-01-01 00:23:36,AGT0000837,CMP0000047,VND0000012,VOICEMAIL,2812.1022222222223
PAYMENT0002437,ACC0010277,2026-04-28 04:45:54,70809.0,SUCCESS,CALL0049154,2026-01-03 13:29:06,AGT0000802,CMP0000069,VND0000003,BUSY,2751.28
PAYMENT0007933,ACC0021062,2026-04-28 04:54:42,27791.66,SUCCESS,,,,,,,
PAYMENT0015129,ACC0012323,2026-04-28 05:11:51,82175.05,REVERSED,CALL0016104,2026-03-10 21:48:23,AGT0000036,CMP0000007,VND0000012,BUSY,1159.391111111111
PAYMENT0020380,ACC0015602,2026-04-28 05:25:50,70818.5,SUCCESS,CALL0082213,2026-02-02 22:06:50,AGT0000678,CMP0000049,VND0000011,NO_ANSWER,2023.3166666666666
PAYMENT0007393,ACC0016411,2026-04-28 05:45:03,59431.24,SUCCESS,CALL0056284,2026-04-22 00:26:36,AGT0000521,CMP0000097,VND0000001,NO_ANSWER,149.3075
PAYMENT0023656,ACC0008130,2026-04-28 05:47:13,49723.32,FAILED,,,,,,,
PAYMENT0017750,ACC0021821,2026-04-28 05:57:11,131092.44,SUCCESS,CALL0013439,2026-03-21 16:56:59,AGT0000517,CMP0000047,VND0000002,VOICEMAIL,901.0033333333333
PAYMENT0015832,ACC0010745,2026-04-28 06:07:19,18964.41,SUCCESS,CALL0012904,2026-04-27 00:33:52,AGT0000623,CMP0000069,VND0000011,NO_ANSWER,29.5575
PAYMENT0020014,ACC0022281,2026-04-28 06:22:46,43965.55,SUCCESS,CALL0020278,2026-03-20 06:38:33,AGT0000676,CMP0000100,VND0000004,BUSY,935.7369444444445
PAYMENT0002733,ACC0025961,2026-04-28 06:23:08,142155.47,SUCCESS,CALL0079980,2026-01-31 04:53:07,AGT0000300,CMP0000109,VND0000015,VOICEMAIL,2089.5002777777777
PAYMENT0015429,ACC0002543,2026-04-28 06:28:02,86201.86,SUCCESS,,,,,,,
PAYMENT0008873,ACC0028474,2026-04-28 06:36:14,108995.3,FAILED,CALL0045571,2026-04-18 16:00:17,AGT0000863,CMP0000071,VND0000014,FAILED,230.59916666666666
PAYMENT0019662,ACC0014852,2026-04-28 06:44:29,4800.28,SUCCESS,CALL0012596,2026-03-11 18:08:00,,CMP0000072,VND0000004,ANSWERED,1140.6080555555557
PAYMENT0013849,ACC0020536,2026-04-28 07:22:40,113005.51,SUCCESS,,,,,,,
PAYMENT0013143,ACC0016777,2026-04-28 07:23:48,134344.3,SUCCESS,,,,,,,
PAYMENT0010217,ACC0025807,2026-04-28 07:49:48,112562.32,SUCCESS,CALL0081783,2026-04-03 19:06:28,,CMP0000049,VND0000012,ANSWERED,588.7222222222222
PAYMENT0011786,ACC0025913,2026-04-28 07:50:12,98742.57,SUCCESS,CALL0057775,2026-02-14 10:33:36,AGT0000477,CMP0000053,VND0000014,NO_ANSWER,1749.2766666666666
PAYMENT0018186,ACC0003246,2026-04-28 08:01:42,22900.51,SUCCESS,,,,,,,
PAYMENT0000686,ACC0011755,2026-04-28 08:09:44,93338.78,SUCCESS,CALL0036032,2026-04-24 19:06:19,AGT0000924,CMP0000091,VND0000010,VOICEMAIL,85.05694444444444
PAYMENT0012697,ACC0022404,2026-04-28 08:09:51,44991.46,PENDING,,,,,,,
PAYMENT0003148,ACC0000158,2026-04-28 08:16:01,37408.37,SUCCESS,CALL0078090,2026-03-29 12:31:15,AGT0000947,CMP0000117,VND0000013,BUSY,715.7461111111111
PAYMENT0011404,ACC0000365,2026-04-28 08:31:55,111251.78,SUCCESS,CALL0080500,2026-04-22 22:06:48,AGT0000828,CMP0000097,VND0000006,NO_ANSWER,130.41861111111112
PAYMENT0009803,ACC0006579,2026-04-28 09:12:46,132472.63,SUCCESS,CALL0034693,2026-04-19 18:52:34,AGT0000297,CMP0000028,VND0000007,BUSY,206.33666666666667
PAYMENT0015455,ACC0004161,2026-04-28 09:31:12,94189.55,PENDING,CALL0087080,2026-03-18 19:35:36,AGT0000400,CMP0000042,VND0000013,BUSY,973.9266666666666
PAYMENT0019036,ACC0028684,2026-04-28 09:45:22,66159.03,FAILED,CALL0000153,2026-03-12 18:21:07,AGT0000310,CMP0000076,VND0000002,FAILED,1119.4041666666667
PAYMENT0012167,ACC0003032,2026-04-28 09:54:41,144840.49,FAILED,CALL0016591,2026-04-01 15:38:35,AGT0000721,CMP0000012,VND0000011,VOICEMAIL,642.2683333333333
PAYMENT0014756,ACC0021411,2026-04-28 10:15:01,39340.74,SUCCESS,CALL0069056,2026-04-07 20:17:26,AGT0000415,CMP0000078,VND0000004,VOICEMAIL,493.95972222222224
PAYMENT0011718,ACC0017485,2026-04-28 10:24:48,69490.62,SUCCESS,CALL0002795,2026-04-19 01:11:24,,CMP0000048,VND0000011,VOICEMAIL,225.22333333333333
PAYMENT0016650,ACC0013939,2026-04-28 10:43:18,47423.24,SUCCESS,CALL0075775,2026-04-07 10:15:03,AGT0000697,CMP0000033,VND0000007,FAILED,504.47083333333336
PAYMENT0006636,ACC0029804,2026-04-28 11:26:19,6512.8,PENDING,CALL0076449,2026-04-12 05:07:42,AGT0000979,CMP0000079,VND0000001,BUSY,390.3102777777778
PAYMENT0006569,ACC0028231,2026-04-28 11:36:31,126242.04,SUCCESS,CALL0052283,2026-02-09 02:32:15,AGT0000985,CMP0000103,VND0000010,FAILED,1881.0711111111111
PAYMENT0014199,ACC0028317,2026-04-28 11:38:14,50358.38,SUCCESS,CALL0028499,2026-04-06 21:29:22,AGT0000830,CMP0000042,VND0000014,BUSY,518.1477777777778
PAYMENT0022381,ACC0026320,2026-04-28 11:57:04,134996.23,FAILED,CALL0016773,2026-04-09 11:02:47,AGT0000648,CMP0000057,VND0000011,VOICEMAIL,456.90472222222223
PAYMENT0018854,ACC0020824,2026-04-28 11:58:10,58590.95,FAILED,CALL0053404,2026-04-09 22:42:28,AGT0000272,CMP0000002,VND0000012,BUSY,445.26166666666666
PAYMENT0018854,ACC0020824,2026-04-28 11:58:10,58590.95,FAILED,CALL0053404,2026-04-09 22:42:28,AGT0000272,CMP0000002,VND0000012,BUSY,445.26166666666666
PAYMENT0019134,ACC0005555,2026-04-28 11:58:34,30486.52,PENDING,CALL0085396,2026-04-09 23:33:19,AGT0000946,CMP0000002,VND0000003,VOICEMAIL,444.42083333333335
PAYMENT0005458,ACC0015981,2026-04-28 12:20:25,42560.88,SUCCESS,CALL0002203,2026-04-15 02:30:46,AGT0000053,CMP0000024,VND0000004,BUSY,321.8275
PAYMENT0005823,ACC0006453,2026-04-28 12:24:38,130760.04,SUCCESS,CALL0043821,2026-01-04 11:03:58,AGT0000039,CMP0000055,VND0000013,BUSY,2737.3444444444444
PAYMENT0015818,ACC0021571,2026-04-28 12:39:11,67296.31,SUCCESS,CALL0050021,2026-04-21 03:35:57,AGT0000838,CMP0000100,VND0000011,FAILED,177.05388888888888
PAYMENT0010862,ACC0000305,2026-04-28 13:04:27,44115.67,SUCCESS,CALL0062437,2026-04-19 15:01:19,AGT0000556,CMP0000072,VND0000005,BUSY,214.0522222222222
PAYMENT0010126,ACC0017067,2026-04-28 13:14:02,19990.28,SUCCESS,CALL0068291,2026-03-12 01:31:29,AGT0000825,CMP0000092,VND0000003,BUSY,1139.7091666666668
PAYMENT0016594,ACC0005426,2026-04-28 13:33:02,100377.87,FAILED,,,,,,,
PAYMENT0022006,ACC0021554,2026-04-28 13:41:13,39803.14,SUCCESS,,,,,,,
PAYMENT0013528,ACC0018868,2026-04-28 13:48:32,125366.81,SUCCESS,CALL0039151,2026-02-28 23:46:57,,CMP0000028,VND0000014,VOICEMAIL,1406.026388888889
PAYMENT0013664,ACC0025745,2026-04-28 13:52:09,53196.4,SUCCESS,CALL0047588,2026-02-28 14:58:09,AGT0000648,CMP0000049,VND0000014,VOICEMAIL,1414.9
PAYMENT0017383,ACC0016946,2026-04-28 14:44:19,44270.48,REVERSED,CALL0019906,2026-03-01 14:49:01,AGT0000035,CMP0000061,VND0000005,ANSWERED,1391.9216666666666
PAYMENT0021354,ACC0026381,2026-04-28 14:46:24,124658.99,PENDING,CALL0074765,2026-03-27 02:09:52,AGT0000785,CMP0000080,VND0000010,BUSY,780.6088888888889
