call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,_source_row_number,event_at_standardized,event_date,event_month,timestamp_parse_failed,account_borrower_id,borrower_account_mismatch_flag,account_timezone,account_timezone_comparison_flag,unknown_agent_flag,unknown_campaign_flag
CALL0045616,ACC0019725,BRW0009416,2026-05-10 23:42:40,AGT0000271,CMP0000035,OUTBOUND,VND0000013,ANSWERED,342,Asia/Kolkata,45616,2026-05-10 23:42:40,2026-05-10,2026-05,False,BRW0008779,True,UTC,True,False,False
CALL0045617,ACC0002570,BRW0008100,2026-05-24 01:55:53,AGT0000060,CMP0000102,OUTBOUND,VND0000007,ANSWERED,268,Asia/Kolkata,45617,2026-05-24 01:55:53,2026-05-24,2026-05,False,BRW0010143,True,UTC,True,False,False
CALL0045618,ACC0003571,BRW0005536,2026-03-09 18:12:08,AGT0000724,CMP0000031,OUTBOUND,VND0000009,ANSWERED,281,Asia/Dubai,45618,2026-03-09 18:12:08,2026-03-09,2026-03,False,BRW0006580,True,UTC,True,False,False
CALL0045619,ACC0008747,BRW0000099,2026-02-17 20:34:17,AGT0000608,CMP0000042,OUTBOUND,VND0000013,ANSWERED,774,Asia/Kolkata,45619,2026-02-17 20:34:17,2026-02-17,2026-02,False,BRW0001803,True,UTC,True,False,False
CALL0045620,ACC0004134,BRW0004854,2026-03-01 02:20:15,AGT0000400,CMP0000005,OUTBOUND,VND0000011,NO_ANSWER,601,Asia/Kolkata,45620,2026-03-01 02:20:15,2026-03-01,2026-03,False,BRW0007433,True,Asia/Dubai,True,False,False
CALL0045621,ACC0019943,BRW0010459,2026-07-03 10:14:59,AGT0000903,CMP0000074,OUTBOUND,VND0000002,NO_ANSWER,317,Asia/Kolkata,45621,2026-07-03 10:14:59,2026-07-03,2026-07,False,BRW0001435,True,Asia/Dubai,True,False,False
CALL0045622,ACC0013005,BRW0001320,2026-05-31 11:39:54,AGT0000865,CMP0000112,OUTBOUND,VND0000006,ANSWERED,70,Asia/Dubai,45622,2026-05-31 11:39:54,2026-05-31,2026-05,False,BRW0004973,True,Asia/Kolkata,True,False,False
CALL0045623,ACC0023856,BRW0008571,2026-01-05 20:01:53,AGT0000470,CMP0000067,OUTBOUND,VND0000008,BUSY,841,Asia/Dubai,45623,2026-01-05 20:01:53,2026-01-05,2026-01,False,BRW0008326,True,Asia/Dubai,False,False,False
CALL0045624,ACC0008984,BRW0007390,2026-01-10 06:35:34,AGT0000650,CMP0000099,OUTBOUND,VND0000013,ANSWERED,405,Asia/Kolkata,45624,2026-01-10 06:35:34,2026-01-10,2026-01,False,BRW0008966,True,UTC,True,False,False
CALL0045625,ACC0004596,BRW0008857,2026-05-23 14:02:03,AGT0000695,CMP0000012,INBOUND,VND0000009,ANSWERED,845,UTC,45625,2026-05-23 14:02:03,2026-05-23,2026-05,False,BRW0009282,True,Asia/Dubai,True,False,False
CALL0045626,ACC0008810,BRW0005822,2026-05-14 11:56:30,AGT0000221,CMP0000017,OUTBOUND,VND0000009,BUSY,136,UTC,45626,2026-05-14 11:56:30,2026-05-14,2026-05,False,BRW0011596,True,Asia/Kolkata,True,False,False
CALL0045627,ACC0022863,BRW0009696,2026-07-12 06:31:48,AGT0000677,CMP0000072,OUTBOUND,VND0000010,FAILED,26,Asia/Kolkata,45627,2026-07-12 06:31:48,2026-07-12,2026-07,False,BRW0010739,True,Asia/Dubai,True,False,False
CALL0045628,ACC0013654,BRW0005866,2026-05-01 19:58:20,AGT0000220,CMP0000037,OUTBOUND,VND0000001,ANSWERED,471,UTC,45628,2026-05-01 19:58:20,2026-05-01,2026-05,False,BRW0004053,True,Asia/Dubai,True,False,False
CALL0045629,ACC0020306,BRW0007812,2026-07-15 16:03:27,AGT0000701,CMP0000119,OUTBOUND,VND0000012,VOICEMAIL,808,UTC,45629,2026-07-15 16:03:27,2026-07-15,2026-07,False,BRW0008305,True,UTC,False,False,False
CALL0045630,ACC0021946,BRW0006770,2026-07-18 16:22:26,AGT0000164,CMP0000047,OUTBOUND,VND0000002,VOICEMAIL,79,UTC,45630,2026-07-18 16:22:26,2026-07-18,2026-07,False,BRW0003553,True,Asia/Dubai,True,False,False
CALL0045631,ACC0015537,BRW0008643,2026-05-08 19:38:12,AGT0000416,CMP0000094,OUTBOUND,VND0000011,FAILED,473,Asia/Kolkata,45631,2026-05-08 19:38:12,2026-05-08,2026-05,False,BRW0000486,True,Asia/Kolkata,False,False,False
CALL0045632,ACC0000943,BRW0007950,2026-03-09 09:29:50,AGT0000994,CMP0000049,OUTBOUND,VND0000002,BUSY,718,UTC,45632,2026-03-09 09:29:50,2026-03-09,2026-03,False,BRW0003722,True,Asia/Dubai,True,False,False
CALL0045633,ACC0019874,BRW0007543,2026-02-11 16:36:52,AGT0000331,CMP0000050,INBOUND,VND0000011,FAILED,740,Asia/Kolkata,45633,2026-02-11 16:36:52,2026-02-11,2026-02,False,BRW0004448,True,Asia/Kolkata,False,False,False
CALL0045634,ACC0007865,BRW0006662,2026-03-30 16:41:21,AGT0000996,CMP0000029,OUTBOUND,VND0000014,ANSWERED,71,UTC,45634,2026-03-30 16:41:21,2026-03-30,2026-03,False,BRW0000206,True,Asia/Dubai,True,False,False
CALL0045635,ACC0024465,BRW0007074,2026-07-15 15:16:43,AGT0000384,CMP0000022,OUTBOUND,VND0000013,VOICEMAIL,291,UTC,45635,2026-07-15 15:16:43,2026-07-15,2026-07,False,BRW0005463,True,Asia/Dubai,True,False,False
CALL0045636,ACC0019266,BRW0000641,2026-03-22 17:25:33,AGT0000755,CMP0000063,OUTBOUND,VND0000013,FAILED,255,UTC,45636,2026-03-22 17:25:33,2026-03-22,2026-03,False,BRW0010874,True,Asia/Kolkata,True,False,False
CALL0045637,ACC0016696,BRW0000959,2026-02-24 00:24:58,AGT0000077,CMP0000107,OUTBOUND,VND0000009,NO_ANSWER,457,Asia/Dubai,45637,2026-02-24 00:24:58,2026-02-24,2026-02,False,BRW0006534,True,UTC,True,False,False
CALL0045638,ACC0022676,BRW0008606,2026-05-22 10:20:39,AGT0000593,CMP0000063,OUTBOUND,VND0000004,BUSY,638,Asia/Kolkata,45638,2026-05-22 10:20:39,2026-05-22,2026-05,False,BRW0007741,True,Asia/Kolkata,False,False,False
CALL0045639,ACC0029239,BRW0003317,2026-04-28 16:42:48,AGT0000409,CMP0000039,OUTBOUND,VND0000009,BUSY,543,Asia/Kolkata,45639,2026-04-28 16:42:48,2026-04-28,2026-04,False,BRW0000277,True,UTC,True,False,False
CALL0045640,ACC0017094,BRW0007429,2026-03-27 22:11:51,AGT0000445,CMP0000054,OUTBOUND,VND0000010,FAILED,414,Asia/Dubai,45640,2026-03-27 22:11:51,2026-03-27,2026-03,False,BRW0011888,True,Asia/Kolkata,True,False,False
CALL0045641,ACC0024325,BRW0010893,2026-05-20 17:05:15,AGT0000081,CMP0000010,OUTBOUND,VND0000002,FAILED,478,Asia/Kolkata,45641,2026-05-20 17:05:15,2026-05-20,2026-05,False,BRW0000816,True,UTC,True,False,False
CALL0045642,ACC0029933,BRW0007571,2026-05-10 21:42:23,AGT0000977,CMP0000093,OUTBOUND,VND0000007,ANSWERED,294,Asia/Dubai,45642,2026-05-10 21:42:23,2026-05-10,2026-05,False,BRW0011347,True,Asia/Dubai,False,False,False
CALL0045643,ACC0024403,BRW0010953,2026-04-11 00:52:07,AGT0000350,CMP0000058,INBOUND,VND0000002,BUSY,541,UTC,45643,2026-04-11 00:52:07,2026-04-11,2026-04,False,BRW0006530,True,Asia/Kolkata,True,False,False
CALL0045644,ACC0027898,BRW0007719,2026-05-31 09:19:27,AGT0000681,CMP0000038,OUTBOUND,VND0000006,ANSWERED,251,UTC,45644,2026-05-31 09:19:27,2026-05-31,2026-05,False,,False,Asia/Kolkata,True,False,False
CALL0045645,ACC0003967,BRW0006212,2026-01-16 17:45:50,AGT0000544,CMP0000019,OUTBOUND,VND0000006,ANSWERED,421,UTC,45645,2026-01-16 17:45:50,2026-01-16,2026-01,False,BRW0009542,True,Asia/Dubai,True,False,False
CALL0045646,ACC0028410,BRW0004801,2026-01-09 09:48:34,AGT0000114,CMP0000105,INBOUND,VND0000001,NO_ANSWER,287,Asia/Dubai,45646,2026-01-09 09:48:34,2026-01-09,2026-01,False,BRW0006734,True,UTC,True,False,False
CALL0045647,ACC0014120,BRW0002554,2026-07-01 22:53:09,AGT0000987,CMP0000101,OUTBOUND,VND0000006,VOICEMAIL,851,Asia/Kolkata,45647,2026-07-01 22:53:09,2026-07-01,2026-07,False,BRW0003570,True,Asia/Kolkata,False,False,False
CALL0045648,ACC0021589,BRW0011228,2026-07-26 18:49:02,AGT0000643,CMP0000032,OUTBOUND,VND0000014,VOICEMAIL,539,UTC,45648,2026-07-26 18:49:02,2026-07-26,2026-07,False,BRW0002960,True,Asia/Dubai,True,False,False
CALL0045649,ACC0006199,BRW0003117,2026-04-26 19:05:50,AGT0000996,CMP0000030,OUTBOUND,VND0000001,NO_ANSWER,443,Asia/Dubai,45649,2026-04-26 19:05:50,2026-04-26,2026-04,False,BRW0009135,True,Asia/Kolkata,True,False,False
CALL0045650,ACC0015566,BRW0000764,2026-04-09 04:40:10,AGT0000096,CMP0000092,OUTBOUND,VND0000013,VOICEMAIL,897,Asia/Kolkata,45650,2026-04-09 04:40:10,2026-04-09,2026-04,False,BRW0011934,True,Asia/Dubai,True,False,False
CALL0045651,ACC0017811,BRW0011362,2026-02-22 00:25:56,AGT0000812,CMP0000072,OUTBOUND,VND0000015,ANSWERED,108,UTC,45651,2026-02-22 00:25:56,2026-02-22,2026-02,False,BRW0010080,True,Asia/Kolkata,True,False,False
CALL0045652,ACC0026158,BRW0006093,2026-08-01 20:50:08,AGT0000701,CMP0000051,OUTBOUND,VND0000004,VOICEMAIL,702,Asia/Kolkata,45652,2026-08-01 20:50:08,2026-08-01,2026-08,False,BRW0007937,True,Asia/Dubai,True,False,False
CALL0045653,ACC0029235,BRW0008096,2026-03-16 23:24:39,AGT0000093,CMP0000105,OUTBOUND,VND0000005,NO_ANSWER,762,Asia/Dubai,45653,2026-03-16 23:24:39,2026-03-16,2026-03,False,BRW0004648,True,UTC,True,False,False
CALL0045654,ACC0016382,BRW0002338,2026-03-24 08:49:02,AGT0000153,CMP0000070,OUTBOUND,VND0000015,NO_ANSWER,825,Asia/Kolkata,45654,2026-03-24 08:49:02,2026-03-24,2026-03,False,BRW0000030,True,UTC,True,False,False
CALL0045655,ACC0013594,BRW0002840,2026-04-21 16:36:20,AGT0000757,CMP0000079,OUTBOUND,VND0000002,VOICEMAIL,417,Asia/Kolkata,45655,2026-04-21 16:36:20,2026-04-21,2026-04,False,BRW0000464,True,UTC,True,False,False
CALL0045656,ACC0008852,BRW0004637,2026-07-10 00:00:27,AGT0000847,CMP0000068,OUTBOUND,VND0000014,NO_ANSWER,96,UTC,45656,2026-07-10 00:00:27,2026-07-10,2026-07,False,BRW0007008,True,UTC,False,False,False
CALL0045657,ACC0026385,BRW0005072,2026-06-15 06:51:13,AGT0000194,CMP0000087,OUTBOUND,VND0000002,ANSWERED,30,Asia/Kolkata,45657,2026-06-15 06:51:13,2026-06-15,2026-06,False,BRW0002817,True,Asia/Kolkata,False,False,False
CALL0045658,ACC0004777,BRW0008232,2026-05-09 14:24:16,AGT0000079,CMP0000094,OUTBOUND,VND0000005,FAILED,246,Asia/Kolkata,45658,2026-05-09 14:24:16,2026-05-09,2026-05,False,BRW0001059,True,Asia/Kolkata,False,False,False
CALL0045659,ACC0002071,BRW0007115,2026-05-16 05:16:42,AGT0000281,CMP0000098,OUTBOUND,VND0000010,BUSY,558,UTC,45659,2026-05-16 05:16:42,2026-05-16,2026-05,False,BRW0006676,True,Asia/Dubai,True,False,False
CALL0045660,ACC0016955,BRW0006834,2026-03-12 08:46:39,AGT0000568,CMP0000057,OUTBOUND,VND0000001,FAILED,807,UTC,45660,2026-03-12 08:46:39,2026-03-12,2026-03,False,BRW0001203,True,Asia/Dubai,True,False,False
CALL0045661,ACC0023843,BRW0011754,2026-06-22 20:13:32,AGT0000963,CMP0000023,OUTBOUND,VND0000010,BUSY,564,UTC,45661,2026-06-22 20:13:32,2026-06-22,2026-06,False,BRW0010093,True,UTC,False,False,False
CALL0045662,ACC0003874,BRW0007198,2026-06-03 18:18:37,AGT0000880,CMP0000027,OUTBOUND,VND0000013,BUSY,589,UTC,45662,2026-06-03 18:18:37,2026-06-03,2026-06,False,BRW0011148,True,UTC,False,False,False
CALL0045663,ACC0022494,BRW0005055,2026-01-17 01:28:21,AGT0000731,CMP0000008,OUTBOUND,VND0000003,ANSWERED,113,Asia/Dubai,45663,2026-01-17 01:28:21,2026-01-17,2026-01,False,BRW0000651,True,Asia/Kolkata,True,False,False
CALL0045664,ACC0009511,BRW0005920,2026-05-30 02:03:42,AGT0000730,CMP0000115,OUTBOUND,VND0000015,ANSWERED,560,UTC,45664,2026-05-30 02:03:42,2026-05-30,2026-05,False,BRW0009497,True,UTC,False,False,False
CALL0045665,ACC0013986,BRW0009560,2026-07-11 20:32:35,AGT0000858,CMP0000050,OUTBOUND,VND0000015,FAILED,40,UTC,45665,2026-07-11 20:32:35,2026-07-11,2026-07,False,BRW0009401,True,Asia/Dubai,True,False,False
CALL0045666,ACC0001750,BRW0010302,2026-04-10 03:28:44,AGT0000339,CMP0000095,INBOUND,VND0000010,NO_ANSWER,829,Asia/Dubai,45666,2026-04-10 03:28:44,2026-04-10,2026-04,False,BRW0011558,True,UTC,True,False,False
CALL0045667,ACC0017067,BRW0006269,2026-05-02 19:34:38,AGT0000924,CMP0000086,OUTBOUND,VND0000014,NO_ANSWER,100,Asia/Dubai,45667,2026-05-02 19:34:38,2026-05-02,2026-05,False,BRW0005190,True,Asia/Dubai,False,False,False
CALL0045668,ACC0006525,BRW0008119,2026-07-10 19:23:54,AGT0000282,CMP0000089,OUTBOUND,VND0000004,BUSY,590,UTC,45668,2026-07-10 19:23:54,2026-07-10,2026-07,False,BRW0008032,True,UTC,False,False,False
CALL0045669,ACC0005521,BRW0000112,2026-05-09 17:05:32,AGT0000657,CMP0000097,OUTBOUND,VND0000002,BUSY,341,Asia/Kolkata,45669,2026-05-09 17:05:32,2026-05-09,2026-05,False,BRW0006769,True,Asia/Kolkata,False,False,False
CALL0045670,ACC0000912,BRW0006680,2026-07-07 07:30:25,AGT0000579,CMP0000112,OUTBOUND,VND0000012,FAILED,753,Asia/Dubai,45670,2026-07-07 07:30:25,2026-07-07,2026-07,False,BRW0011554,True,UTC,True,False,False
CALL0045671,ACC0027937,BRW0000602,2026-07-17 15:14:02,AGT0000011,CMP0000113,OUTBOUND,VND0000004,VOICEMAIL,604,Asia/Dubai,45671,2026-07-17 15:14:02,2026-07-17,2026-07,False,BRW0000608,True,Asia/Dubai,False,False,False
CALL0045672,ACC0013794,BRW0002941,2026-05-11 15:15:49,AGT0000566,CMP0000027,OUTBOUND,VND0000009,BUSY,728,Asia/Dubai,45672,2026-05-11 15:15:49,2026-05-11,2026-05,False,BRW0008149,True,Asia/Kolkata,True,False,False
CALL0045673,ACC0029136,BRW0006578,2026-07-23 09:52:46,,CMP0000070,OUTBOUND,VND0000004,VOICEMAIL,797,Asia/Dubai,45673,2026-07-23 09:52:46,2026-07-23,2026-07,False,BRW0009446,True,UTC,True,False,False
CALL0045674,ACC0006800,BRW0001160,2026-02-26 16:50:05,AGT0000488,CMP0000027,OUTBOUND,VND0000007,FAILED,34,UTC,45674,2026-02-26 16:50:05,2026-02-26,2026-02,False,BRW0010603,True,Asia/Dubai,True,False,False
CALL0045675,ACC0007232,BRW0008270,2026-03-12 16:28:32,AGT0000145,CMP0000037,OUTBOUND,VND0000009,ANSWERED,661,Asia/Dubai,45675,2026-03-12 16:28:32,2026-03-12,2026-03,False,BRW0001750,True,UTC,True,False,False
CALL0045676,ACC0017199,BRW0009941,2026-07-29 17:57:04,AGT0000432,CMP0000073,OUTBOUND,VND0000003,NO_ANSWER,163,UTC,45676,2026-07-29 17:57:04,2026-07-29,2026-07,False,BRW0008059,True,Asia/Kolkata,True,False,False
CALL0045677,ACC0009682,BRW0007151,2026-05-19 13:26:10,AGT0000332,CMP0000090,OUTBOUND,VND0000013,VOICEMAIL,524,Asia/Kolkata,45677,2026-05-19 13:26:10,2026-05-19,2026-05,False,BRW0009230,True,UTC,True,False,False
CALL0045678,ACC0014350,BRW0007512,2026-02-17 06:09:36,AGT0000683,CMP0000060,OUTBOUND,VND0000014,BUSY,315,Asia/Dubai,45678,2026-02-17 06:09:36,2026-02-17,2026-02,False,BRW0010480,True,Asia/Kolkata,True,False,False
CALL0045679,ACC0014248,BRW0008454,2026-06-13 18:38:53,AGT0000445,CMP0000061,INBOUND,VND0000007,FAILED,21,Asia/Kolkata,45679,2026-06-13 18:38:53,2026-06-13,2026-06,False,BRW0005907,True,Asia/Dubai,True,False,False
CALL0045680,ACC0010203,BRW0006665,2026-06-02 19:29:13,AGT0000566,CMP0000111,OUTBOUND,VND0000014,FAILED,540,Asia/Kolkata,45680,2026-06-02 19:29:13,2026-06-02,2026-06,False,BRW0002282,True,Asia/Dubai,True,False,False
CALL0045681,ACC0016791,BRW0008559,2026-02-02 14:25:36,AGT0000353,CMP0000074,OUTBOUND,VND0000002,VOICEMAIL,19,UTC,45681,2026-02-02 14:25:36,2026-02-02,2026-02,False,BRW0010656,True,Asia/Dubai,True,False,False
CALL0045682,ACC0021058,BRW0009595,2026-01-20 11:30:42,AGT0000669,CMP0000048,INBOUND,VND0000003,BUSY,781,Asia/Kolkata,45682,2026-01-20 11:30:42,2026-01-20,2026-01,False,BRW0007182,True,UTC,True,False,False
CALL0045683,ACC0013226,BRW0008826,2026-02-15 19:27:26,AGT0000735,CMP0000006,OUTBOUND,VND0000013,BUSY,371,Asia/Kolkata,45683,2026-02-15 19:27:26,2026-02-15,2026-02,False,BRW0010268,True,Asia/Dubai,True,False,False
CALL0045684,ACC0024103,BRW0005084,2026-04-25 14:49:52,AGT0000399,CMP0000040,OUTBOUND,VND0000009,BUSY,118,UTC,45684,2026-04-25 14:49:52,2026-04-25,2026-04,False,BRW0009293,True,Asia/Kolkata,True,False,False
CALL0045685,ACC0024221,BRW0007582,2026-04-23 08:48:03,AGT0000384,CMP0000071,OUTBOUND,VND0000003,ANSWERED,336,UTC,45685,2026-04-23 08:48:03,2026-04-23,2026-04,False,BRW0008794,True,Asia/Dubai,True,False,False
CALL0045686,ACC0020515,BRW0008568,2026-05-12 15:54:12,AGT0000229,CMP0000056,OUTBOUND,VND0000013,VOICEMAIL,472,Asia/Dubai,45686,2026-05-12 15:54:12,2026-05-12,2026-05,False,BRW0010077,True,Asia/Kolkata,True,False,False
CALL0045687,ACC0001290,BRW0000351,2026-05-08 23:17:11,AGT0000796,CMP0000068,OUTBOUND,VND0000009,BUSY,391,UTC,45687,2026-05-08 23:17:11,2026-05-08,2026-05,False,BRW0003173,True,Asia/Kolkata,True,False,False
CALL0045688,ACC0002834,BRW0010640,2026-05-06 09:15:09,AGT0000074,CMP0000059,INBOUND,VND0000008,FAILED,204,Asia/Dubai,45688,2026-05-06 09:15:09,2026-05-06,2026-05,False,BRW0003363,True,Asia/Dubai,False,False,False
CALL0045689,ACC0021367,BRW0003416,2026-04-08 22:52:12,AGT0000056,CMP0000113,OUTBOUND,VND0000002,ANSWERED,652,Asia/Kolkata,45689,2026-04-08 22:52:12,2026-04-08,2026-04,False,BRW0005465,True,Asia/Kolkata,False,False,False
CALL0045690,ACC0022528,BRW0001107,2026-05-23 11:17:44,AGT0000012,CMP0000066,OUTBOUND,VND0000004,ANSWERED,726,UTC,45690,2026-05-23 11:17:44,2026-05-23,2026-05,False,BRW0005456,True,Asia/Dubai,True,False,False
CALL0045691,ACC0018872,BRW0010054,2026-05-11 21:26:50,AGT0000738,CMP0000008,OUTBOUND,VND0000005,ANSWERED,882,UTC,45691,2026-05-11 21:26:50,2026-05-11,2026-05,False,BRW0007592,True,Asia/Dubai,True,False,False
CALL0045692,ACC0014928,BRW0002316,2026-03-10 12:37:55,AGT0000656,CMP0000054,OUTBOUND,VND0000006,FAILED,762,Asia/Kolkata,45692,2026-03-10 12:37:55,2026-03-10,2026-03,False,BRW0010901,True,Asia/Kolkata,False,False,False
CALL0045693,ACC0023801,BRW0005315,2026-01-27 22:21:46,AGT0000507,CMP0000025,OUTBOUND,VND0000009,BUSY,187,Asia/Dubai,45693,2026-01-27 22:21:46,2026-01-27,2026-01,False,BRW0010108,True,Asia/Kolkata,True,False,False
CALL0045694,ACC0009075,BRW0007171,2026-05-28 16:40:05,AGT0000326,CMP0000087,OUTBOUND,VND0000007,NO_ANSWER,657,UTC,45694,2026-05-28 16:40:05,2026-05-28,2026-05,False,BRW0000565,True,Asia/Dubai,True,False,False
CALL0045695,ACC0027111,BRW0002044,2026-03-31 08:30:20,AGT0000220,CMP0000042,OUTBOUND,VND0000003,VOICEMAIL,628,Asia/Dubai,45695,2026-03-31 08:30:20,2026-03-31,2026-03,False,BRW0001434,True,UTC,True,False,False
CALL0045696,ACC0010873,BRW0001405,2026-02-27 21:19:28,AGT0000655,CMP0000071,OUTBOUND,VND0000009,VOICEMAIL,358,Asia/Dubai,45696,2026-02-27 21:19:28,2026-02-27,2026-02,False,BRW0011104,True,UTC,True,False,False
CALL0045697,ACC0016333,BRW0005681,2026-02-15 13:17:26,AGT0000511,CMP0000013,INBOUND,VND0000004,NO_ANSWER,510,Asia/Dubai,45697,2026-02-15 13:17:26,2026-02-15,2026-02,False,BRW0002310,True,UTC,True,False,False
CALL0045698,ACC0002578,BRW0007240,2026-03-12 18:11:11,AGT0000174,CMP0000001,OUTBOUND,VND0000011,VOICEMAIL,632,UTC,45698,2026-03-12 18:11:11,2026-03-12,2026-03,False,BRW0005807,True,Asia/Kolkata,True,False,False
CALL0045699,ACC0011028,BRW0000384,2026-03-01 11:27:37,AGT0000450,CMP0000077,OUTBOUND,VND0000015,VOICEMAIL,394,Asia/Dubai,45699,2026-03-01 11:27:37,2026-03-01,2026-03,False,BRW0002504,True,Asia/Kolkata,True,False,False
CALL0045700,ACC0029501,BRW0010396,2026-01-23 22:44:40,AGT0000299,CMP0000034,OUTBOUND,VND0000007,BUSY,246,Asia/Dubai,45700,2026-01-23 22:44:40,2026-01-23,2026-01,False,BRW0001655,True,Asia/Kolkata,True,False,False
CALL0045701,ACC0014207,BRW0004101,2026-08-03 20:06:07,AGT0000890,CMP0000041,OUTBOUND,VND0000014,NO_ANSWER,553,Asia/Dubai,45701,2026-08-03 20:06:07,2026-08-03,2026-08,False,BRW0002058,True,Asia/Kolkata,True,False,False
CALL0045702,ACC0004194,BRW0011113,2026-05-27 21:45:58,AGT0000997,CMP0000061,OUTBOUND,VND0000001,ANSWERED,747,Asia/Kolkata,45702,2026-05-27 21:45:58,2026-05-27,2026-05,False,BRW0002562,True,UTC,True,False,False
CALL0045703,ACC0000077,BRW0008845,2026-06-12 12:33:53,AGT0000118,CMP0000093,OUTBOUND,VND0000014,VOICEMAIL,536,UTC,45703,2026-06-12 12:33:53,2026-06-12,2026-06,False,BRW0001854,True,Asia/Dubai,True,False,False
CALL0045704,ACC0022740,BRW0004297,2026-03-19 22:04:20,AGT0000197,CMP0000064,OUTBOUND,VND0000001,NO_ANSWER,239,Asia/Dubai,45704,2026-03-19 22:04:20,2026-03-19,2026-03,False,BRW0001865,True,Asia/Kolkata,True,False,False
CALL0045705,ACC0024649,BRW0010081,2026-03-02 18:52:48,AGT0000015,CMP0000008,OUTBOUND,VND0000011,ANSWERED,742,Asia/Kolkata,45705,2026-03-02 18:52:48,2026-03-02,2026-03,False,BRW0007124,True,UTC,True,False,False
CALL0045706,ACC0016724,BRW0000061,2026-06-20 17:31:56,AGT0000170,CMP0000091,OUTBOUND,VND0000003,BUSY,284,Asia/Kolkata,45706,2026-06-20 17:31:56,2026-06-20,2026-06,False,BRW0007105,True,Asia/Dubai,True,False,False
CALL0045707,ACC0003491,BRW0011824,2026-07-29 23:43:36,AGT0000443,CMP0000002,INBOUND,VND0000007,FAILED,164,Asia/Kolkata,45707,2026-07-29 23:43:36,2026-07-29,2026-07,False,BRW0011355,True,UTC,True,False,False
CALL0045708,ACC0026859,BRW0006346,2026-07-08 11:24:00,AGT0000072,CMP0000075,OUTBOUND,VND0000015,ANSWERED,753,Asia/Dubai,45708,2026-07-08 11:24:00,2026-07-08,2026-07,False,BRW0004318,True,UTC,True,False,False
CALL0045709,ACC0012933,BRW0007645,2026-06-01 22:44:12,AGT0000664,CMP0000108,OUTBOUND,VND0000007,VOICEMAIL,599,Asia/Dubai,45709,2026-06-01 22:44:12,2026-06-01,2026-06,False,BRW0003537,True,Asia/Kolkata,True,False,False
CALL0045710,ACC0009394,BRW0010141,2026-05-30 12:40:46,AGT0000983,CMP0000034,OUTBOUND,VND0000011,FAILED,93,Asia/Kolkata,45710,2026-05-30 12:40:46,2026-05-30,2026-05,False,BRW0007548,True,Asia/Kolkata,False,False,False
CALL0045711,ACC0024494,BRW0005715,2026-02-03 02:40:45,AGT0000290,CMP0000107,OUTBOUND,VND0000015,BUSY,880,Asia/Kolkata,45711,2026-02-03 02:40:45,2026-02-03,2026-02,False,BRW0009730,True,UTC,True,False,False
CALL0045712,ACC0000498,BRW0010129,2026-05-31 18:10:47,AGT0000422,CMP0000083,OUTBOUND,VND0000013,ANSWERED,535,Asia/Dubai,45712,2026-05-31 18:10:47,2026-05-31,2026-05,False,BRW0011986,True,Asia/Dubai,False,False,False
CALL0045713,ACC0008400,BRW0000397,2026-01-13 13:55:34,AGT0000392,CMP0000055,OUTBOUND,VND0000010,ANSWERED,88,Asia/Kolkata,45713,2026-01-13 13:55:34,2026-01-13,2026-01,False,BRW0002320,True,Asia/Kolkata,False,False,False
CALL0045714,ACC0010533,BRW0000238,2026-04-02 01:53:41,AGT0000150,CMP0000012,OUTBOUND,VND0000009,ANSWERED,366,Asia/Kolkata,45714,2026-04-02 01:53:41,2026-04-02,2026-04,False,BRW0002031,True,Asia/Dubai,True,False,False
CALL0045715,ACC0024536,BRW0003025,2026-02-17 06:08:01,AGT0000601,CMP0000081,INBOUND,VND0000012,FAILED,818,Asia/Kolkata,45715,2026-02-17 06:08:01,2026-02-17,2026-02,False,BRW0003684,True,UTC,True,False,False
CALL0045716,ACC0001591,BRW0009383,2026-06-27 13:17:16,AGT0000190,CMP0000100,OUTBOUND,VND0000009,BUSY,641,Asia/Dubai,45716,2026-06-27 13:17:16,2026-06-27,2026-06,False,BRW0007093,True,UTC,True,False,False
CALL0045717,ACC0009032,BRW0004545,2026-01-19 07:22:14,AGT0000599,CMP0000049,OUTBOUND,VND0000003,VOICEMAIL,710,Asia/Kolkata,45717,2026-01-19 07:22:14,2026-01-19,2026-01,False,BRW0003952,True,Asia/Kolkata,False,False,False
CALL0045718,ACC0003219,BRW0011080,2026-03-21 19:16:09,AGT0000969,CMP0000067,OUTBOUND,VND0000003,NO_ANSWER,108,Asia/Dubai,45718,2026-03-21 19:16:09,2026-03-21,2026-03,False,BRW0005112,True,Asia/Dubai,False,False,False
CALL0045719,ACC0024575,BRW0000133,2026-04-28 18:06:07,AGT0000571,CMP0000113,OUTBOUND,VND0000015,VOICEMAIL,409,Asia/Kolkata,45719,2026-04-28 18:06:07,2026-04-28,2026-04,False,BRW0001999,True,Asia/Dubai,True,False,False
CALL0045720,ACC0003884,BRW0009010,2026-04-10 17:37:20,AGT0000131,CMP0000079,OUTBOUND,VND0000009,BUSY,608,UTC,45720,2026-04-10 17:37:20,2026-04-10,2026-04,False,BRW0011321,True,Asia/Dubai,True,False,False
