attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status,_source_row_number,event_at_standardized,event_date,event_month,timestamp_parse_failed
ATTEMPT0069297,ACC0000798,BRW0004417,2026-08-02 05:50:46,CALL0053563,AGT0000590,5,VND0000001,BUSY,69297,2026-08-02 05:50:46,2026-08-02,2026-08,False
ATTEMPT0069298,ACC0004443,BRW0005488,2026-03-07 12:19:30,CALL0034964,AGT0000632,7,VND0000007,RINGING,69298,2026-03-07 12:19:30,2026-03-07,2026-03,False
ATTEMPT0069299,ACC0021880,BRW0004848,2026-07-17 14:07:20,CALL0066203,AGT0000147,2,VND0000005,FAILED,69299,2026-07-17 14:07:20,2026-07-17,2026-07,False
ATTEMPT0069300,ACC0011304,BRW0005144,2026-07-24 15:29:55,CALL0048272,AGT0000838,2,VND0000009,CONNECTED,69300,2026-07-24 15:29:55,2026-07-24,2026-07,False
ATTEMPT0069301,ACC0022402,BRW0004533,2026-02-06 14:09:09,CALL0047959,AGT0000241,2,VND0000013,RINGING,69301,2026-02-06 14:09:09,2026-02-06,2026-02,False
ATTEMPT0069302,ACC0029360,BRW0004682,2026-04-24 11:19:37,CALL0069425,AGT0000463,6,VND0000008,NO_ANSWER,69302,2026-04-24 11:19:37,2026-04-24,2026-04,False
ATTEMPT0069303,ACC0000522,BRW0004572,2026-01-16 20:04:01,CALL0075288,AGT0000527,7,VND0000005,RINGING,69303,2026-01-16 20:04:01,2026-01-16,2026-01,False
ATTEMPT0069304,ACC0012053,BRW0000244,2026-08-02 05:29:56,CALL0053181,AGT0000845,7,VND0000013,RINGING,69304,2026-08-02 05:29:56,2026-08-02,2026-08,False
ATTEMPT0069305,ACC0018926,BRW0005882,2026-05-15 03:55:04,CALL0000183,AGT0000026,4,VND0000001,RINGING,69305,2026-05-15 03:55:04,2026-05-15,2026-05,False
ATTEMPT0069306,ACC0007727,BRW0008585,2026-05-03 15:16:48,CALL0061391,AGT0000263,6,VND0000006,BUSY,69306,2026-05-03 15:16:48,2026-05-03,2026-05,False
ATTEMPT0069307,ACC0001152,BRW0000320,2026-05-28 22:52:02,CALL0046288,AGT0000356,2,VND0000009,NO_ANSWER,69307,2026-05-28 22:52:02,2026-05-28,2026-05,False
ATTEMPT0069308,ACC0021603,BRW0000750,2026-06-17 08:36:56,CALL0055877,AGT0000613,2,VND0000009,NO_ANSWER,69308,2026-06-17 08:36:56,2026-06-17,2026-06,False
ATTEMPT0069309,ACC0026668,BRW0007911,2026-07-25 15:23:47,CALL0051301,AGT0000572,2,VND0000010,RINGING,69309,2026-07-25 15:23:47,2026-07-25,2026-07,False
ATTEMPT0069310,ACC0008448,BRW0003256,2026-01-07 14:53:22,CALL0005976,AGT0000325,2,VND0000006,CONNECTED,69310,2026-01-07 14:53:22,2026-01-07,2026-01,False
ATTEMPT0069311,ACC0007605,BRW0006712,2026-07-13 17:59:38,CALL0061497,AGT0000944,7,VND0000009,BUSY,69311,2026-07-13 17:59:38,2026-07-13,2026-07,False
ATTEMPT0069312,ACC0024060,BRW0002030,2026-03-01 17:38:52,CALL0027742,AGT0000603,2,VND0000002,RINGING,69312,2026-03-01 17:38:52,2026-03-01,2026-03,False
ATTEMPT0069313,ACC0027154,BRW0004865,2026-04-09 11:02:55,CALL0016215,AGT0000075,3,VND0000005,BUSY,69313,2026-04-09 11:02:55,2026-04-09,2026-04,False
ATTEMPT0069314,ACC0004620,BRW0010676,2026-06-03 21:31:29,CALL0059252,AGT0000551,3,VND0000011,BUSY,69314,2026-06-03 21:31:29,2026-06-03,2026-06,False
ATTEMPT0069315,ACC0014783,BRW0011666,2026-01-09 16:07:34,CALL0066029,AGT0000063,4,VND0000002,CONNECTED,69315,2026-01-09 16:07:34,2026-01-09,2026-01,False
ATTEMPT0069316,ACC0012570,BRW0001576,2026-05-23 00:58:49,CALL0079431,AGT0000737,6,VND0000002,FAILED,69316,2026-05-23 00:58:49,2026-05-23,2026-05,False
ATTEMPT0069317,ACC0018808,BRW0005577,2026-04-27 19:48:20,CALL0036659,AGT0000763,5,VND0000004,BUSY,69317,2026-04-27 19:48:20,2026-04-27,2026-04,False
ATTEMPT0069318,ACC0001249,BRW0010995,2026-03-27 19:24:24,CALL0071237,AGT0000834,3,VND0000014,CONNECTED,69318,2026-03-27 19:24:24,2026-03-27,2026-03,False
ATTEMPT0069319,ACC0015693,BRW0006563,2026-07-27 11:42:42,CALL0002722,AGT0000573,3,VND0000002,RINGING,69319,2026-07-27 11:42:42,2026-07-27,2026-07,False
ATTEMPT0069320,ACC0023035,BRW0003127,2026-03-14 17:41:24,CALL0034179,AGT0000365,3,VND0000005,NO_ANSWER,69320,2026-03-14 17:41:24,2026-03-14,2026-03,False
ATTEMPT0069321,ACC0016727,BRW0003049,2026-08-06 01:44:22,CALL0079729,AGT0000971,3,VND0000010,RINGING,69321,2026-08-06 01:44:22,2026-08-06,2026-08,False
ATTEMPT0069322,ACC0012527,BRW0006510,2026-03-06 19:36:53,CALL0003118,AGT0000144,6,VND0000001,BUSY,69322,2026-03-06 19:36:53,2026-03-06,2026-03,False
ATTEMPT0069323,ACC0013879,BRW0008366,2026-06-02 06:51:24,CALL0073419,AGT0000919,6,VND0000013,BUSY,69323,2026-06-02 06:51:24,2026-06-02,2026-06,False
ATTEMPT0069324,ACC0027833,BRW0009095,2026-01-08 13:18:19,CALL0026976,AGT0000591,2,VND0000008,CONNECTED,69324,2026-01-08 13:18:19,2026-01-08,2026-01,False
ATTEMPT0069325,ACC0018630,BRW0006510,2026-02-25 08:14:01,CALL0079789,AGT0000592,2,VND0000009,FAILED,69325,2026-02-25 08:14:01,2026-02-25,2026-02,False
ATTEMPT0069326,ACC0008198,BRW0010945,2026-08-04 12:47:31,CALL0014161,AGT0000149,4,VND0000011,RINGING,69326,2026-08-04 12:47:31,2026-08-04,2026-08,False
ATTEMPT0069327,ACC0003139,BRW0010814,2026-07-20 13:55:00,CALL0077820,AGT0000611,4,VND0000006,RINGING,69327,2026-07-20 13:55:00,2026-07-20,2026-07,False
ATTEMPT0069328,ACC0010199,BRW0001204,2026-07-01 18:37:31,CALL0014411,AGT0000228,2,VND0000007,NO_ANSWER,69328,2026-07-01 18:37:31,2026-07-01,2026-07,False
ATTEMPT0069329,ACC0024812,BRW0006931,2026-02-10 09:35:54,CALL0045044,AGT0000147,6,VND0000001,NO_ANSWER,69329,2026-02-10 09:35:54,2026-02-10,2026-02,False
ATTEMPT0069330,ACC0004820,BRW0010722,2026-05-21 03:07:21,CALL0031382,AGT0000444,6,VND0000013,BUSY,69330,2026-05-21 03:07:21,2026-05-21,2026-05,False
ATTEMPT0069331,ACC0010430,BRW0010118,2026-04-06 08:54:46,CALL0047928,AGT0000438,1,VND0000005,RINGING,69331,2026-04-06 08:54:46,2026-04-06,2026-04,False
ATTEMPT0069332,ACC0006330,BRW0002203,2026-04-15 05:12:28,CALL0064508,AGT0000761,4,VND0000003,NO_ANSWER,69332,2026-04-15 05:12:28,2026-04-15,2026-04,False
ATTEMPT0069333,ACC0003964,BRW0002395,2026-03-22 20:34:26,CALL0012949,AGT0000596,2,VND0000010,NO_ANSWER,69333,2026-03-22 20:34:26,2026-03-22,2026-03,False
ATTEMPT0069334,ACC0017204,BRW0004071,2026-03-06 02:48:29,CALL0059757,AGT0000781,3,VND0000015,BUSY,69334,2026-03-06 02:48:29,2026-03-06,2026-03,False
ATTEMPT0069335,ACC0026144,BRW0006997,2026-06-24 09:34:57,CALL0083341,AGT0000337,4,VND0000007,RINGING,69335,2026-06-24 09:34:57,2026-06-24,2026-06,False
ATTEMPT0069336,ACC0029814,BRW0007849,2026-04-15 12:47:46,CALL0066278,AGT0000492,7,VND0000012,CONNECTED,69336,2026-04-15 12:47:46,2026-04-15,2026-04,False
ATTEMPT0069337,ACC0002795,BRW0010802,2026-05-07 06:24:03,CALL0023989,AGT0000898,3,VND0000007,CONNECTED,69337,2026-05-07 06:24:03,2026-05-07,2026-05,False
ATTEMPT0069338,ACC0021752,BRW0003466,2026-04-02 13:23:56,CALL0009424,AGT0000649,7,VND0000005,BUSY,69338,2026-04-02 13:23:56,2026-04-02,2026-04,False
ATTEMPT0069339,ACC0007732,BRW0000436,2026-02-16 16:36:19,CALL0065647,AGT0000295,6,VND0000007,FAILED,69339,2026-02-16 16:36:19,2026-02-16,2026-02,False
ATTEMPT0069340,ACC0002340,BRW0008667,2026-02-18 22:17:11,CALL0034811,AGT0000683,6,VND0000007,BUSY,69340,2026-02-18 22:17:11,2026-02-18,2026-02,False
ATTEMPT0069341,ACC0021483,BRW0003821,2026-07-23 06:27:33,CALL0022135,AGT0000209,7,VND0000013,BUSY,69341,2026-07-23 06:27:33,2026-07-23,2026-07,False
ATTEMPT0069342,ACC0010292,BRW0009521,2026-02-21 17:17:06,CALL0087103,AGT0000168,1,VND0000014,BUSY,69342,2026-02-21 17:17:06,2026-02-21,2026-02,False
ATTEMPT0069343,ACC0028252,BRW0008933,2026-04-18 05:16:46,CALL0067242,AGT0000613,2,VND0000011,NO_ANSWER,69343,2026-04-18 05:16:46,2026-04-18,2026-04,False
ATTEMPT0069344,ACC0002961,BRW0008888,2026-03-05 09:34:23,CALL0033365,AGT0000321,3,VND0000013,RINGING,69344,2026-03-05 09:34:23,2026-03-05,2026-03,False
ATTEMPT0069345,ACC0020344,BRW0000828,2026-06-17 06:33:34,CALL0016974,AGT0000449,3,,BUSY,69345,2026-06-17 06:33:34,2026-06-17,2026-06,False
ATTEMPT0069346,ACC0022865,BRW0000435,2026-01-21 17:36:16,CALL0065358,AGT0000524,6,VND0000003,NO_ANSWER,69346,2026-01-21 17:36:16,2026-01-21,2026-01,False
ATTEMPT0069347,ACC0007411,BRW0011814,2026-06-23 20:16:08,CALL0071774,AGT0000267,2,VND0000014,BUSY,69347,2026-06-23 20:16:08,2026-06-23,2026-06,False
ATTEMPT0069348,ACC0026475,BRW0000885,2026-04-26 04:12:10,CALL0064542,AGT0000367,5,VND0000012,FAILED,69348,2026-04-26 04:12:10,2026-04-26,2026-04,False
ATTEMPT0069349,ACC0029218,BRW0003229,2026-04-27 23:39:56,CALL0014769,AGT0000134,1,VND0000013,NO_ANSWER,69349,2026-04-27 23:39:56,2026-04-27,2026-04,False
ATTEMPT0069350,ACC0010087,BRW0009915,2026-01-17 19:47:36,CALL0006233,AGT0000394,1,VND0000005,FAILED,69350,2026-01-17 19:47:36,2026-01-17,2026-01,False
ATTEMPT0069351,ACC0000705,BRW0003816,2026-07-28 13:37:39,CALL0083200,AGT0000398,2,VND0000011,BUSY,69351,2026-07-28 13:37:39,2026-07-28,2026-07,False
ATTEMPT0069352,ACC0023256,BRW0011685,2026-07-07 09:18:14,CALL0071174,AGT0000611,4,VND0000001,RINGING,69352,2026-07-07 09:18:14,2026-07-07,2026-07,False
ATTEMPT0069353,ACC0006494,BRW0004943,2026-07-23 06:14:29,CALL0066846,AGT0000337,5,VND0000015,BUSY,69353,2026-07-23 06:14:29,2026-07-23,2026-07,False
ATTEMPT0069354,ACC0027650,BRW0008230,2026-05-18 14:31:41,CALL0027290,AGT0000821,2,VND0000003,NO_ANSWER,69354,2026-05-18 14:31:41,2026-05-18,2026-05,False
ATTEMPT0069355,ACC0018254,BRW0001823,2026-02-14 18:57:23,CALL0086403,AGT0000183,2,VND0000007,FAILED,69355,2026-02-14 18:57:23,2026-02-14,2026-02,False
ATTEMPT0069356,ACC0013644,BRW0000605,2026-07-07 00:54:32,CALL0061039,AGT0000606,1,VND0000002,RINGING,69356,2026-07-07 00:54:32,2026-07-07,2026-07,False
ATTEMPT0069357,ACC0013007,BRW0011992,2026-03-15 14:55:37,CALL0077553,AGT0000669,2,VND0000013,RINGING,69357,2026-03-15 14:55:37,2026-03-15,2026-03,False
ATTEMPT0069358,ACC0002793,BRW0011245,2026-02-22 21:23:34,CALL0036975,AGT0000438,7,VND0000009,CONNECTED,69358,2026-02-22 21:23:34,2026-02-22,2026-02,False
ATTEMPT0069359,ACC0023124,BRW0011698,2026-08-03 02:30:19,CALL0049845,AGT0000657,4,VND0000015,FAILED,69359,2026-08-03 02:30:19,2026-08-03,2026-08,False
ATTEMPT0069360,ACC0025613,BRW0010710,2026-05-17 05:19:07,CALL0085866,AGT0000192,6,VND0000010,NO_ANSWER,69360,2026-05-17 05:19:07,2026-05-17,2026-05,False
ATTEMPT0069361,ACC0001212,BRW0011110,2026-03-16 07:05:01,CALL0044935,AGT0000926,2,VND0000008,BUSY,69361,2026-03-16 07:05:01,2026-03-16,2026-03,False
ATTEMPT0069362,ACC0001042,BRW0001828,2026-07-01 23:03:16,CALL0021447,AGT0000084,3,VND0000006,CONNECTED,69362,2026-07-01 23:03:16,2026-07-01,2026-07,False
ATTEMPT0069363,ACC0011551,BRW0009149,2026-07-05 12:30:49,CALL0073066,AGT0000505,6,VND0000014,FAILED,69363,2026-07-05 12:30:49,2026-07-05,2026-07,False
ATTEMPT0069364,ACC0001382,BRW0003884,2026-07-04 01:09:45,CALL0008889,AGT0000056,3,VND0000002,FAILED,69364,2026-07-04 01:09:45,2026-07-04,2026-07,False
ATTEMPT0069365,ACC0021789,BRW0011762,2026-04-28 18:14:09,CALL0068605,AGT0000842,1,VND0000013,FAILED,69365,2026-04-28 18:14:09,2026-04-28,2026-04,False
ATTEMPT0069366,ACC0003316,BRW0009227,2026-05-01 08:58:05,CALL0005208,AGT0000017,4,VND0000015,RINGING,69366,2026-05-01 08:58:05,2026-05-01,2026-05,False
ATTEMPT0069367,ACC0009363,BRW0005983,2026-01-25 19:40:11,CALL0064479,AGT0000992,7,VND0000007,FAILED,69367,2026-01-25 19:40:11,2026-01-25,2026-01,False
ATTEMPT0069368,ACC0021306,BRW0000103,2026-05-20 15:30:05,CALL0025620,AGT0000606,5,VND0000010,RINGING,69368,2026-05-20 15:30:05,2026-05-20,2026-05,False
ATTEMPT0069369,ACC0028379,BRW0005026,2026-07-11 18:47:42,CALL0044511,AGT0000944,1,VND0000005,FAILED,69369,2026-07-11 18:47:42,2026-07-11,2026-07,False
ATTEMPT0069370,ACC0002015,BRW0005574,2026-07-08 19:11:41,CALL0069353,AGT0000566,7,VND0000010,NO_ANSWER,69370,2026-07-08 19:11:41,2026-07-08,2026-07,False
ATTEMPT0069371,ACC0000723,BRW0010977,2026-07-11 23:15:00,CALL0046605,AGT0000147,3,VND0000010,NO_ANSWER,69371,2026-07-11 23:15:00,2026-07-11,2026-07,False
ATTEMPT0069372,ACC0005401,BRW0007779,2026-06-07 18:35:21,CALL0070936,AGT0000001,2,VND0000004,NO_ANSWER,69372,2026-06-07 18:35:21,2026-06-07,2026-06,False
ATTEMPT0069373,ACC0025257,BRW0003310,2026-03-13 19:21:33,CALL0031475,AGT0000611,4,VND0000001,NO_ANSWER,69373,2026-03-13 19:21:33,2026-03-13,2026-03,False
ATTEMPT0069374,ACC0003440,BRW0001395,2026-06-18 19:51:03,CALL0074820,AGT0000003,1,VND0000009,RINGING,69374,2026-06-18 19:51:03,2026-06-18,2026-06,False
ATTEMPT0069375,ACC0012310,BRW0005572,2026-03-03 00:03:16,CALL0000994,AGT0000595,3,VND0000005,NO_ANSWER,69375,2026-03-03 00:03:16,2026-03-03,2026-03,False
ATTEMPT0069376,ACC0016050,BRW0003167,2026-03-30 18:35:17,CALL0087315,AGT0000031,5,VND0000007,NO_ANSWER,69376,2026-03-30 18:35:17,2026-03-30,2026-03,False
ATTEMPT0069377,ACC0008320,BRW0008185,2026-02-20 14:00:49,CALL0082262,AGT0000281,4,VND0000010,RINGING,69377,2026-02-20 14:00:49,2026-02-20,2026-02,False
ATTEMPT0069378,ACC0009070,BRW0007871,2026-02-20 08:56:56,CALL0015745,AGT0000691,4,VND0000011,NO_ANSWER,69378,2026-02-20 08:56:56,2026-02-20,2026-02,False
ATTEMPT0069379,ACC0009241,BRW0003213,2026-04-04 12:47:21,CALL0064825,AGT0000485,3,VND0000015,BUSY,69379,2026-04-04 12:47:21,2026-04-04,2026-04,False
ATTEMPT0069380,ACC0006878,BRW0011436,2026-07-14 02:32:51,CALL0040858,AGT0000272,7,VND0000011,NO_ANSWER,69380,2026-07-14 02:32:51,2026-07-14,2026-07,False
ATTEMPT0069381,ACC0008644,BRW0010819,2026-04-03 20:31:09,CALL0026776,AGT0000108,2,VND0000011,BUSY,69381,2026-04-03 20:31:09,2026-04-03,2026-04,False
ATTEMPT0069382,ACC0009439,BRW0002802,2026-06-26 11:47:41,CALL0067202,AGT0000931,6,VND0000001,RINGING,69382,2026-06-26 11:47:41,2026-06-26,2026-06,False
ATTEMPT0069383,ACC0007973,BRW0011621,2026-06-05 19:11:49,CALL0051689,AGT0000224,7,VND0000012,NO_ANSWER,69383,2026-06-05 19:11:49,2026-06-05,2026-06,False
ATTEMPT0069384,ACC0008183,BRW0004661,2026-06-08 13:54:18,CALL0070113,AGT0000397,6,VND0000010,FAILED,69384,2026-06-08 13:54:18,2026-06-08,2026-06,False
ATTEMPT0069385,ACC0006866,BRW0011941,2026-05-06 17:40:34,CALL0079186,AGT0000861,2,VND0000004,BUSY,69385,2026-05-06 17:40:34,2026-05-06,2026-05,False
ATTEMPT0069386,ACC0001721,BRW0011477,2026-02-10 02:03:32,CALL0038420,AGT0000882,1,VND0000013,RINGING,69386,2026-02-10 02:03:32,2026-02-10,2026-02,False
ATTEMPT0069387,ACC0012946,BRW0003910,2026-03-05 07:34:55,CALL0016088,AGT0000429,2,VND0000003,BUSY,69387,2026-03-05 07:34:55,2026-03-05,2026-03,False
ATTEMPT0069388,ACC0004177,BRW0006914,2026-06-27 14:19:38,CALL0006817,AGT0000020,1,VND0000007,RINGING,69388,2026-06-27 14:19:38,2026-06-27,2026-06,False
ATTEMPT0069389,ACC0019445,BRW0011798,2026-07-04 09:19:57,CALL0068028,AGT0000984,2,VND0000011,CONNECTED,69389,2026-07-04 09:19:57,2026-07-04,2026-07,False
ATTEMPT0069390,ACC0020730,BRW0001173,2026-03-27 17:27:54,CALL0054198,AGT0000380,2,VND0000004,RINGING,69390,2026-03-27 17:27:54,2026-03-27,2026-03,False
ATTEMPT0069391,ACC0010520,BRW0006004,2026-06-05 09:22:30,CALL0018323,AGT0000338,6,VND0000011,NO_ANSWER,69391,2026-06-05 09:22:30,2026-06-05,2026-06,False
ATTEMPT0069392,ACC0028632,BRW0006007,2026-05-21 07:59:27,CALL0046550,AGT0000016,4,VND0000004,NO_ANSWER,69392,2026-05-21 07:59:27,2026-05-21,2026-05,False
ATTEMPT0069393,ACC0002036,BRW0010480,2026-03-12 18:39:10,CALL0011633,AGT0000962,5,VND0000003,RINGING,69393,2026-03-12 18:39:10,2026-03-12,2026-03,False
ATTEMPT0069394,ACC0020718,BRW0007105,2026-01-07 07:09:47,CALL0059158,AGT0000116,5,VND0000015,NO_ANSWER,69394,2026-01-07 07:09:47,2026-01-07,2026-01,False
ATTEMPT0069395,ACC0024803,BRW0011579,2026-05-27 07:08:46,CALL0077281,AGT0000499,6,VND0000010,RINGING,69395,2026-05-27 07:08:46,2026-05-27,2026-05,False
ATTEMPT0069396,ACC0011077,BRW0008230,2026-02-02 18:54:10,CALL0065498,AGT0000335,7,VND0000009,FAILED,69396,2026-02-02 18:54:10,2026-02-02,2026-02,False
ATTEMPT0069397,ACC0018266,BRW0010841,2026-05-10 03:50:23,CALL0058752,AGT0000229,7,VND0000008,CONNECTED,69397,2026-05-10 03:50:23,2026-05-10,2026-05,False
ATTEMPT0069398,ACC0014102,BRW0007230,2026-06-19 12:23:37,CALL0035534,AGT0000991,5,VND0000003,RINGING,69398,2026-06-19 12:23:37,2026-06-19,2026-06,False
ATTEMPT0069399,ACC0018427,BRW0005645,2026-01-19 21:42:27,CALL0042215,AGT0000558,5,VND0000002,FAILED,69399,2026-01-19 21:42:27,2026-01-19,2026-01,False
ATTEMPT0069400,ACC0008062,BRW0004062,2026-04-06 02:49:33,CALL0029532,AGT0000195,2,VND0000004,FAILED,69400,2026-04-06 02:49:33,2026-04-06,2026-04,False
ATTEMPT0069401,ACC0018580,BRW0005020,2026-02-10 20:01:23,CALL0060930,AGT0000370,2,VND0000015,RINGING,69401,2026-02-10 20:01:23,2026-02-10,2026-02,False
ATTEMPT0069402,ACC0008112,BRW0006162,2026-03-15 23:34:25,CALL0080850,AGT0000702,3,VND0000001,RINGING,69402,2026-03-15 23:34:25,2026-03-15,2026-03,False
ATTEMPT0069403,ACC0023189,BRW0001731,2026-07-25 23:44:53,CALL0036889,AGT0000886,7,VND0000004,NO_ANSWER,69403,2026-07-25 23:44:53,2026-07-25,2026-07,False
ATTEMPT0069404,ACC0000789,BRW0008946,2026-03-12 01:36:55,CALL0033231,AGT0000328,2,VND0000010,BUSY,69404,2026-03-12 01:36:55,2026-03-12,2026-03,False
ATTEMPT0069405,ACC0008953,BRW0007168,2026-03-06 10:50:24,CALL0053061,AGT0000498,6,VND0000011,RINGING,69405,2026-03-06 10:50:24,2026-03-06,2026-03,False
ATTEMPT0069406,ACC0018770,BRW0011563,2026-02-10 19:43:03,CALL0054100,AGT0000619,3,VND0000004,RINGING,69406,2026-02-10 19:43:03,2026-02-10,2026-02,False
ATTEMPT0069407,ACC0019587,BRW0010799,2026-05-11 10:56:39,CALL0012113,AGT0000731,2,VND0000015,CONNECTED,69407,2026-05-11 10:56:39,2026-05-11,2026-05,False
ATTEMPT0069408,ACC0014049,BRW0008174,2026-03-20 22:50:53,CALL0016802,AGT0000293,1,VND0000008,CONNECTED,69408,2026-03-20 22:50:53,2026-03-20,2026-03,False
ATTEMPT0069409,ACC0002993,BRW0002978,2026-03-27 16:37:51,CALL0012600,AGT0000238,6,VND0000015,RINGING,69409,2026-03-27 16:37:51,2026-03-27,2026-03,False
ATTEMPT0069410,ACC0023555,BRW0005966,2026-02-02 08:07:55,CALL0018363,AGT0000735,1,VND0000002,FAILED,69410,2026-02-02 08:07:55,2026-02-02,2026-02,False
ATTEMPT0069411,ACC0006398,BRW0009504,2026-03-27 22:47:50,CALL0059058,AGT0000823,6,VND0000012,BUSY,69411,2026-03-27 22:47:50,2026-03-27,2026-03,False
ATTEMPT0069412,ACC0018965,BRW0001639,2026-05-01 17:02:10,CALL0073829,AGT0000116,6,VND0000009,FAILED,69412,2026-05-01 17:02:10,2026-05-01,2026-05,False
ATTEMPT0069413,ACC0008739,BRW0010056,2026-02-25 01:40:52,CALL0018582,AGT0000753,4,VND0000006,NO_ANSWER,69413,2026-02-25 01:40:52,2026-02-25,2026-02,False
ATTEMPT0069414,ACC0008638,BRW0000796,2026-06-16 13:51:37,CALL0071781,AGT0000834,7,VND0000008,NO_ANSWER,69414,2026-06-16 13:51:37,2026-06-16,2026-06,False
ATTEMPT0069415,ACC0015015,BRW0007437,2026-05-20 07:54:50,CALL0023336,AGT0000255,1,VND0000015,FAILED,69415,2026-05-20 07:54:50,2026-05-20,2026-05,False
ATTEMPT0069416,ACC0016678,BRW0006545,2026-05-14 02:25:26,CALL0076060,AGT0000961,7,VND0000011,NO_ANSWER,69416,2026-05-14 02:25:26,2026-05-14,2026-05,False
ATTEMPT0069417,ACC0009494,BRW0004493,2026-05-15 02:23:28,CALL0004524,AGT0000678,6,VND0000002,BUSY,69417,2026-05-15 02:23:28,2026-05-15,2026-05,False
ATTEMPT0069418,ACC0012357,BRW0007985,2026-03-29 12:03:16,CALL0063741,AGT0000014,3,VND0000002,CONNECTED,69418,2026-03-29 12:03:16,2026-03-29,2026-03,False
ATTEMPT0069419,ACC0000494,BRW0007382,2026-02-02 12:48:51,CALL0086722,AGT0000243,1,VND0000013,RINGING,69419,2026-02-02 12:48:51,2026-02-02,2026-02,False
ATTEMPT0069420,ACC0021817,BRW0000888,2026-01-17 15:34:23,CALL0049423,AGT0000754,3,VND0000010,FAILED,69420,2026-01-17 15:34:23,2026-01-17,2026-01,False
ATTEMPT0069421,ACC0021605,BRW0009431,2026-04-06 08:13:43,CALL0028818,AGT0000564,7,VND0000009,BUSY,69421,2026-04-06 08:13:43,2026-04-06,2026-04,False
ATTEMPT0069422,ACC0020901,BRW0009361,2026-04-08 07:01:52,CALL0012424,AGT0000243,6,VND0000012,BUSY,69422,2026-04-08 07:01:52,2026-04-08,2026-04,False
ATTEMPT0069423,ACC0013782,BRW0003222,2026-01-16 01:22:58,CALL0069484,AGT0000799,4,VND0000001,CONNECTED,69423,2026-01-16 01:22:58,2026-01-16,2026-01,False
ATTEMPT0069424,ACC0009633,BRW0008168,2026-05-29 23:42:36,CALL0051572,AGT0000156,5,VND0000002,NO_ANSWER,69424,2026-05-29 23:42:36,2026-05-29,2026-05,False
ATTEMPT0069425,ACC0027338,BRW0009882,2026-03-30 18:47:07,CALL0001531,AGT0000305,7,VND0000010,BUSY,69425,2026-03-30 18:47:07,2026-03-30,2026-03,False
ATTEMPT0069426,ACC0018700,BRW0004846,2026-05-21 16:10:02,CALL0024530,AGT0000524,6,VND0000001,NO_ANSWER,69426,2026-05-21 16:10:02,2026-05-21,2026-05,False
ATTEMPT0069427,ACC0019677,BRW0000178,2026-04-23 19:42:44,CALL0027717,AGT0000951,3,VND0000014,RINGING,69427,2026-04-23 19:42:44,2026-04-23,2026-04,False
ATTEMPT0069428,ACC0002846,BRW0002310,2026-02-15 19:39:53,CALL0064716,AGT0000136,4,VND0000001,NO_ANSWER,69428,2026-02-15 19:39:53,2026-02-15,2026-02,False
ATTEMPT0069429,ACC0020777,BRW0004682,2026-04-26 11:00:41,CALL0011831,AGT0000726,4,VND0000011,BUSY,69429,2026-04-26 11:00:41,2026-04-26,2026-04,False
ATTEMPT0069430,ACC0003632,BRW0008538,2026-04-26 15:08:52,CALL0046997,AGT0000011,1,VND0000005,FAILED,69430,2026-04-26 15:08:52,2026-04-26,2026-04,False
ATTEMPT0069431,ACC0016074,BRW0009412,2026-07-30 21:33:28,CALL0031819,AGT0000346,4,VND0000002,FAILED,69431,2026-07-30 21:33:28,2026-07-30,2026-07,False
ATTEMPT0069432,ACC0005041,BRW0001364,2026-01-10 09:40:31,CALL0021445,AGT0000052,6,VND0000006,NO_ANSWER,69432,2026-01-10 09:40:31,2026-01-10,2026-01,False
ATTEMPT0069433,ACC0007508,BRW0006056,2026-01-05 04:37:47,CALL0084819,AGT0000294,5,VND0000001,NO_ANSWER,69433,2026-01-05 04:37:47,2026-01-05,2026-01,False
ATTEMPT0069434,ACC0020684,BRW0003602,2026-02-03 07:46:45,CALL0065937,AGT0000552,6,VND0000001,BUSY,69434,2026-02-03 07:46:45,2026-02-03,2026-02,False
ATTEMPT0069435,ACC0022623,BRW0000869,2026-05-12 00:00:43,CALL0051582,AGT0000376,2,VND0000007,BUSY,69435,2026-05-12 00:00:43,2026-05-12,2026-05,False
ATTEMPT0069436,ACC0009884,BRW0000759,2026-08-02 08:02:38,CALL0036236,AGT0000455,7,VND0000008,RINGING,69436,2026-08-02 08:02:38,2026-08-02,2026-08,False
ATTEMPT0069437,ACC0019571,BRW0004929,2026-05-01 16:15:06,CALL0041509,AGT0000242,7,VND0000004,FAILED,69437,2026-05-01 16:15:06,2026-05-01,2026-05,False
ATTEMPT0069438,ACC0020141,BRW0001885,2026-03-12 04:30:41,CALL0050937,AGT0000791,7,VND0000011,BUSY,69438,2026-03-12 04:30:41,2026-03-12,2026-03,False
ATTEMPT0069439,ACC0003121,BRW0001591,2026-03-14 18:22:39,CALL0070269,AGT0000010,6,VND0000011,BUSY,69439,2026-03-14 18:22:39,2026-03-14,2026-03,False
ATTEMPT0069440,ACC0021518,BRW0000415,2026-06-14 14:27:16,CALL0032036,AGT0000851,2,VND0000012,CONNECTED,69440,2026-06-14 14:27:16,2026-06-14,2026-06,False
