session_id,agent_id,login_at,channel,device_id,timezone,logout_at,_source_row_number,login_at_standardized,logout_at_standardized,session_duration_minutes,invalid_session_time
SES0007749,AGT0000120,2026-07-15 12:55:45,WHATSAPP,DEV00941,Asia/Kolkata,2026-07-15 17:05:41,7749,2026-07-15 12:55:45,2026-07-15 17:05:41,249.93333333333334,False
SES0007750,AGT0000088,2026-02-27 02:15:31,WHATSAPP,DEV00211,Asia/Kolkata,2026-02-27 09:04:45,7750,2026-02-27 02:15:31,2026-02-27 09:04:45,409.23333333333335,False
SES0007751,AGT0000372,2026-07-03 21:21:42,SMS,DEV00095,Asia/Kolkata,2026-07-04 01:29:45,7751,2026-07-03 21:21:42,2026-07-04 01:29:45,248.05,False
SES0007752,AGT0000019,2026-01-18 23:10:12,SMS,DEV00628,Asia/Kolkata,2026-01-19 06:51:04,7752,2026-01-18 23:10:12,2026-01-19 06:51:04,460.8666666666667,False
SES0007753,AGT0000014,2026-05-02 15:55:20,SMS,DEV00850,Asia/Kolkata,2026-05-03 01:51:30,7753,2026-05-02 15:55:20,2026-05-03 01:51:30,596.1666666666666,False
SES0007754,AGT0000783,2026-06-16 11:58:07,WHATSAPP,DEV01395,UTC,2026-06-16 14:34:53,7754,2026-06-16 11:58:07,2026-06-16 14:34:53,156.76666666666668,False
SES0007755,AGT0000245,2026-07-21 02:44:45,WHATSAPP,DEV00456,Asia/Kolkata,2026-07-21 08:36:08,7755,2026-07-21 02:44:45,2026-07-21 08:36:08,351.3833333333333,False
SES0007756,AGT0000950,2026-02-11 04:17:55,WHATSAPP,DEV00341,Asia/Kolkata,2026-02-11 07:58:53,7756,2026-02-11 04:17:55,2026-02-11 07:58:53,220.96666666666667,False
SES0007757,AGT0000417,2026-02-12 15:13:48,WHATSAPP,DEV00895,UTC,2026-02-12 17:00:16,7757,2026-02-12 15:13:48,2026-02-12 17:00:16,106.46666666666667,False
SES0007758,AGT0000037,2026-04-08 15:22:21,VOICE,DEV00382,UTC,2026-04-08 19:13:26,7758,2026-04-08 15:22:21,2026-04-08 19:13:26,231.08333333333334,False
SES0007759,AGT0000464,2026-06-09 05:59:03,WHATSAPP,DEV00690,UTC,2026-06-09 08:10:19,7759,2026-06-09 05:59:03,2026-06-09 08:10:19,131.26666666666668,False
SES0007760,AGT0000641,2026-03-13 18:00:54,WHATSAPP,DEV00149,Asia/Kolkata,2026-03-13 22:49:56,7760,2026-03-13 18:00:54,2026-03-13 22:49:56,289.03333333333336,False
SES0007761,AGT0000602,2026-07-07 11:02:52,FIELD,DEV00789,UTC,2026-07-07 13:28:36,7761,2026-07-07 11:02:52,2026-07-07 13:28:36,145.73333333333332,False
SES0007762,AGT0000526,2026-02-04 20:06:09,SMS,DEV01284,Asia/Kolkata,2026-02-05 02:07:40,7762,2026-02-04 20:06:09,2026-02-05 02:07:40,361.51666666666665,False
SES0007763,AGT0000204,2026-03-19 17:55:55,FIELD,DEV00887,UTC,2026-03-20 01:09:52,7763,2026-03-19 17:55:55,2026-03-20 01:09:52,433.95,False
SES0007764,AGT0000662,2026-06-08 23:46:17,WHATSAPP,DEV00108,Asia/Kolkata,2026-06-09 02:43:50,7764,2026-06-08 23:46:17,2026-06-09 02:43:50,177.55,False
SES0007765,AGT0000909,2026-02-19 17:54:13,FIELD,DEV01091,UTC,2026-02-19 22:41:23,7765,2026-02-19 17:54:13,2026-02-19 22:41:23,287.1666666666667,False
SES0007766,AGT0000227,2026-03-10 07:07:21,FIELD,DEV00588,Asia/Kolkata,2026-03-10 16:53:11,7766,2026-03-10 07:07:21,2026-03-10 16:53:11,585.8333333333334,False
SES0007767,AGT0000520,2026-07-05 02:24:05,SMS,DEV00258,UTC,2026-07-05 03:32:01,7767,2026-07-05 02:24:05,2026-07-05 03:32:01,67.93333333333334,False
SES0007768,AGT0000643,2026-07-12 14:21:46,SMS,DEV00325,Asia/Kolkata,2026-07-12 23:52:08,7768,2026-07-12 14:21:46,2026-07-12 23:52:08,570.3666666666667,False
SES0007769,AGT0000224,2026-06-01 15:34:35,VOICE,DEV00783,Asia/Kolkata,2026-06-01 22:28:03,7769,2026-06-01 15:34:35,2026-06-01 22:28:03,413.46666666666664,False
SES0007770,AGT0000830,2026-05-20 13:58:18,FIELD,DEV00335,Asia/Kolkata,2026-05-20 19:46:17,7770,2026-05-20 13:58:18,2026-05-20 19:46:17,347.98333333333335,False
SES0007771,AGT0000459,2026-05-14 06:48:43,SMS,DEV00968,UTC,2026-05-14 15:48:28,7771,2026-05-14 06:48:43,2026-05-14 15:48:28,539.75,False
SES0007772,AGT0000995,2026-05-24 19:19:18,VOICE,DEV01018,UTC,2026-05-25 01:11:19,7772,2026-05-24 19:19:18,2026-05-25 01:11:19,352.01666666666665,False
SES0007773,AGT0000526,2026-08-02 22:05:40,SMS,DEV00733,UTC,2026-08-03 06:45:38,7773,2026-08-02 22:05:40,2026-08-03 06:45:38,519.9666666666667,False
SES0007774,AGT0000765,2026-05-22 13:15:38,SMS,DEV00814,Asia/Kolkata,2026-05-22 16:08:47,7774,2026-05-22 13:15:38,2026-05-22 16:08:47,173.15,False
SES0007775,AGT0000807,2026-05-17 21:28:23,VOICE,DEV00316,Asia/Kolkata,2026-05-17 23:47:43,7775,2026-05-17 21:28:23,2026-05-17 23:47:43,139.33333333333334,False
SES0007776,AGT0000835,2026-02-18 14:19:59,SMS,DEV01197,Asia/Kolkata,2026-02-18 18:01:45,7776,2026-02-18 14:19:59,2026-02-18 18:01:45,221.76666666666668,False
SES0007777,AGT0000710,2026-02-28 14:09:34,SMS,DEV00764,UTC,2026-02-28 21:52:26,7777,2026-02-28 14:09:34,2026-02-28 21:52:26,462.8666666666667,False
SES0007778,AGT0000893,2026-03-27 14:56:32,FIELD,DEV00323,Asia/Kolkata,2026-03-27 15:49:17,7778,2026-03-27 14:56:32,2026-03-27 15:49:17,52.75,False
SES0007779,AGT0000042,2026-01-22 20:41:38,SMS,DEV00836,UTC,2026-01-23 01:41:14,7779,2026-01-22 20:41:38,2026-01-23 01:41:14,299.6,False
SES0007780,AGT0000629,2026-02-17 15:09:19,WHATSAPP,DEV00729,Asia/Kolkata,2026-02-17 19:38:57,7780,2026-02-17 15:09:19,2026-02-17 19:38:57,269.6333333333333,False
SES0007781,AGT0000910,2026-07-31 20:58:49,FIELD,DEV01262,Asia/Kolkata,2026-07-31 23:25:31,7781,2026-07-31 20:58:49,2026-07-31 23:25:31,146.7,False
SES0007782,AGT0000311,2026-07-25 10:42:48,FIELD,DEV00406,Asia/Kolkata,2026-07-25 19:21:16,7782,2026-07-25 10:42:48,2026-07-25 19:21:16,518.4666666666667,False
SES0007783,AGT0000882,2026-04-20 08:56:23,FIELD,DEV01249,Asia/Kolkata,2026-04-20 14:09:08,7783,2026-04-20 08:56:23,2026-04-20 14:09:08,312.75,False
SES0007784,AGT0000299,2026-04-10 03:47:54,VOICE,DEV00176,UTC,2026-04-10 11:53:07,7784,2026-04-10 03:47:54,2026-04-10 11:53:07,485.21666666666664,False
SES0007785,AGT0000810,2026-07-18 14:04:11,WHATSAPP,DEV00017,Asia/Kolkata,2026-07-18 16:25:06,7785,2026-07-18 14:04:11,2026-07-18 16:25:06,140.91666666666666,False
SES0007786,AGT0000964,2026-05-26 04:54:41,VOICE,DEV00934,Asia/Kolkata,2026-05-26 08:21:29,7786,2026-05-26 04:54:41,2026-05-26 08:21:29,206.8,False
SES0007787,AGT0000470,2026-06-01 02:36:03,SMS,DEV00479,Asia/Kolkata,2026-06-01 08:26:39,7787,2026-06-01 02:36:03,2026-06-01 08:26:39,350.6,False
SES0007788,AGT0000559,2026-02-26 11:42:49,WHATSAPP,DEV00044,UTC,2026-02-26 15:20:30,7788,2026-02-26 11:42:49,2026-02-26 15:20:30,217.68333333333334,False
SES0007789,AGT0000115,2026-04-05 23:33:25,FIELD,DEV00921,Asia/Kolkata,2026-04-06 02:56:53,7789,2026-04-05 23:33:25,2026-04-06 02:56:53,203.46666666666667,False
SES0007790,AGT0000912,2026-04-02 07:55:26,SMS,DEV00790,Asia/Kolkata,2026-04-02 14:23:34,7790,2026-04-02 07:55:26,2026-04-02 14:23:34,388.1333333333333,False
SES0007791,AGT0000219,2026-05-24 03:40:59,VOICE,DEV01053,Asia/Kolkata,2026-05-24 07:49:43,7791,2026-05-24 03:40:59,2026-05-24 07:49:43,248.73333333333332,False
SES0007792,AGT0000752,2026-01-22 17:24:49,FIELD,DEV00897,Asia/Kolkata,2026-01-22 18:22:18,7792,2026-01-22 17:24:49,2026-01-22 18:22:18,57.483333333333334,False
SES0007793,AGT0000423,2026-04-01 17:31:53,SMS,DEV00091,Asia/Kolkata,2026-04-01 18:08:51,7793,2026-04-01 17:31:53,2026-04-01 18:08:51,36.96666666666667,False
SES0007794,AGT0000842,2026-01-26 11:47:41,FIELD,DEV01243,UTC,2026-01-26 16:47:12,7794,2026-01-26 11:47:41,2026-01-26 16:47:12,299.51666666666665,False
SES0007795,AGT0000055,2026-05-10 22:40:54,WHATSAPP,DEV01371,UTC,2026-05-11 02:08:43,7795,2026-05-10 22:40:54,2026-05-11 02:08:43,207.81666666666666,False
SES0007796,AGT0000867,2026-02-26 23:59:40,WHATSAPP,DEV00337,Asia/Kolkata,2026-02-27 07:04:00,7796,2026-02-26 23:59:40,2026-02-27 07:04:00,424.3333333333333,False
SES0007797,AGT0000329,2026-05-15 03:49:55,SMS,DEV01304,Asia/Kolkata,2026-05-15 06:58:19,7797,2026-05-15 03:49:55,2026-05-15 06:58:19,188.4,False
SES0007798,AGT0000453,2026-03-11 08:01:16,FIELD,DEV00253,UTC,2026-03-11 16:52:20,7798,2026-03-11 08:01:16,2026-03-11 16:52:20,531.0666666666667,False
SES0007799,AGT0000123,2026-04-20 05:40:01,FIELD,DEV00915,Asia/Kolkata,2026-04-20 08:46:39,7799,2026-04-20 05:40:01,2026-04-20 08:46:39,186.63333333333333,False
SES0007800,AGT0000833,2026-06-29 10:27:14,WHATSAPP,DEV00998,Asia/Kolkata,2026-06-29 15:42:31,7800,2026-06-29 10:27:14,2026-06-29 15:42:31,315.28333333333336,False
SES0007801,AGT0000208,2026-07-31 16:30:14,SMS,DEV01206,UTC,2026-07-31 17:47:16,7801,2026-07-31 16:30:14,2026-07-31 17:47:16,77.03333333333333,False
SES0007802,AGT0000425,2026-07-14 04:01:16,SMS,DEV00060,Asia/Kolkata,2026-07-14 10:14:29,7802,2026-07-14 04:01:16,2026-07-14 10:14:29,373.21666666666664,False
SES0007803,AGT0000803,2026-06-11 23:03:09,FIELD,DEV00433,UTC,2026-06-12 04:57:21,7803,2026-06-11 23:03:09,2026-06-12 04:57:21,354.2,False
SES0007804,AGT0000606,2026-01-27 08:06:14,SMS,DEV01195,Asia/Kolkata,2026-01-27 12:24:23,7804,2026-01-27 08:06:14,2026-01-27 12:24:23,258.15,False
SES0007805,AGT0000942,2026-04-05 08:24:16,VOICE,DEV01306,UTC,2026-04-05 09:43:24,7805,2026-04-05 08:24:16,2026-04-05 09:43:24,79.13333333333334,False
SES0007806,AGT0000127,2026-07-26 12:05:20,VOICE,DEV01471,Asia/Kolkata,2026-07-26 18:56:37,7806,2026-07-26 12:05:20,2026-07-26 18:56:37,411.28333333333336,False
SES0007807,AGT0000619,2026-08-07 22:08:11,FIELD,DEV00048,UTC,2026-08-08 00:59:39,7807,2026-08-07 22:08:11,2026-08-08 00:59:39,171.46666666666667,False
SES0007808,AGT0000408,2026-07-09 19:39:13,SMS,DEV00646,UTC,2026-07-10 04:39:37,7808,2026-07-09 19:39:13,2026-07-10 04:39:37,540.4,False
SES0007809,AGT0000354,2026-04-28 15:19:37,FIELD,DEV01180,Asia/Kolkata,2026-04-28 18:25:39,7809,2026-04-28 15:19:37,2026-04-28 18:25:39,186.03333333333333,False
SES0007810,AGT0000624,2026-04-01 08:50:17,WHATSAPP,DEV00854,Asia/Kolkata,2026-04-01 12:44:36,7810,2026-04-01 08:50:17,2026-04-01 12:44:36,234.31666666666666,False
SES0007811,AGT0000536,2026-04-18 00:23:12,VOICE,DEV00445,UTC,2026-04-18 05:27:49,7811,2026-04-18 00:23:12,2026-04-18 05:27:49,304.6166666666667,False
SES0007812,AGT0000361,2026-04-19 20:05:45,VOICE,DEV00123,UTC,2026-04-20 01:59:36,7812,2026-04-19 20:05:45,2026-04-20 01:59:36,353.85,False
SES0007813,AGT0000984,2026-05-26 20:01:59,VOICE,DEV00112,Asia/Kolkata,2026-05-26 22:46:59,7813,2026-05-26 20:01:59,2026-05-26 22:46:59,165.0,False
SES0007814,AGT0000445,2026-04-17 17:39:07,WHATSAPP,DEV00470,UTC,2026-04-18 03:03:04,7814,2026-04-17 17:39:07,2026-04-18 03:03:04,563.95,False
SES0007815,AGT0000212,2026-07-28 07:07:10,WHATSAPP,DEV01360,Asia/Kolkata,2026-07-28 11:54:07,7815,2026-07-28 07:07:10,2026-07-28 11:54:07,286.95,False
SES0007816,AGT0000791,2026-03-19 17:44:22,SMS,DEV01472,UTC,2026-03-19 18:42:50,7816,2026-03-19 17:44:22,2026-03-19 18:42:50,58.46666666666667,False
SES0007817,AGT0000701,2026-02-27 11:54:40,FIELD,DEV01087,Asia/Kolkata,2026-02-27 16:40:01,7817,2026-02-27 11:54:40,2026-02-27 16:40:01,285.35,False
SES0007818,AGT0000935,2026-03-28 21:50:11,SMS,DEV00764,Asia/Kolkata,2026-03-29 04:29:19,7818,2026-03-28 21:50:11,2026-03-29 04:29:19,399.1333333333333,False
SES0007819,AGT0000265,2026-07-07 21:27:59,FIELD,DEV01383,Asia/Kolkata,2026-07-08 00:09:23,7819,2026-07-07 21:27:59,2026-07-08 00:09:23,161.4,False
SES0007820,AGT0000982,2026-02-25 16:04:03,FIELD,DEV00393,Asia/Kolkata,2026-02-25 23:26:39,7820,2026-02-25 16:04:03,2026-02-25 23:26:39,442.6,False
SES0007821,AGT0000034,2026-06-04 15:48:16,FIELD,DEV01073,UTC,2026-06-04 22:24:02,7821,2026-06-04 15:48:16,2026-06-04 22:24:02,395.76666666666665,False
SES0007822,AGT0000050,2026-04-14 20:45:28,SMS,DEV01426,UTC,2026-04-14 22:52:17,7822,2026-04-14 20:45:28,2026-04-14 22:52:17,126.81666666666666,False
SES0007823,AGT0000073,2026-07-28 13:46:50,VOICE,DEV00072,UTC,2026-07-28 22:20:03,7823,2026-07-28 13:46:50,2026-07-28 22:20:03,513.2166666666667,False
SES0007824,AGT0000781,2026-07-22 14:19:29,FIELD,DEV01364,UTC,2026-07-22 19:59:00,7824,2026-07-22 14:19:29,2026-07-22 19:59:00,339.51666666666665,False
SES0007825,AGT0000201,2026-07-17 16:11:52,FIELD,DEV01053,UTC,2026-07-17 20:01:00,7825,2026-07-17 16:11:52,2026-07-17 20:01:00,229.13333333333333,False
SES0007826,AGT0000780,2026-07-06 17:52:27,FIELD,DEV00947,Asia/Kolkata,2026-07-06 21:25:24,7826,2026-07-06 17:52:27,2026-07-06 21:25:24,212.95,False
SES0007827,AGT0000410,2026-04-15 12:24:10,SMS,DEV00748,UTC,2026-04-15 13:46:18,7827,2026-04-15 12:24:10,2026-04-15 13:46:18,82.13333333333334,False
SES0007828,AGT0000214,2026-07-02 19:55:02,FIELD,DEV00871,UTC,2026-07-03 02:08:05,7828,2026-07-02 19:55:02,2026-07-03 02:08:05,373.05,False
SES0007829,AGT0000086,2026-05-17 05:31:48,WHATSAPP,DEV00780,UTC,2026-05-17 08:08:41,7829,2026-05-17 05:31:48,2026-05-17 08:08:41,156.88333333333333,False
SES0007830,AGT0000445,2026-01-13 02:12:09,VOICE,DEV00123,Asia/Kolkata,2026-01-13 10:35:01,7830,2026-01-13 02:12:09,2026-01-13 10:35:01,502.8666666666667,False
SES0007831,AGT0000535,2026-04-09 16:02:40,WHATSAPP,DEV00948,Asia/Kolkata,2026-04-09 21:52:19,7831,2026-04-09 16:02:40,2026-04-09 21:52:19,349.65,False
SES0007832,AGT0000996,2026-02-17 17:30:40,SMS,DEV00271,Asia/Kolkata,2026-02-17 23:51:35,7832,2026-02-17 17:30:40,2026-02-17 23:51:35,380.9166666666667,False
SES0007833,AGT0000512,2026-02-28 03:15:04,WHATSAPP,DEV00866,UTC,2026-02-28 10:13:29,7833,2026-02-28 03:15:04,2026-02-28 10:13:29,418.4166666666667,False
SES0007834,AGT0000589,2026-05-17 01:34:54,WHATSAPP,DEV00975,UTC,2026-05-17 09:10:10,7834,2026-05-17 01:34:54,2026-05-17 09:10:10,455.26666666666665,False
SES0007835,AGT0000323,2026-05-16 11:58:08,VOICE,DEV00511,UTC,2026-05-16 18:08:38,7835,2026-05-16 11:58:08,2026-05-16 18:08:38,370.5,False
SES0007836,AGT0000197,2026-01-30 02:58:32,WHATSAPP,DEV01173,UTC,2026-01-30 03:50:44,7836,2026-01-30 02:58:32,2026-01-30 03:50:44,52.2,False
SES0007837,AGT0000511,2026-01-02 10:13:46,FIELD,DEV01370,Asia/Kolkata,2026-01-02 11:38:50,7837,2026-01-02 10:13:46,2026-01-02 11:38:50,85.06666666666666,False
SES0007838,AGT0000914,2026-02-28 13:09:17,SMS,DEV00316,Asia/Kolkata,2026-02-28 21:41:56,7838,2026-02-28 13:09:17,2026-02-28 21:41:56,512.65,False
SES0007839,AGT0000466,2026-06-26 14:52:34,WHATSAPP,DEV00518,Asia/Kolkata,2026-06-26 23:52:52,7839,2026-06-26 14:52:34,2026-06-26 23:52:52,540.3,False
SES0007840,AGT0000400,2026-01-19 06:21:42,SMS,DEV01206,Asia/Kolkata,2026-01-19 13:58:46,7840,2026-01-19 06:21:42,2026-01-19 13:58:46,457.06666666666666,False
SES0007841,AGT0000629,2026-04-09 01:36:13,WHATSAPP,DEV00721,Asia/Kolkata,2026-04-09 05:36:11,7841,2026-04-09 01:36:13,2026-04-09 05:36:11,239.96666666666667,False
SES0007842,AGT0000121,2026-05-29 19:47:16,VOICE,DEV00313,Asia/Kolkata,2026-05-30 01:04:52,7842,2026-05-29 19:47:16,2026-05-30 01:04:52,317.6,False
SES0007843,AGT0000881,2026-04-14 00:14:47,SMS,DEV00039,UTC,2026-04-14 06:24:49,7843,2026-04-14 00:14:47,2026-04-14 06:24:49,370.03333333333336,False
SES0007844,AGT0000209,2026-05-18 19:33:32,WHATSAPP,DEV01398,Asia/Kolkata,2026-05-19 04:33:21,7844,2026-05-18 19:33:32,2026-05-19 04:33:21,539.8166666666667,False
SES0007845,AGT0000293,2026-07-18 12:44:31,FIELD,DEV01457,UTC,2026-07-18 22:23:00,7845,2026-07-18 12:44:31,2026-07-18 22:23:00,578.4833333333333,False
SES0007846,AGT0000614,2026-04-06 19:11:18,WHATSAPP,DEV00535,UTC,2026-04-06 21:41:16,7846,2026-04-06 19:11:18,2026-04-06 21:41:16,149.96666666666667,False
SES0007847,AGT0000539,2026-04-20 18:08:35,FIELD,DEV00440,Asia/Kolkata,2026-04-21 03:28:58,7847,2026-04-20 18:08:35,2026-04-21 03:28:58,560.3833333333333,False
SES0007848,AGT0000973,2026-04-09 01:38:04,WHATSAPP,DEV00577,UTC,2026-04-09 07:00:28,7848,2026-04-09 01:38:04,2026-04-09 07:00:28,322.4,False
SES0007849,AGT0000852,2026-07-12 17:19:18,FIELD,DEV00825,Asia/Kolkata,2026-07-12 22:48:49,7849,2026-07-12 17:19:18,2026-07-12 22:48:49,329.51666666666665,False
SES0007850,AGT0000038,2026-02-01 18:54:29,WHATSAPP,DEV01340,Asia/Kolkata,2026-02-02 02:16:09,7850,2026-02-01 18:54:29,2026-02-02 02:16:09,441.6666666666667,False
SES0007851,AGT0000273,2026-06-24 22:21:36,SMS,DEV01323,UTC,2026-06-24 23:30:39,7851,2026-06-24 22:21:36,2026-06-24 23:30:39,69.05,False
SES0007852,AGT0000339,2026-06-02 19:30:07,SMS,DEV00575,Asia/Kolkata,2026-06-03 00:43:25,7852,2026-06-02 19:30:07,2026-06-03 00:43:25,313.3,False
SES0007853,AGT0000758,2026-05-13 05:20:57,FIELD,DEV01034,UTC,2026-05-13 10:07:48,7853,2026-05-13 05:20:57,2026-05-13 10:07:48,286.85,False
SES0007854,AGT0000625,2026-06-15 02:04:49,VOICE,DEV01078,UTC,2026-06-15 05:52:58,7854,2026-06-15 02:04:49,2026-06-15 05:52:58,228.15,False
SES0007855,AGT0000427,2026-03-06 19:34:26,SMS,DEV01495,UTC,2026-03-07 05:32:27,7855,2026-03-06 19:34:26,2026-03-07 05:32:27,598.0166666666667,False
SES0007856,AGT0000131,2026-03-23 20:37:33,FIELD,DEV00217,UTC,2026-03-23 21:50:24,7856,2026-03-23 20:37:33,2026-03-23 21:50:24,72.85,False
SES0007857,AGT0000010,2026-01-09 09:49:47,FIELD,DEV01293,Asia/Kolkata,2026-01-09 19:00:08,7857,2026-01-09 09:49:47,2026-01-09 19:00:08,550.35,False
SES0007858,AGT0000841,2026-01-20 21:59:57,SMS,DEV00270,Asia/Kolkata,2026-01-21 06:10:32,7858,2026-01-20 21:59:57,2026-01-21 06:10:32,490.5833333333333,False
SES0007859,AGT0000867,2026-02-16 13:42:14,VOICE,DEV00026,UTC,2026-02-16 22:46:49,7859,2026-02-16 13:42:14,2026-02-16 22:46:49,544.5833333333334,False
SES0007860,AGT0000157,2026-03-21 17:20:35,VOICE,DEV00405,Asia/Kolkata,2026-03-21 19:37:52,7860,2026-03-21 17:20:35,2026-03-21 19:37:52,137.28333333333333,False
SES0007861,AGT0000574,2026-04-21 16:28:08,WHATSAPP,DEV00107,Asia/Kolkata,2026-04-21 19:40:51,7861,2026-04-21 16:28:08,2026-04-21 19:40:51,192.71666666666667,False
SES0007862,AGT0000014,2026-06-29 09:56:09,VOICE,DEV00502,UTC,2026-06-29 14:11:58,7862,2026-06-29 09:56:09,2026-06-29 14:11:58,255.81666666666666,False
SES0007863,AGT0000969,2026-01-20 11:23:13,SMS,DEV00854,UTC,2026-01-20 14:39:35,7863,2026-01-20 11:23:13,2026-01-20 14:39:35,196.36666666666667,False
SES0007864,AGT0000308,2026-03-02 09:26:37,FIELD,DEV00862,UTC,2026-03-02 11:23:13,7864,2026-03-02 09:26:37,2026-03-02 11:23:13,116.6,False
SES0007865,AGT0000721,2026-05-07 03:12:02,SMS,DEV00728,Asia/Kolkata,2026-05-07 03:45:06,7865,2026-05-07 03:12:02,2026-05-07 03:45:06,33.06666666666667,False
SES0007866,AGT0000627,2026-05-31 13:45:48,WHATSAPP,DEV00843,Asia/Kolkata,2026-05-31 18:29:16,7866,2026-05-31 13:45:48,2026-05-31 18:29:16,283.46666666666664,False
SES0007867,AGT0000643,2026-07-02 17:45:45,WHATSAPP,DEV00238,UTC,2026-07-02 19:28:09,7867,2026-07-02 17:45:45,2026-07-02 19:28:09,102.4,False
SES0007868,AGT0000608,2026-04-26 20:17:12,FIELD,DEV01044,Asia/Kolkata,2026-04-26 22:17:10,7868,2026-04-26 20:17:12,2026-04-26 22:17:10,119.96666666666667,False
SES0007869,AGT0000674,2026-07-02 05:03:14,VOICE,DEV00807,Asia/Kolkata,2026-07-02 08:51:30,7869,2026-07-02 05:03:14,2026-07-02 08:51:30,228.26666666666668,False
SES0007870,AGT0000136,2026-05-31 17:40:12,FIELD,DEV01413,UTC,2026-06-01 00:17:14,7870,2026-05-31 17:40:12,2026-06-01 00:17:14,397.03333333333336,False
SES0007871,AGT0000982,2026-01-06 08:33:49,SMS,DEV01124,UTC,2026-01-06 12:13:09,7871,2026-01-06 08:33:49,2026-01-06 12:13:09,219.33333333333334,False
SES0007872,AGT0000670,2026-01-27 06:28:27,FIELD,DEV01449,UTC,2026-01-27 10:45:09,7872,2026-01-27 06:28:27,2026-01-27 10:45:09,256.7,False
SES0007873,AGT0000504,2026-07-25 07:18:05,FIELD,DEV01278,UTC,2026-07-25 11:08:32,7873,2026-07-25 07:18:05,2026-07-25 11:08:32,230.45,False
SES0007874,AGT0000520,2026-02-09 21:55:17,SMS,DEV00989,UTC,2026-02-10 01:48:39,7874,2026-02-09 21:55:17,2026-02-10 01:48:39,233.36666666666667,False
SES0007875,AGT0000441,2026-02-02 15:35:22,WHATSAPP,DEV01364,UTC,2026-02-02 19:23:03,7875,2026-02-02 15:35:22,2026-02-02 19:23:03,227.68333333333334,False
SES0007876,AGT0000352,2026-02-21 20:24:41,WHATSAPP,DEV00188,Asia/Kolkata,2026-02-22 02:59:32,7876,2026-02-21 20:24:41,2026-02-22 02:59:32,394.85,False
SES0007877,AGT0000277,2026-05-17 13:34:23,WHATSAPP,DEV00028,Asia/Kolkata,2026-05-17 21:58:09,7877,2026-05-17 13:34:23,2026-05-17 21:58:09,503.76666666666665,False
SES0007878,AGT0000865,2026-06-30 22:08:41,WHATSAPP,DEV01181,Asia/Kolkata,2026-07-01 05:38:58,7878,2026-06-30 22:08:41,2026-07-01 05:38:58,450.28333333333336,False
SES0007879,AGT0000511,2026-01-11 22:11:07,SMS,DEV00141,UTC,2026-01-12 02:04:02,7879,2026-01-11 22:11:07,2026-01-12 02:04:02,232.91666666666666,False
SES0007880,AGT0000231,2026-02-06 09:10:23,VOICE,DEV01497,Asia/Kolkata,2026-02-06 15:39:26,7880,2026-02-06 09:10:23,2026-02-06 15:39:26,389.05,False
SES0007881,AGT0000531,2026-05-28 21:25:31,FIELD,DEV00080,Asia/Kolkata,2026-05-29 05:13:36,7881,2026-05-28 21:25:31,2026-05-29 05:13:36,468.0833333333333,False
SES0007882,AGT0000982,2026-06-22 03:22:56,WHATSAPP,DEV00690,UTC,2026-06-22 05:01:23,7882,2026-06-22 03:22:56,2026-06-22 05:01:23,98.45,False
SES0007883,AGT0000731,2026-02-22 11:01:59,VOICE,DEV01256,Asia/Kolkata,2026-02-22 18:10:37,7883,2026-02-22 11:01:59,2026-02-22 18:10:37,428.6333333333333,False
SES0007884,AGT0000662,2026-04-01 04:25:34,FIELD,DEV00758,UTC,2026-04-01 10:10:55,7884,2026-04-01 04:25:34,2026-04-01 10:10:55,345.35,False
SES0007885,AGT0000549,2026-04-11 19:59:33,FIELD,DEV00340,Asia/Kolkata,2026-04-12 04:27:49,7885,2026-04-11 19:59:33,2026-04-12 04:27:49,508.26666666666665,False
SES0007886,AGT0000856,2026-02-17 22:16:55,SMS,DEV00541,UTC,2026-02-18 01:01:35,7886,2026-02-17 22:16:55,2026-02-18 01:01:35,164.66666666666666,False
SES0007887,AGT0000480,2026-02-21 20:08:49,WHATSAPP,DEV00761,UTC,2026-02-22 02:39:14,7887,2026-02-21 20:08:49,2026-02-22 02:39:14,390.4166666666667,False
SES0007888,AGT0000880,2026-01-31 01:30:50,WHATSAPP,DEV01369,Asia/Kolkata,2026-01-31 07:07:11,7888,2026-01-31 01:30:50,2026-01-31 07:07:11,336.35,False
SES0007889,AGT0000869,2026-01-03 12:21:16,WHATSAPP,DEV01497,Asia/Kolkata,2026-01-03 17:41:33,7889,2026-01-03 12:21:16,2026-01-03 17:41:33,320.28333333333336,False
SES0007890,AGT0000889,2026-03-17 08:55:28,SMS,DEV01382,UTC,2026-03-17 10:02:56,7890,2026-03-17 08:55:28,2026-03-17 10:02:56,67.46666666666667,False
SES0007891,AGT0000349,2026-03-27 12:43:29,FIELD,DEV00285,UTC,2026-03-27 21:51:05,7891,2026-03-27 12:43:29,2026-03-27 21:51:05,547.6,False
SES0007892,AGT0000076,2026-04-22 02:03:46,FIELD,DEV00369,Asia/Kolkata,2026-04-22 05:00:48,7892,2026-04-22 02:03:46,2026-04-22 05:00:48,177.03333333333333,False
SES0007893,AGT0000734,2026-02-02 07:43:52,SMS,DEV00587,Asia/Kolkata,2026-02-02 15:41:13,7893,2026-02-02 07:43:52,2026-02-02 15:41:13,477.35,False
