target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,_source_row_number,target_date_standardized,target_month,timestamp_parse_failed,unknown_campaign_flag
TGT0024355,ACC0008111,CMP0000055,2026-03-23,1,FIELD,QUEUED,24355,2026-03-23,2026-03,False,False
TGT0024356,ACC0024889,CMP0000018,2026-04-27,10,SMS,CONTACTED,24356,2026-04-27,2026-04,False,False
TGT0024357,ACC0019901,CMP0000120,2026-01-05,6,FIELD,SKIPPED,24357,2026-01-05,2026-01,False,False
TGT0024358,ACC0023642,CMP0000065,2026-05-24,3,WHATSAPP,QUEUED,24358,2026-05-24,2026-05,False,False
TGT0024359,ACC0006347,CMP0000098,2026-01-23,3,FIELD,EXPIRED,24359,2026-01-23,2026-01,False,False
TGT0024360,ACC0013693,CMP0000108,2026-01-17,5,SMS,CONTACTED,24360,2026-01-17,2026-01,False,False
TGT0024361,ACC0018874,CMP0000029,2026-06-09,2,FIELD,QUEUED,24361,2026-06-09,2026-06,False,False
TGT0024362,ACC0001500,CMP0000017,2026-01-22,9,SMS,QUEUED,24362,2026-01-22,2026-01,False,False
TGT0024363,ACC0022789,CMP0000099,2026-04-18,3,FIELD,CONTACTED,24363,2026-04-18,2026-04,False,False
TGT0024364,ACC0020300,CMP0000093,2026-02-14,2,FIELD,EXPIRED,24364,2026-02-14,2026-02,False,False
TGT0024365,ACC0003077,CMP0000098,2026-07-02,5,FIELD,EXPIRED,24365,2026-07-02,2026-07,False,False
TGT0024366,ACC0017665,CMP0000120,2026-01-03,2,WHATSAPP,CONTACTED,24366,2026-01-03,2026-01,False,False
TGT0024367,ACC0014746,CMP0000112,2026-04-07,3,SMS,CONTACTED,24367,2026-04-07,2026-04,False,False
TGT0024368,ACC0009318,CMP0000051,2026-05-09,2,FIELD,QUEUED,24368,2026-05-09,2026-05,False,False
TGT0024369,ACC0012563,CMP0000046,2026-03-15,5,FIELD,QUEUED,24369,2026-03-15,2026-03,False,False
TGT0024370,ACC0016222,CMP0000021,2026-03-22,5,SMS,SKIPPED,24370,2026-03-22,2026-03,False,False
TGT0024371,ACC0017566,CMP0000057,2026-04-15,5,SMS,SKIPPED,24371,2026-04-15,2026-04,False,False
TGT0024372,ACC0016880,CMP0000050,2026-08-01,1,WHATSAPP,QUEUED,24372,2026-08-01,2026-08,False,False
TGT0024373,ACC0003056,CMP0000069,2026-07-01,7,WHATSAPP,CONTACTED,24373,2026-07-01,2026-07,False,False
TGT0024374,ACC0022228,CMP0000007,2026-07-01,1,SMS,QUEUED,24374,2026-07-01,2026-07,False,False
TGT0024375,ACC0008111,CMP0000003,2026-03-22,5,WHATSAPP,QUEUED,24375,2026-03-22,2026-03,False,False
TGT0024376,ACC0013758,CMP0000083,2026-01-24,6,WHATSAPP,SKIPPED,24376,2026-01-24,2026-01,False,False
TGT0024377,ACC0014046,CMP0000041,2026-03-31,2,FIELD,EXPIRED,24377,2026-03-31,2026-03,False,False
TGT0024378,ACC0008992,CMP0000070,2026-03-24,2,VOICE,QUEUED,24378,2026-03-24,2026-03,False,False
TGT0024379,ACC0017634,CMP0000085,2026-05-14,6,WHATSAPP,EXPIRED,24379,2026-05-14,2026-05,False,False
TGT0024380,ACC0021864,CMP0000012,2026-01-31,10,VOICE,CONTACTED,24380,2026-01-31,2026-01,False,False
TGT0024381,ACC0027494,CMP0000005,2026-02-02,8,SMS,QUEUED,24381,2026-02-02,2026-02,False,False
TGT0024382,ACC0007857,CMP0000119,2026-06-16,5,WHATSAPP,CONTACTED,24382,2026-06-16,2026-06,False,False
TGT0024383,ACC0011336,CMP0000075,2026-04-12,8,WHATSAPP,SKIPPED,24383,2026-04-12,2026-04,False,False
TGT0024384,ACC0007012,CMP0000076,2026-04-24,2,FIELD,EXPIRED,24384,2026-04-24,2026-04,False,False
TGT0024385,ACC0009989,CMP0000031,2026-07-28,6,WHATSAPP,SKIPPED,24385,2026-07-28,2026-07,False,False
TGT0024386,ACC0022942,CMP0000103,2026-02-16,3,WHATSAPP,EXPIRED,24386,2026-02-16,2026-02,False,False
TGT0024387,ACC0015276,CMP0000086,2026-04-26,10,VOICE,EXPIRED,24387,2026-04-26,2026-04,False,False
TGT0024388,ACC0027312,CMP0000065,2026-07-01,7,SMS,CONTACTED,24388,2026-07-01,2026-07,False,False
TGT0024389,ACC0015818,CMP0000014,2026-07-28,9,FIELD,CONTACTED,24389,2026-07-28,2026-07,False,False
TGT0024390,ACC0017072,CMP0000062,2026-04-01,7,FIELD,EXPIRED,24390,2026-04-01,2026-04,False,False
TGT0024391,ACC0022769,CMP0000034,2026-01-11,5,SMS,SKIPPED,24391,2026-01-11,2026-01,False,False
TGT0024392,ACC0028084,CMP0000042,2026-01-26,7,SMS,SKIPPED,24392,2026-01-26,2026-01,False,False
TGT0024393,ACC0008245,CMP0000101,2026-02-21,4,VOICE,EXPIRED,24393,2026-02-21,2026-02,False,False
TGT0024394,ACC0008220,CMP0000112,2026-04-02,4,VOICE,SKIPPED,24394,2026-04-02,2026-04,False,False
TGT0024395,ACC0017690,CMP0000082,2026-02-26,3,SMS,SKIPPED,24395,2026-02-26,2026-02,False,False
TGT0024396,ACC0022685,CMP0000015,2026-02-26,7,SMS,QUEUED,24396,2026-02-26,2026-02,False,False
TGT0024397,ACC0008901,CMP0000072,2026-01-13,2,SMS,CONTACTED,24397,2026-01-13,2026-01,False,False
TGT0024398,ACC0010905,CMP0000054,2026-06-29,5,WHATSAPP,EXPIRED,24398,2026-06-29,2026-06,False,False
TGT0024399,ACC0008716,CMP0000104,2026-02-13,4,SMS,SKIPPED,24399,2026-02-13,2026-02,False,False
TGT0024400,ACC0007081,CMP0000020,2026-05-05,10,VOICE,QUEUED,24400,2026-05-05,2026-05,False,False
TGT0024401,ACC0007824,CMP0000088,2026-04-20,9,SMS,QUEUED,24401,2026-04-20,2026-04,False,False
TGT0024402,ACC0010883,CMP0000034,2026-03-09,6,VOICE,QUEUED,24402,2026-03-09,2026-03,False,False
TGT0024403,ACC0019403,CMP0000035,2026-02-11,9,FIELD,CONTACTED,24403,2026-02-11,2026-02,False,False
TGT0024404,ACC0005669,CMP0000091,2026-05-31,5,SMS,QUEUED,24404,2026-05-31,2026-05,False,False
TGT0024405,ACC0018140,CMP0000006,2026-05-25,6,WHATSAPP,QUEUED,24405,2026-05-25,2026-05,False,False
TGT0024406,ACC0016090,CMP0000033,2026-03-01,1,SMS,CONTACTED,24406,2026-03-01,2026-03,False,False
TGT0024407,ACC0029623,CMP0000120,2026-07-17,5,WHATSAPP,SKIPPED,24407,2026-07-17,2026-07,False,False
TGT0024408,ACC0011294,CMP0000054,2026-02-12,3,SMS,CONTACTED,24408,2026-02-12,2026-02,False,False
TGT0024409,ACC0011174,CMP0000099,2026-06-10,9,WHATSAPP,CONTACTED,24409,2026-06-10,2026-06,False,False
TGT0024410,ACC0003134,CMP0000079,2026-01-17,9,FIELD,QUEUED,24410,2026-01-17,2026-01,False,False
TGT0024411,ACC0009772,CMP0000115,2026-02-07,9,SMS,EXPIRED,24411,2026-02-07,2026-02,False,False
TGT0024412,ACC0018623,CMP0000112,2026-05-08,4,VOICE,CONTACTED,24412,2026-05-08,2026-05,False,False
TGT0024413,ACC0004536,CMP0000024,2026-05-14,4,VOICE,QUEUED,24413,2026-05-14,2026-05,False,False
TGT0024414,ACC0028836,CMP0000065,2026-02-11,6,FIELD,SKIPPED,24414,2026-02-11,2026-02,False,False
TGT0024415,ACC0019095,CMP0000035,2026-07-12,2,WHATSAPP,SKIPPED,24415,2026-07-12,2026-07,False,False
TGT0024416,ACC0013485,CMP0000066,2026-03-05,7,FIELD,QUEUED,24416,2026-03-05,2026-03,False,False
TGT0024417,ACC0024486,CMP0000036,2026-05-28,3,SMS,QUEUED,24417,2026-05-28,2026-05,False,False
TGT0024418,ACC0029836,CMP0000077,2026-07-21,9,SMS,EXPIRED,24418,2026-07-21,2026-07,False,False
TGT0024419,ACC0018047,CMP0000059,2026-05-29,6,VOICE,SKIPPED,24419,2026-05-29,2026-05,False,False
TGT0024420,ACC0015771,CMP0000048,2026-07-11,5,FIELD,QUEUED,24420,2026-07-11,2026-07,False,False
TGT0024421,ACC0026173,CMP0000019,2026-03-16,4,SMS,CONTACTED,24421,2026-03-16,2026-03,False,False
TGT0024422,ACC0025324,CMP0000017,2026-05-12,6,WHATSAPP,QUEUED,24422,2026-05-12,2026-05,False,False
TGT0024423,ACC0002912,CMP0000097,2026-05-05,3,WHATSAPP,SKIPPED,24423,2026-05-05,2026-05,False,False
TGT0024424,ACC0006487,CMP0000032,2026-04-10,2,SMS,CONTACTED,24424,2026-04-10,2026-04,False,False
TGT0024425,ACC0000122,CMP0000092,2026-03-15,3,WHATSAPP,SKIPPED,24425,2026-03-15,2026-03,False,False
TGT0024426,ACC0012796,CMP0000008,2026-02-16,4,SMS,QUEUED,24426,2026-02-16,2026-02,False,False
TGT0024427,ACC0004699,CMP0000120,2026-03-12,10,VOICE,EXPIRED,24427,2026-03-12,2026-03,False,False
TGT0024428,ACC0013035,CMP0000071,2026-07-16,1,WHATSAPP,EXPIRED,24428,2026-07-16,2026-07,False,False
TGT0024429,ACC0009742,CMP0000030,2026-07-13,5,SMS,QUEUED,24429,2026-07-13,2026-07,False,False
TGT0024430,ACC0015531,CMP0000111,2026-05-05,6,SMS,SKIPPED,24430,2026-05-05,2026-05,False,False
TGT0024431,ACC0020377,CMP0000052,2026-02-08,4,FIELD,QUEUED,24431,2026-02-08,2026-02,False,False
TGT0024432,ACC0013664,CMP0000109,2026-02-19,9,VOICE,EXPIRED,24432,2026-02-19,2026-02,False,False
TGT0024433,ACC0009073,CMP0000074,2026-05-21,7,VOICE,EXPIRED,24433,2026-05-21,2026-05,False,False
TGT0024434,ACC0023668,CMP0000063,2026-01-16,10,VOICE,CONTACTED,24434,2026-01-16,2026-01,False,False
TGT0024435,ACC0007252,CMP0000005,2026-03-07,4,VOICE,SKIPPED,24435,2026-03-07,2026-03,False,False
TGT0024436,ACC0008684,CMP0000001,2026-04-09,6,FIELD,SKIPPED,24436,2026-04-09,2026-04,False,False
TGT0024437,ACC0013178,CMP0000120,2026-03-24,3,FIELD,EXPIRED,24437,2026-03-24,2026-03,False,False
TGT0024438,ACC0018821,CMP0000044,2026-02-02,6,FIELD,CONTACTED,24438,2026-02-02,2026-02,False,False
TGT0024439,ACC0027212,CMP0000076,2026-07-03,10,VOICE,EXPIRED,24439,2026-07-03,2026-07,False,False
TGT0024440,ACC0006031,CMP0000049,2026-06-19,9,WHATSAPP,SKIPPED,24440,2026-06-19,2026-06,False,False
TGT0024441,ACC0006559,CMP0000108,2026-06-07,4,VOICE,SKIPPED,24441,2026-06-07,2026-06,False,False
TGT0024442,ACC0007075,CMP0000001,2026-02-10,10,FIELD,EXPIRED,24442,2026-02-10,2026-02,False,False
TGT0024443,ACC0019962,CMP0000072,2026-04-29,10,FIELD,EXPIRED,24443,2026-04-29,2026-04,False,False
TGT0024444,ACC0001827,CMP0000031,2026-01-21,6,FIELD,EXPIRED,24444,2026-01-21,2026-01,False,False
TGT0024445,ACC0005929,CMP0000041,2026-01-13,5,VOICE,EXPIRED,24445,2026-01-13,2026-01,False,False
TGT0024446,ACC0019166,CMP0000012,2026-04-17,2,WHATSAPP,SKIPPED,24446,2026-04-17,2026-04,False,False
TGT0024447,ACC0022602,CMP0000052,2026-04-02,8,VOICE,EXPIRED,24447,2026-04-02,2026-04,False,False
TGT0024448,ACC0013687,CMP0000036,2026-03-22,2,SMS,QUEUED,24448,2026-03-22,2026-03,False,False
TGT0024449,ACC0017315,CMP0000083,2026-01-16,8,VOICE,CONTACTED,24449,2026-01-16,2026-01,False,False
TGT0024450,ACC0022279,CMP0000065,2026-07-26,9,SMS,EXPIRED,24450,2026-07-26,2026-07,False,False
TGT0024451,ACC0011837,CMP0000018,2026-07-26,4,SMS,SKIPPED,24451,2026-07-26,2026-07,False,False
TGT0024452,ACC0010570,CMP0000064,2026-06-02,5,SMS,CONTACTED,24452,2026-06-02,2026-06,False,False
TGT0024453,ACC0024360,CMP0000115,2026-06-26,7,FIELD,SKIPPED,24453,2026-06-26,2026-06,False,False
TGT0024454,ACC0002744,CMP0000085,2026-06-15,9,WHATSAPP,SKIPPED,24454,2026-06-15,2026-06,False,False
TGT0024455,ACC0028970,CMP0000067,2026-07-07,8,FIELD,QUEUED,24455,2026-07-07,2026-07,False,False
TGT0024456,ACC0013682,CMP0000088,2026-01-19,4,WHATSAPP,CONTACTED,24456,2026-01-19,2026-01,False,False
TGT0024457,ACC0017516,CMP0000054,2026-06-21,5,WHATSAPP,CONTACTED,24457,2026-06-21,2026-06,False,False
TGT0024458,ACC0003570,CMP0000044,2026-04-24,3,WHATSAPP,SKIPPED,24458,2026-04-24,2026-04,False,False
TGT0024459,ACC0020417,CMP0000041,2026-03-06,6,FIELD,SKIPPED,24459,2026-03-06,2026-03,False,False
TGT0024460,ACC0006113,CMP0000053,2026-04-07,7,FIELD,SKIPPED,24460,2026-04-07,2026-04,False,False
TGT0024461,ACC0016476,CMP0000092,2026-03-27,9,WHATSAPP,QUEUED,24461,2026-03-27,2026-03,False,False
TGT0024462,ACC0006035,CMP0000079,2026-05-17,2,FIELD,SKIPPED,24462,2026-05-17,2026-05,False,False
TGT0024463,ACC0021858,CMP0000063,2026-06-22,10,VOICE,CONTACTED,24463,2026-06-22,2026-06,False,False
TGT0024464,ACC0001258,CMP0000089,2026-06-03,1,VOICE,QUEUED,24464,2026-06-03,2026-06,False,False
TGT0024465,ACC0016976,CMP0000013,2026-01-09,3,FIELD,EXPIRED,24465,2026-01-09,2026-01,False,False
TGT0024466,ACC0013056,CMP0000112,2026-07-06,5,WHATSAPP,QUEUED,24466,2026-07-06,2026-07,False,False
TGT0024467,ACC0008182,CMP0000113,2026-05-08,8,SMS,CONTACTED,24467,2026-05-08,2026-05,False,False
TGT0024468,ACC0019748,CMP0000024,2026-03-21,3,WHATSAPP,CONTACTED,24468,2026-03-21,2026-03,False,False
TGT0024469,ACC0024860,CMP0000046,2026-02-11,7,WHATSAPP,EXPIRED,24469,2026-02-11,2026-02,False,False
TGT0024470,ACC0025763,CMP0000030,2026-06-01,8,VOICE,QUEUED,24470,2026-06-01,2026-06,False,False
TGT0024471,ACC0023849,CMP0000055,2026-03-12,1,VOICE,SKIPPED,24471,2026-03-12,2026-03,False,False
TGT0024472,ACC0004807,CMP0000017,2026-07-14,10,WHATSAPP,SKIPPED,24472,2026-07-14,2026-07,False,False
TGT0024473,ACC0006392,CMP0000074,2026-01-22,4,FIELD,EXPIRED,24473,2026-01-22,2026-01,False,False
TGT0024474,ACC0003207,CMP0000026,2026-02-11,6,SMS,EXPIRED,24474,2026-02-11,2026-02,False,False
TGT0024475,ACC0010799,CMP0000069,2026-03-25,10,FIELD,CONTACTED,24475,2026-03-25,2026-03,False,False
TGT0024476,ACC0029769,CMP0000115,2026-05-25,4,VOICE,CONTACTED,24476,2026-05-25,2026-05,False,False
TGT0024477,ACC0016989,CMP0000038,2026-06-10,3,FIELD,EXPIRED,24477,2026-06-10,2026-06,False,False
TGT0024478,ACC0007327,CMP0000026,2026-03-10,6,VOICE,SKIPPED,24478,2026-03-10,2026-03,False,False
TGT0024479,ACC0017622,CMP0000003,2026-02-28,2,VOICE,QUEUED,24479,2026-02-28,2026-02,False,False
TGT0024480,ACC0015085,CMP0000004,2026-02-07,10,FIELD,SKIPPED,24480,2026-02-07,2026-02,False,False
TGT0024481,ACC0019836,CMP0000034,2026-01-15,5,WHATSAPP,QUEUED,24481,2026-01-15,2026-01,False,False
TGT0024482,ACC0028407,CMP0000106,2026-08-04,4,WHATSAPP,CONTACTED,24482,2026-08-04,2026-08,False,False
TGT0024483,ACC0022826,CMP0000089,2026-05-26,5,SMS,QUEUED,24483,2026-05-26,2026-05,False,False
TGT0024484,ACC0015821,CMP0000037,2026-05-17,6,SMS,EXPIRED,24484,2026-05-17,2026-05,False,False
TGT0024485,ACC0007095,CMP0000004,2026-04-29,3,FIELD,EXPIRED,24485,2026-04-29,2026-04,False,False
TGT0024486,ACC0016766,CMP0000002,2026-07-21,4,SMS,EXPIRED,24486,2026-07-21,2026-07,False,False
TGT0024487,ACC0006385,CMP0000091,2026-05-10,6,FIELD,CONTACTED,24487,2026-05-10,2026-05,False,False
TGT0024488,ACC0011516,CMP0000054,2026-02-28,9,WHATSAPP,SKIPPED,24488,2026-02-28,2026-02,False,False
TGT0024489,ACC0026483,CMP0000095,2026-06-16,6,FIELD,QUEUED,24489,2026-06-16,2026-06,False,False
TGT0024490,ACC0018887,CMP0000054,2026-01-11,6,WHATSAPP,SKIPPED,24490,2026-01-11,2026-01,False,False
TGT0024491,ACC0021576,CMP0000086,2026-02-06,1,VOICE,SKIPPED,24491,2026-02-06,2026-02,False,False
TGT0024492,ACC0000676,CMP0000011,2026-07-28,3,VOICE,QUEUED,24492,2026-07-28,2026-07,False,False
TGT0024493,ACC0003855,CMP0000093,2026-01-20,6,FIELD,SKIPPED,24493,2026-01-20,2026-01,False,False
TGT0024494,ACC0028872,CMP0000046,2026-01-07,1,FIELD,CONTACTED,24494,2026-01-07,2026-01,False,False
TGT0024495,ACC0005168,CMP0000107,2026-04-08,1,VOICE,CONTACTED,24495,2026-04-08,2026-04,False,False
TGT0024496,ACC0002687,CMP0000058,2026-04-16,9,FIELD,SKIPPED,24496,2026-04-16,2026-04,False,False
TGT0024497,ACC0026052,CMP0000079,2026-01-05,9,VOICE,SKIPPED,24497,2026-01-05,2026-01,False,False
TGT0024498,ACC0006464,CMP0000017,2026-07-29,6,SMS,CONTACTED,24498,2026-07-29,2026-07,False,False
TGT0024499,ACC0001068,CMP0000117,2026-04-14,5,WHATSAPP,CONTACTED,24499,2026-04-14,2026-04,False,False
TGT0024500,ACC0014574,CMP0000003,2026-02-11,5,VOICE,EXPIRED,24500,2026-02-11,2026-02,False,False
TGT0024501,ACC0011827,CMP0000036,2026-03-06,10,SMS,QUEUED,24501,2026-03-06,2026-03,False,False
TGT0024502,ACC0016397,CMP0000091,2026-07-20,9,SMS,SKIPPED,24502,2026-07-20,2026-07,False,False
TGT0024503,ACC0027733,CMP0000064,2026-02-10,7,VOICE,CONTACTED,24503,2026-02-10,2026-02,False,False
TGT0024504,ACC0018779,CMP0000087,2026-03-26,10,VOICE,EXPIRED,24504,2026-03-26,2026-03,False,False
TGT0024505,ACC0014449,CMP0000048,2026-05-18,6,FIELD,CONTACTED,24505,2026-05-18,2026-05,False,False
TGT0024506,ACC0028308,CMP0000031,2026-03-31,2,WHATSAPP,CONTACTED,24506,2026-03-31,2026-03,False,False
TGT0024507,ACC0016771,CMP0000004,2026-05-13,7,WHATSAPP,QUEUED,24507,2026-05-13,2026-05,False,False
TGT0024508,ACC0001499,CMP0000070,2026-01-02,2,WHATSAPP,QUEUED,24508,2026-01-02,2026-01,False,False
TGT0024509,ACC0014572,CMP0000113,2026-03-29,7,WHATSAPP,SKIPPED,24509,2026-03-29,2026-03,False,False
TGT0024510,ACC0009854,CMP0000092,2026-07-05,5,VOICE,CONTACTED,24510,2026-07-05,2026-07,False,False
TGT0024511,ACC0022714,CMP0000042,2026-07-01,5,WHATSAPP,SKIPPED,24511,2026-07-01,2026-07,False,False
TGT0024512,ACC0022621,CMP0000102,2026-05-18,10,WHATSAPP,EXPIRED,24512,2026-05-18,2026-05,False,False
TGT0024513,ACC0017520,CMP0000019,2026-07-16,1,SMS,CONTACTED,24513,2026-07-16,2026-07,False,False
TGT0024514,ACC0009854,CMP0000066,2026-06-16,5,VOICE,CONTACTED,24514,2026-06-16,2026-06,False,False
TGT0024515,ACC0028764,CMP0000002,2026-02-19,8,VOICE,EXPIRED,24515,2026-02-19,2026-02,False,False
TGT0024516,ACC0011804,CMP0000079,2026-03-07,3,SMS,SKIPPED,24516,2026-03-07,2026-03,False,False
TGT0024517,ACC0029337,CMP0000092,2026-05-01,9,VOICE,CONTACTED,24517,2026-05-01,2026-05,False,False
TGT0024518,ACC0013431,CMP0000092,2026-02-21,5,VOICE,QUEUED,24518,2026-02-21,2026-02,False,False
TGT0024519,ACC0018346,CMP0000075,2026-01-31,5,FIELD,CONTACTED,24519,2026-01-31,2026-01,False,False
TGT0024520,ACC0016757,CMP0000111,2026-05-18,4,WHATSAPP,EXPIRED,24520,2026-05-18,2026-05,False,False
TGT0024521,ACC0014589,CMP0000059,2026-03-31,9,VOICE,SKIPPED,24521,2026-03-31,2026-03,False,False
TGT0024522,ACC0000246,CMP0000034,2026-01-30,3,FIELD,QUEUED,24522,2026-01-30,2026-01,False,False
TGT0024523,ACC0029854,CMP0000054,2026-08-04,10,WHATSAPP,CONTACTED,24523,2026-08-04,2026-08,False,False
TGT0024524,ACC0000688,CMP0000010,2026-04-12,5,VOICE,SKIPPED,24524,2026-04-12,2026-04,False,False
TGT0024525,ACC0012641,CMP0000081,2026-05-18,10,WHATSAPP,QUEUED,24525,2026-05-18,2026-05,False,False
TGT0024526,ACC0015310,CMP0000060,2026-05-28,4,SMS,CONTACTED,24526,2026-05-28,2026-05,False,False
TGT0024527,ACC0026793,CMP0000096,2026-06-02,7,VOICE,EXPIRED,24527,2026-06-02,2026-06,False,False
TGT0024528,ACC0020514,CMP0000104,2026-01-20,5,SMS,SKIPPED,24528,2026-01-20,2026-01,False,False
TGT0024529,ACC0003263,CMP0000011,2026-04-07,1,FIELD,QUEUED,24529,2026-04-07,2026-04,False,False
TGT0024530,ACC0021776,CMP0000005,2026-04-11,3,FIELD,SKIPPED,24530,2026-04-11,2026-04,False,False
TGT0024531,ACC0011472,CMP0000009,2026-05-11,7,WHATSAPP,SKIPPED,24531,2026-05-11,2026-05,False,False
TGT0024532,ACC0000346,CMP0000088,2026-01-13,1,WHATSAPP,QUEUED,24532,2026-01-13,2026-01,False,False
TGT0024533,ACC0015847,CMP0000096,2026-05-14,10,FIELD,CONTACTED,24533,2026-05-14,2026-05,False,False
TGT0024534,ACC0013802,CMP0000049,2026-06-12,4,FIELD,SKIPPED,24534,2026-06-12,2026-06,False,False
TGT0024535,ACC0002168,CMP0000048,2026-04-07,1,VOICE,EXPIRED,24535,2026-04-07,2026-04,False,False
TGT0024536,ACC0009683,CMP0000086,2026-01-05,6,FIELD,EXPIRED,24536,2026-01-05,2026-01,False,False
TGT0024537,ACC0004255,CMP0000110,2026-04-08,4,WHATSAPP,QUEUED,24537,2026-04-08,2026-04,False,False
TGT0024538,ACC0012942,CMP0000085,2026-04-02,3,FIELD,CONTACTED,24538,2026-04-02,2026-04,False,False
TGT0024539,ACC0027416,CMP0000025,2026-01-05,3,SMS,SKIPPED,24539,2026-01-05,2026-01,False,False
TGT0024540,ACC0008900,CMP0000054,2026-05-07,8,SMS,EXPIRED,24540,2026-05-07,2026-05,False,False
TGT0024541,ACC0023678,CMP0000066,2026-02-19,2,WHATSAPP,CONTACTED,24541,2026-02-19,2026-02,False,False
TGT0024542,ACC0028581,CMP0000034,2026-06-18,7,FIELD,CONTACTED,24542,2026-06-18,2026-06,False,False
TGT0024543,ACC0020944,CMP0000093,2026-01-06,2,FIELD,SKIPPED,24543,2026-01-06,2026-01,False,False
TGT0024544,ACC0011475,CMP0000107,2026-03-09,10,FIELD,SKIPPED,24544,2026-03-09,2026-03,False,False
TGT0024545,ACC0013064,CMP0000030,2026-01-17,8,FIELD,QUEUED,24545,2026-01-17,2026-01,False,False
TGT0024546,ACC0019231,CMP0000112,2026-07-16,8,WHATSAPP,SKIPPED,24546,2026-07-16,2026-07,False,False
TGT0024547,ACC0023681,CMP0000057,2026-03-11,3,SMS,QUEUED,24547,2026-03-11,2026-03,False,False
TGT0024548,ACC0003441,CMP0000064,2026-04-15,7,WHATSAPP,QUEUED,24548,2026-04-15,2026-04,False,False
TGT0024549,ACC0016686,CMP0000042,2026-07-08,6,VOICE,SKIPPED,24549,2026-07-08,2026-07,False,False
TGT0024550,ACC0025027,CMP0000046,2026-05-06,4,VOICE,SKIPPED,24550,2026-05-06,2026-05,False,False
TGT0024551,ACC0026647,CMP0000070,2026-03-08,5,SMS,EXPIRED,24551,2026-03-08,2026-03,False,False
TGT0024552,ACC0026134,CMP0000040,2026-04-02,6,FIELD,EXPIRED,24552,2026-04-02,2026-04,False,False
TGT0024553,ACC0017116,CMP0000057,2026-01-15,5,FIELD,EXPIRED,24553,2026-01-15,2026-01,False,False
TGT0024554,ACC0011025,CMP0000092,2026-04-16,1,SMS,QUEUED,24554,2026-04-16,2026-04,False,False
TGT0024555,ACC0020511,CMP0000120,2026-08-05,4,SMS,EXPIRED,24555,2026-08-05,2026-08,False,False
TGT0024556,ACC0018993,CMP0000044,2026-03-05,2,FIELD,CONTACTED,24556,2026-03-05,2026-03,False,False
TGT0024557,ACC0017669,CMP0000064,2026-02-03,6,FIELD,QUEUED,24557,2026-02-03,2026-02,False,False
TGT0024558,ACC0009209,CMP0000035,2026-01-23,10,WHATSAPP,QUEUED,24558,2026-01-23,2026-01,False,False
TGT0024559,ACC0004914,CMP0000039,2026-07-27,2,VOICE,SKIPPED,24559,2026-07-27,2026-07,False,False
TGT0024560,ACC0005397,CMP0000082,2026-05-21,1,FIELD,CONTACTED,24560,2026-05-21,2026-05,False,False
TGT0024561,ACC0029032,CMP0000006,2026-03-31,8,VOICE,QUEUED,24561,2026-03-31,2026-03,False,False
TGT0024562,ACC0028641,CMP0000092,2026-06-20,8,VOICE,EXPIRED,24562,2026-06-20,2026-06,False,False
TGT0024563,ACC0014619,CMP0000081,2026-03-13,4,SMS,SKIPPED,24563,2026-03-13,2026-03,False,False
TGT0024564,ACC0010278,CMP0000073,2026-02-21,2,WHATSAPP,SKIPPED,24564,2026-02-21,2026-02,False,False
TGT0024565,ACC0011486,CMP0000077,2026-06-17,6,VOICE,SKIPPED,24565,2026-06-17,2026-06,False,False
TGT0024566,ACC0000117,CMP0000079,2026-06-13,3,FIELD,SKIPPED,24566,2026-06-13,2026-06,False,False
TGT0024567,ACC0024687,CMP0000087,2026-05-07,2,VOICE,SKIPPED,24567,2026-05-07,2026-05,False,False
TGT0024568,ACC0021832,CMP0000092,2026-02-19,6,FIELD,SKIPPED,24568,2026-02-19,2026-02,False,False
TGT0024569,ACC0016804,CMP0000036,2026-06-04,9,VOICE,EXPIRED,24569,2026-06-04,2026-06,False,False
TGT0024570,ACC0011471,CMP0000006,2026-04-04,5,VOICE,SKIPPED,24570,2026-04-04,2026-04,False,False
TGT0024571,ACC0026539,CMP0000087,2026-07-23,7,SMS,EXPIRED,24571,2026-07-23,2026-07,False,False
TGT0024572,ACC0021731,CMP0000117,2026-08-04,4,WHATSAPP,CONTACTED,24572,2026-08-04,2026-08,False,False
TGT0024573,ACC0020108,CMP0000053,2026-02-28,8,VOICE,QUEUED,24573,2026-02-28,2026-02,False,False
TGT0024574,ACC0022658,CMP0000099,2026-06-28,1,SMS,QUEUED,24574,2026-06-28,2026-06,False,False
TGT0024575,ACC0019465,CMP0000056,2026-04-07,4,VOICE,EXPIRED,24575,2026-04-07,2026-04,False,False
TGT0024576,ACC0019834,CMP0000083,2026-06-22,8,FIELD,CONTACTED,24576,2026-06-22,2026-06,False,False
TGT0024577,ACC0006278,CMP0000086,2026-05-26,5,SMS,CONTACTED,24577,2026-05-26,2026-05,False,False
TGT0024578,ACC0027535,CMP0000058,2026-07-07,1,FIELD,EXPIRED,24578,2026-07-07,2026-07,False,False
TGT0024579,ACC0003558,CMP0000099,2026-01-23,1,VOICE,CONTACTED,24579,2026-01-23,2026-01,False,False
TGT0024580,ACC0029612,CMP0000013,2026-02-22,10,WHATSAPP,SKIPPED,24580,2026-02-22,2026-02,False,False
TGT0024581,ACC0000702,CMP0000071,2026-01-22,9,WHATSAPP,SKIPPED,24581,2026-01-22,2026-01,False,False
