account_id,borrower_id,loan_type,principal_amount,outstanding_amount,dpd,risk_segment,status,payment_count,total_payment_amount,recovered_account,total_calls,total_call_duration_sec,total_attempts,disposition_events,call_campaign_count,vendor_count,agent_count,targeting_events,targeting_campaigns,call_exposed,attempt_exposed,targeted_account
ACC0012091,BRW0008969,PERSONAL,622398.23,148860.43,30,MEDIUM,PAID,1,99772.51,0,2,421,4,2,2,2,2,0,0,1,1,0
ACC0012092,BRW0006899,CONSUMER,303683.35,4701.45,120,LOW,PAID,1,52472.57,1,3,1284,2,0,3,3,3,2,2,1,1,1
ACC0012093,BRW0006199,CONSUMER,125549.15,70651.38,1,LOW,CLOSED,0,0.0,0,2,950,6,0,2,2,2,1,1,1,1,1
ACC0012094,BRW0003131,PERSONAL,774910.11,379484.19,90,NPA,CLOSED,0,0.0,0,4,1782,3,3,4,4,4,2,2,1,1,1
ACC0012095,BRW0008189,BNPL,797938.33,589814.59,30,LOW,WRITEOFF,1,10395.28,0,5,2241,4,0,5,5,5,2,2,1,1,1
ACC0012096,BRW0007827,CONSUMER,453365.2,453300.89,120,NPA,CLOSED,1,114760.23,1,6,1846,3,5,5,5,6,1,1,1,1,1
ACC0012097,BRW0010406,BNPL,585949.41,103303.19,15,HIGH,ACTIVE,0,0.0,0,2,159,5,0,2,2,2,0,0,1,1,0
ACC0012098,BRW0007618,BNPL,656680.5,292842.42,1,NPA,PAID,1,27171.65,1,5,2529,5,0,4,4,5,0,0,1,1,0
ACC0012099,BRW0004059,AUTO,467984.48,358803.91,45,HIGH,ACTIVE,2,122477.25,1,5,1552,3,2,5,5,5,1,1,1,1,1
ACC0012100,BRW0011243,CREDIT_CARD,508477.98,314942.79,90,NPA,ACTIVE,1,46213.75,1,1,837,5,1,1,1,1,3,3,1,1,1
ACC0012101,BRW0004570,CONSUMER,383321.47,608584.28,75,NPA,PAID,2,202626.47,1,3,1346,2,0,3,3,3,1,1,1,1,1
ACC0012102,BRW0009835,PERSONAL,610614.67,236095.9,180,MEDIUM,PAID,0,0.0,0,2,1451,2,2,2,2,2,1,1,1,1,1
ACC0012103,BRW0003166,AUTO,636097.49,564123.18,1,MEDIUM,WRITEOFF,0,0.0,0,1,577,5,0,1,1,1,1,1,1,1,1
ACC0012104,BRW0005232,CREDIT_CARD,706607.49,137434.4,1,MEDIUM,PAID,2,223538.2,1,3,1743,6,1,3,2,3,2,2,1,1,1
ACC0012105,BRW0004450,AUTO,241963.39,308759.65,45,NPA,ACTIVE,0,0.0,0,6,3946,4,1,6,4,6,2,2,1,1,1
ACC0012106,BRW0011358,AUTO,657525.45,221821.99,180,NPA,WRITEOFF,0,0.0,0,1,331,4,0,1,1,1,1,1,1,1,1
ACC0012107,BRW0004416,CONSUMER,446868.66,458738.79,1,NPA,WRITEOFF,2,150150.78,1,2,1228,2,2,2,2,2,4,4,1,1,1
ACC0012108,BRW0001551,AUTO,559210.36,246152.27,0,HIGH,WRITEOFF,0,0.0,0,3,1424,3,0,2,3,3,1,1,1,1,1
ACC0012109,BRW0009484,PERSONAL,391273.09,236901.07,30,MEDIUM,CLOSED,1,32994.31,1,2,281,3,3,2,2,2,2,2,1,1,1
ACC0012110,BRW0010686,AUTO,251598.45,571838.75,5,HIGH,ACTIVE,1,23712.07,0,0,0,3,0,0,0,0,0,0,0,1,0
ACC0012111,BRW0007889,PERSONAL,797317.52,596455.14,5,HIGH,WRITEOFF,1,17244.93,1,4,1812,3,0,4,3,4,1,1,1,1,1
ACC0012112,BRW0007860,CONSUMER,223052.74,618847.86,75,MEDIUM,ACTIVE,1,41045.34,1,4,1266,3,1,4,4,4,0,0,1,1,0
ACC0012113,BRW0007874,BNPL,731119.61,306631.49,180,LOW,ACTIVE,1,10426.48,1,1,667,4,2,1,1,1,1,1,1,1,1
ACC0012114,BRW0001605,BNPL,797538.72,402085.44,0,LOW,ACTIVE,0,0.0,0,4,2074,7,0,3,4,4,3,3,1,1,1
ACC0012115,BRW0007194,BNPL,21900.41,102523.22,120,LOW,PAID,0,0.0,0,1,692,5,0,1,1,1,1,1,1,1,1
ACC0012116,BRW0003015,AUTO,630850.18,220309.69,30,MEDIUM,WRITEOFF,1,40745.03,1,8,3730,2,1,8,6,8,1,1,1,1,1
ACC0012117,BRW0001362,PERSONAL,750924.55,291178.45,15,MEDIUM,PAID,2,158196.61,1,3,1164,3,3,3,3,3,0,0,1,1,0
ACC0012118,BRW0001976,CREDIT_CARD,221299.8,82976.94,120,LOW,PAID,0,0.0,0,3,1300,6,0,3,3,3,1,1,1,1,1
ACC0012119,BRW0010874,CREDIT_CARD,142578.21,297481.36,1,HIGH,WRITEOFF,1,132831.97,0,2,841,5,0,2,2,2,1,1,1,1,1
ACC0012120,BRW0010386,CONSUMER,27036.02,18181.45,15,HIGH,WRITEOFF,0,0.0,0,2,1560,5,0,2,2,2,0,0,1,1,0
ACC0012121,BRW0009729,AUTO,204452.52,384998.23,75,NPA,ACTIVE,1,50865.82,1,4,1669,2,2,4,4,4,0,0,1,1,0
ACC0012122,BRW0000425,PERSONAL,10966.23,274940.25,15,HIGH,ACTIVE,1,108021.54,0,1,75,5,2,1,1,1,1,1,1,1,1
ACC0012123,BRW0003010,AUTO,371445.69,481385.5,75,LOW,ACTIVE,3,389912.70999999996,1,6,2483,2,1,6,5,6,1,1,1,1,1
ACC0012124,BRW0009856,PERSONAL,239353.43,667752.48,75,MEDIUM,ACTIVE,1,6746.11,1,2,1046,4,2,2,2,2,0,0,1,1,0
ACC0012125,BRW0011822,PERSONAL,773789.4,200611.68,90,LOW,CLOSED,0,0.0,0,4,2536,4,0,4,4,4,0,0,1,1,0
ACC0012126,BRW0004913,CREDIT_CARD,746380.38,321562.06,45,LOW,PAID,0,0.0,0,3,1891,4,1,3,2,3,3,3,1,1,1
ACC0012127,BRW0009572,PERSONAL,710203.68,675010.8,60,NPA,WRITEOFF,1,18660.77,1,1,26,6,1,1,1,1,1,1,1,1,1
ACC0012128,BRW0002501,CONSUMER,102179.59,173484.7,180,NPA,PAID,1,91333.15,1,4,2012,1,1,4,4,4,2,2,1,1,1
ACC0012129,BRW0011008,PERSONAL,641062.49,642257.74,0,NPA,CLOSED,1,50097.14,0,1,524,5,1,1,1,0,2,2,1,1,1
ACC0012130,BRW0004092,PERSONAL,69759.07,377361.44,75,HIGH,WRITEOFF,1,133629.7,1,2,1117,3,1,2,2,2,3,3,1,1,1
ACC0012131,BRW0010646,AUTO,62144.93,63151.25,60,NPA,CLOSED,2,287571.22,1,5,2164,5,0,5,4,5,0,0,1,1,0
ACC0012132,BRW0004585,BNPL,334761.64,250971.68,15,LOW,ACTIVE,0,0.0,0,4,2059,4,1,4,4,4,1,1,1,1,1
ACC0012133,BRW0001602,AUTO,217993.81,519603.4,5,HIGH,WRITEOFF,0,0.0,0,4,2569,0,1,4,4,4,0,0,1,0,0
ACC0012134,BRW0001537,AUTO,29365.99,117110.79,90,MEDIUM,CLOSED,0,0.0,0,7,3950,5,3,6,4,7,0,0,1,1,0
ACC0012135,BRW0003181,CONSUMER,300618.35,292835.26,5,NPA,WRITEOFF,0,0.0,0,6,2263,6,0,6,6,6,1,1,1,1,1
ACC0012136,BRW0009698,CONSUMER,182757.88,354896.11,75,LOW,ACTIVE,0,0.0,0,4,1437,4,0,4,4,4,0,0,1,1,0
ACC0012137,BRW0006789,CONSUMER,103942.99,625101.65,180,NPA,CLOSED,2,99555.59,1,2,1492,2,1,2,2,2,0,0,1,1,0
ACC0012138,BRW0010269,PERSONAL,307498.24,299205.59,90,MEDIUM,WRITEOFF,0,0.0,0,4,2185,4,0,4,4,4,2,2,1,1,1
ACC0012139,BRW0006049,AUTO,635622.48,387220.1,1,LOW,ACTIVE,0,0.0,0,3,709,3,2,3,3,3,2,2,1,1,1
ACC0012140,BRW0011599,AUTO,459164.46,447390.07,0,NPA,CLOSED,1,13233.14,1,1,103,9,1,1,1,1,0,0,1,1,0
ACC0012141,BRW0004898,CREDIT_CARD,589660.4,651445.81,60,LOW,WRITEOFF,2,200670.41999999998,1,9,4866,4,1,8,6,7,0,0,1,1,0
ACC0012142,BRW0008476,PERSONAL,503985.45,326181.95,15,MEDIUM,PAID,0,0.0,0,3,1913,6,2,3,3,3,2,2,1,1,1
ACC0012143,BRW0010003,AUTO,657733.27,67845.01,60,HIGH,WRITEOFF,0,0.0,0,3,1514,4,0,3,3,3,1,1,1,1,1
ACC0012144,BRW0010477,AUTO,236425.05,561905.73,1,MEDIUM,ACTIVE,0,0.0,0,0,0,4,1,0,0,0,2,2,0,1,1
ACC0012145,BRW0011072,BNPL,458154.4,169588.57,45,LOW,WRITEOFF,2,266001.82,1,2,1596,7,0,2,2,2,1,1,1,1,1
ACC0012146,BRW0003721,AUTO,374752.19,177342.51,0,HIGH,CLOSED,2,175407.84,1,3,1084,2,1,3,3,3,2,2,1,1,1
ACC0012147,BRW0005676,BNPL,413536.89,339399.93,0,LOW,WRITEOFF,2,210300.06,1,4,1505,2,3,4,4,4,3,3,1,1,1
ACC0012148,BRW0004885,AUTO,171053.45,152775.7,0,HIGH,ACTIVE,3,308160.93,1,2,1174,5,1,2,2,2,1,1,1,1,1
ACC0012149,BRW0003441,CREDIT_CARD,448413.43,233591.58,120,HIGH,CLOSED,0,0.0,0,0,0,3,0,0,0,0,0,0,0,1,0
ACC0012150,BRW0011004,CONSUMER,681962.23,553179.72,120,MEDIUM,PAID,2,189283.66,1,3,1279,2,2,3,3,3,3,3,1,1,1
ACC0012151,BRW0000072,AUTO,404986.34,638750.74,30,LOW,PAID,2,118729.44,1,4,1352,2,0,4,3,4,3,3,1,1,1
ACC0012152,BRW0003946,BNPL,196752.5,383432.33,5,NPA,CLOSED,2,105526.62,1,3,659,4,2,3,3,3,1,1,1,1,1
ACC0012153,BRW0011402,CONSUMER,697643.11,560509.06,5,LOW,WRITEOFF,1,13755.14,1,1,185,4,1,1,1,1,1,1,1,1,1
ACC0012154,BRW0006392,AUTO,58822.43,514552.16,0,NPA,ACTIVE,1,69614.03,1,3,1875,6,1,3,2,3,1,1,1,1,1
ACC0012155,BRW0004177,AUTO,701576.92,376938.18,0,LOW,PAID,1,56410.84,0,1,537,6,0,1,1,1,2,2,1,1,1
ACC0012156,BRW0004275,BNPL,648577.25,98453.36,45,LOW,PAID,0,0.0,0,5,2835,6,1,5,4,5,0,0,1,1,0
ACC0012157,BRW0006822,CONSUMER,198563.25,219431.89,90,HIGH,WRITEOFF,0,0.0,0,2,946,4,0,2,1,2,3,3,1,1,1
ACC0012158,BRW0009078,BNPL,35332.21,687297.9,180,MEDIUM,PAID,0,0.0,0,1,133,7,1,1,1,1,2,2,1,1,1
ACC0012159,BRW0004179,BNPL,57345.61,559578.97,75,LOW,CLOSED,2,65363.21,1,2,949,4,1,2,2,2,1,1,1,1,1
ACC0012160,BRW0000359,AUTO,32642.52,697312.17,120,HIGH,ACTIVE,1,145123.58,1,2,835,5,0,2,2,2,1,1,1,1,1
ACC0012161,BRW0007262,CREDIT_CARD,771703.19,122867.04,120,NPA,ACTIVE,2,96961.99,1,5,572,2,0,5,4,5,3,3,1,1,1
ACC0012162,BRW0011909,BNPL,759174.11,135383.97,75,NPA,WRITEOFF,2,282973.75,1,1,297,7,2,1,1,1,3,3,1,1,1
ACC0012163,BRW0007642,BNPL,61513.91,135078.99,180,HIGH,CLOSED,2,88000.78,1,4,2199,3,2,4,4,4,1,1,1,1,1
ACC0012164,BRW0004005,PERSONAL,626350.14,282675.62,15,HIGH,CLOSED,0,0.0,0,4,2373,4,1,4,4,4,0,0,1,1,0
ACC0012165,BRW0009314,CONSUMER,440823.61,628862.27,60,HIGH,PAID,1,7974.91,1,2,1190,5,1,2,2,2,0,0,1,1,0
ACC0012166,BRW0009088,BNPL,84185.53,491359.39,60,LOW,CLOSED,0,0.0,0,0,0,4,1,0,0,0,2,2,0,1,1
ACC0012167,BRW0005183,BNPL,701347.95,661928.37,45,HIGH,CLOSED,0,0.0,0,4,1866,5,0,4,4,4,0,0,1,1,0
ACC0012168,BRW0002757,CONSUMER,199807.17,492673.25,120,MEDIUM,ACTIVE,1,12041.56,1,4,1956,2,1,4,3,4,1,1,1,1,1
ACC0012169,BRW0004251,CREDIT_CARD,647150.07,589121.45,120,HIGH,CLOSED,2,99181.15000000001,1,2,1620,2,2,2,2,2,1,1,1,1,1
ACC0012170,BRW0000456,PERSONAL,509861.99,50580.89,15,LOW,WRITEOFF,2,190751.47999999998,1,3,1951,3,0,3,3,3,2,2,1,1,1
ACC0012171,,CREDIT_CARD,195681.37,77118.79,5,HIGH,ACTIVE,0,0.0,0,3,1109,6,2,3,3,3,1,1,1,1,1
ACC0012172,BRW0006263,CONSUMER,282218.02,523309.71,90,NPA,ACTIVE,1,73936.02,0,3,968,4,2,3,3,3,1,1,1,1,1
ACC0012173,BRW0007803,BNPL,327515.87,486043.3,1,MEDIUM,PAID,4,341523.81,1,3,1003,3,3,3,3,3,1,1,1,1,1
ACC0012174,BRW0005098,CREDIT_CARD,272347.69,493099.57,180,LOW,CLOSED,0,0.0,0,4,1886,5,4,4,3,4,0,0,1,1,0
ACC0012175,BRW0006152,AUTO,654580.13,485557.79,5,LOW,PAID,1,60587.47,1,4,1944,6,1,4,4,4,1,1,1,1,1
ACC0012176,BRW0000133,CREDIT_CARD,327277.84,84341.78,180,MEDIUM,PAID,1,77397.05,1,4,2026,4,2,4,4,4,2,2,1,1,1
ACC0012177,BRW0008455,PERSONAL,288577.37,616103.01,30,NPA,CLOSED,0,0.0,0,0,0,2,1,0,0,0,2,2,0,1,1
ACC0012178,BRW0003722,CONSUMER,294021.63,185216.48,45,NPA,ACTIVE,0,0.0,0,1,351,9,2,1,1,1,0,0,1,1,0
ACC0012179,BRW0009135,PERSONAL,154787.37,677568.39,75,MEDIUM,WRITEOFF,0,0.0,0,4,1340,4,1,4,4,4,1,1,1,1,1
ACC0012180,BRW0002539,BNPL,268681.93,260032.71,0,HIGH,CLOSED,1,24447.51,1,1,506,5,1,1,1,1,1,1,1,1,1
ACC0012181,BRW0000753,BNPL,135326.82,589288.39,5,MEDIUM,CLOSED,1,118604.54,1,4,1915,4,2,4,4,4,1,1,1,1,1
ACC0012182,BRW0000205,AUTO,307401.28,406950.2,0,MEDIUM,ACTIVE,1,88753.31,1,2,649,4,2,2,2,2,1,1,1,1,1
ACC0012183,BRW0009550,PERSONAL,329212.1,186660.59,5,MEDIUM,WRITEOFF,1,24248.74,0,1,268,4,3,1,1,1,1,1,1,1,1
ACC0012184,BRW0003321,CREDIT_CARD,88526.61,358374.96,120,MEDIUM,ACTIVE,0,0.0,0,1,635,3,1,1,1,1,3,3,1,1,1
ACC0012185,BRW0008300,CREDIT_CARD,682933.13,67096.38,120,MEDIUM,ACTIVE,2,85762.12999999999,1,8,4362,6,1,8,7,8,1,1,1,1,1
ACC0012186,BRW0010259,CONSUMER,438241.17,268309.26,60,NPA,CLOSED,0,0.0,0,5,2062,4,2,5,5,5,2,2,1,1,1
ACC0012187,BRW0003258,CONSUMER,575241.88,550082.02,15,MEDIUM,PAID,0,0.0,0,5,1770,6,1,5,4,5,3,3,1,1,1
ACC0012188,BRW0009185,PERSONAL,156170.68,665546.99,120,NPA,PAID,3,299288.82,1,1,557,7,1,1,1,1,6,6,1,1,1
ACC0012189,BRW0010178,AUTO,52512.98,620985.01,0,HIGH,CLOSED,3,147733.29,1,8,3856,3,1,8,8,8,0,0,1,1,0
ACC0012190,BRW0004352,PERSONAL,720410.67,373607.26,5,MEDIUM,CLOSED,0,0.0,0,2,572,4,2,2,2,2,1,1,1,1,1
ACC0012191,BRW0008510,CREDIT_CARD,574970.47,65096.7,75,MEDIUM,ACTIVE,0,0.0,0,3,1031,4,0,3,3,3,2,2,1,1,1
ACC0012192,BRW0008581,CONSUMER,451434.02,471160.2,60,MEDIUM,WRITEOFF,0,0.0,0,1,783,2,0,1,1,1,1,1,1,1,1
ACC0012193,BRW0003160,AUTO,410864.92,306398.11,180,MEDIUM,CLOSED,0,0.0,0,4,1859,3,0,4,4,4,0,0,1,1,0
ACC0012194,BRW0011167,BNPL,651902.51,232615.04,15,NPA,PAID,0,0.0,0,2,982,5,0,2,2,2,3,3,1,1,1
ACC0012195,BRW0011388,CONSUMER,117154.18,245224.17,120,NPA,PAID,3,266851.1,1,3,2420,6,3,3,3,3,1,1,1,1,1
ACC0012196,BRW0004079,AUTO,211990.62,561226.74,15,MEDIUM,PAID,2,254989.97999999998,1,0,0,4,0,0,0,0,1,1,0,1,1
ACC0012197,BRW0011041,CREDIT_CARD,472625.85,661694.73,60,NPA,WRITEOFF,1,125462.59,1,3,956,10,2,3,3,3,0,0,1,1,0
ACC0012198,BRW0010161,AUTO,309111.47,244270.48,90,LOW,CLOSED,0,0.0,0,4,1745,7,1,4,4,4,2,2,1,1,1
ACC0012199,BRW0002313,CONSUMER,310094.02,76804.42,45,HIGH,WRITEOFF,1,143330.38,1,3,1116,1,1,3,3,3,2,2,1,1,1
ACC0012200,BRW0002908,CONSUMER,457550.12,573824.78,90,LOW,WRITEOFF,2,107463.32999999999,1,4,1525,4,1,4,4,4,5,5,1,1,1
ACC0012201,BRW0004701,BNPL,505126.2,676003.96,120,MEDIUM,PAID,2,158602.37,1,6,3605,3,1,6,6,6,2,2,1,1,1
ACC0012202,BRW0010510,CONSUMER,12320.67,389499.51,5,HIGH,ACTIVE,0,0.0,0,1,862,6,1,1,1,1,1,1,1,1,1
ACC0012203,BRW0011042,CONSUMER,487489.29,670038.93,30,NPA,PAID,1,64823.56,1,3,1651,5,1,3,3,3,1,1,1,1,1
ACC0012204,BRW0002770,AUTO,74196.16,36650.97,60,MEDIUM,CLOSED,1,137086.45,1,4,1519,2,1,4,4,4,3,3,1,1,1
ACC0012205,BRW0003194,CONSUMER,396621.97,501835.01,180,HIGH,ACTIVE,0,0.0,0,3,1126,4,3,3,2,3,0,0,1,1,0
ACC0012206,BRW0006729,BNPL,155688.09,284952.38,5,MEDIUM,WRITEOFF,0,0.0,0,1,316,5,3,1,1,1,2,2,1,1,1
ACC0012207,BRW0006127,CREDIT_CARD,591972.79,130403.52,120,NPA,WRITEOFF,0,0.0,0,2,547,1,1,2,2,2,2,2,1,1,1
ACC0012208,BRW0007446,CREDIT_CARD,569136.58,65662.19,60,LOW,ACTIVE,0,0.0,0,6,3868,1,2,6,4,5,0,0,1,1,0
ACC0012209,BRW0006478,AUTO,110912.28,355498.83,75,LOW,PAID,2,136228.08000000002,1,3,1720,7,0,3,3,3,3,3,1,1,1
ACC0012210,BRW0010038,CONSUMER,501972.31,412669.59,45,NPA,ACTIVE,2,234561.24,1,2,176,2,0,2,2,2,0,0,1,1,0
ACC0012211,BRW0009910,PERSONAL,648122.86,456755.81,1,LOW,CLOSED,0,0.0,0,3,1092,6,0,3,3,3,3,3,1,1,1
ACC0012212,BRW0001040,AUTO,786503.77,354644.18,1,HIGH,PAID,0,0.0,0,4,2233,2,2,4,3,4,1,1,1,1,1
ACC0012213,,BNPL,485023.08,428309.86,5,HIGH,ACTIVE,0,0.0,0,5,1712,7,0,5,5,5,0,0,1,1,0
ACC0012214,BRW0008166,PERSONAL,355079.16,457865.81,0,HIGH,CLOSED,1,99044.37,1,3,1026,7,1,3,3,3,1,1,1,1,1
ACC0012215,BRW0004699,CONSUMER,786452.54,229844.15,5,MEDIUM,CLOSED,3,154896.91,1,3,915,5,5,3,3,3,2,2,1,1,1
ACC0012216,BRW0004452,BNPL,733305.86,429480.18,120,NPA,ACTIVE,1,105545.43,0,1,233,4,2,1,1,1,0,0,1,1,0
ACC0012217,BRW0004353,CREDIT_CARD,388972.29,304826.23,120,HIGH,ACTIVE,0,0.0,0,1,1404,2,1,1,1,1,2,2,1,1,1
ACC0012218,BRW0011087,PERSONAL,628112.37,130081.51,90,MEDIUM,CLOSED,1,112929.33,1,1,193,2,1,1,1,1,1,1,1,1,1
ACC0012219,BRW0007399,CREDIT_CARD,231357.96,136321.59,90,MEDIUM,WRITEOFF,2,113545.63,1,2,1046,3,4,2,1,2,1,1,1,1,1
ACC0012220,BRW0000613,AUTO,644415.3,335720.8,45,HIGH,CLOSED,1,84369.04,1,1,1722,8,0,1,1,1,3,3,1,1,1
ACC0012221,BRW0005630,PERSONAL,202354.41,558467.04,15,HIGH,WRITEOFF,2,193835.66,1,4,1711,3,3,4,4,4,3,3,1,1,1
ACC0012222,BRW0008286,AUTO,171831.52,625441.57,90,MEDIUM,PAID,0,0.0,0,2,430,4,2,2,2,2,2,2,1,1,1
ACC0012223,BRW0001202,BNPL,513252.19,327540.8,120,NPA,ACTIVE,2,101615.20999999999,0,6,3229,6,0,6,4,6,2,2,1,1,1
ACC0012224,BRW0008654,BNPL,617325.85,625782.64,120,MEDIUM,WRITEOFF,3,133674.73,1,2,993,2,3,2,2,2,2,2,1,1,1
ACC0012225,BRW0001009,PERSONAL,670622.99,561967.74,90,HIGH,WRITEOFF,0,0.0,0,0,0,4,1,0,0,0,2,2,0,1,1
ACC0012226,BRW0003209,PERSONAL,442518.5,656299.81,5,LOW,PAID,0,0.0,0,4,1658,3,0,4,3,4,1,1,1,1,1
ACC0012227,BRW0011978,AUTO,105039.06,646244.28,5,LOW,CLOSED,1,47511.02,1,2,874,4,3,2,2,1,2,2,1,1,1
ACC0012228,,CREDIT_CARD,596867.12,8584.42,0,HIGH,PAID,0,0.0,0,3,1305,8,2,3,3,3,0,0,1,1,0
ACC0012229,BRW0011190,PERSONAL,644867.18,231619.17,30,LOW,ACTIVE,0,0.0,0,1,866,5,2,1,1,1,1,1,1,1,1
ACC0012230,BRW0004863,CONSUMER,613398.97,315833.67,0,MEDIUM,CLOSED,0,0.0,0,5,1690,7,1,5,4,5,3,3,1,1,1
ACC0012231,BRW0004217,CONSUMER,357030.47,74281.52,5,NPA,WRITEOFF,0,0.0,0,2,968,7,1,2,2,2,1,1,1,1,1
ACC0012232,BRW0004517,CONSUMER,314073.47,539072.76,120,MEDIUM,WRITEOFF,0,0.0,0,1,385,4,1,1,1,1,2,2,1,1,1
ACC0012233,BRW0005356,PERSONAL,507761.42,446876.48,5,LOW,ACTIVE,1,79580.54,1,3,1066,5,0,3,3,3,0,0,1,1,0
ACC0012234,BRW0001691,AUTO,579767.55,5272.11,60,LOW,WRITEOFF,2,281828.65,1,5,2937,7,2,5,5,5,0,0,1,1,0
ACC0012235,BRW0011626,BNPL,760754.67,377769.43,1,HIGH,CLOSED,1,366.87,1,0,0,4,3,0,0,0,1,1,0,1,1
ACC0012236,BRW0005740,PERSONAL,337772.68,506796.22,1,LOW,PAID,0,0.0,0,1,476,7,0,1,1,1,1,1,1,1,1
ACC0012237,BRW0001935,PERSONAL,786413.79,465118.06,45,HIGH,PAID,0,0.0,0,3,1902,4,1,3,3,3,2,2,1,1,1
ACC0012238,BRW0010538,BNPL,18757.22,587070.36,180,LOW,WRITEOFF,2,110099.19,1,4,832,5,0,4,3,4,2,2,1,1,1
ACC0012239,BRW0003013,AUTO,117503.26,570558.89,15,LOW,CLOSED,0,0.0,0,1,893,4,2,1,1,1,1,1,1,1,1
ACC0012240,BRW0010384,CONSUMER,55839.55,600438.36,0,MEDIUM,ACTIVE,2,237495.65,1,1,469,8,2,1,1,1,1,1,1,1,1
ACC0012241,BRW0005858,CREDIT_CARD,734084.35,691002.17,45,NPA,ACTIVE,1,81797.13,1,3,984,3,0,3,3,3,1,1,1,1,1
ACC0012242,BRW0002249,AUTO,751257.88,471627.56,5,MEDIUM,WRITEOFF,0,0.0,0,3,1651,3,1,3,3,3,1,1,1,1,1
ACC0012243,BRW0008743,CONSUMER,466731.65,643114.07,120,MEDIUM,PAID,0,0.0,0,2,920,3,2,2,2,2,1,1,1,1,1
ACC0012244,BRW0006901,BNPL,674865.93,457850.35,60,HIGH,WRITEOFF,0,0.0,0,4,2207,4,1,4,4,4,1,1,1,1,1
ACC0012245,BRW0006377,PERSONAL,84807.88,531641.87,60,LOW,ACTIVE,0,0.0,0,2,1376,1,1,2,2,2,4,4,1,1,1
ACC0012246,BRW0002562,CREDIT_CARD,549712.59,426799.26,45,LOW,WRITEOFF,0,0.0,0,0,0,6,2,0,0,0,1,1,0,1,1
ACC0012247,BRW0000353,CREDIT_CARD,448844.8,386258.23,180,HIGH,ACTIVE,0,0.0,0,3,1678,2,0,3,3,3,2,2,1,1,1
ACC0012248,BRW0011107,CREDIT_CARD,557812.99,639244.21,1,LOW,CLOSED,0,0.0,0,2,1601,3,1,2,2,2,1,1,1,1,1
ACC0012249,BRW0011343,BNPL,95549.13,349213.0,0,HIGH,WRITEOFF,0,0.0,0,6,2871,4,0,6,6,6,4,4,1,1,1
ACC0012250,BRW0010169,CONSUMER,224646.75,660808.79,45,MEDIUM,PAID,3,269153.15,1,1,144,2,1,1,1,1,2,2,1,1,1
ACC0012251,BRW0003779,CREDIT_CARD,77969.02,381597.94,15,HIGH,CLOSED,1,20533.14,1,3,857,1,3,3,3,3,2,2,1,1,1
ACC0012252,BRW0010086,BNPL,247880.38,243876.92,120,LOW,PAID,1,11945.89,0,4,2131,6,1,4,4,4,2,2,1,1,1
ACC0012253,BRW0005636,PERSONAL,280892.74,549073.38,75,LOW,CLOSED,1,143704.88,1,4,2549,2,1,4,3,4,2,2,1,1,1
ACC0012254,BRW0009514,CONSUMER,424666.78,102436.75,30,LOW,WRITEOFF,1,31392.08,1,1,833,4,1,1,1,1,0,0,1,1,0
ACC0012255,BRW0006038,CONSUMER,82354.77,247055.99,60,LOW,WRITEOFF,1,123222.6,1,3,1951,4,1,3,3,3,1,1,1,1,1
ACC0012256,BRW0004370,AUTO,539947.81,54468.08,75,LOW,PAID,2,143966.8,1,1,85,4,1,1,1,1,1,1,1,1,1
ACC0012257,BRW0007753,CREDIT_CARD,136087.55,411974.91,15,NPA,ACTIVE,1,124875.63,0,2,121,5,2,2,2,2,1,1,1,1,1
ACC0012258,BRW0011379,PERSONAL,441984.16,654911.55,45,NPA,CLOSED,0,0.0,0,1,589,2,0,1,1,1,1,1,1,1,1
ACC0012259,BRW0000640,BNPL,408777.24,68236.57,0,HIGH,PAID,2,149656.07,1,3,1948,3,1,3,3,3,3,3,1,1,1
ACC0012260,BRW0011526,PERSONAL,568146.0,152307.59,15,NPA,PAID,2,247816.91999999998,1,4,1228,5,2,4,4,4,2,2,1,1,1
ACC0012261,BRW0011877,CREDIT_CARD,520100.48,610921.8,75,MEDIUM,PAID,0,0.0,0,1,455,2,1,1,1,1,2,2,1,1,1
ACC0012262,BRW0002668,CONSUMER,508009.77,260300.05,45,NPA,ACTIVE,2,175655.34,1,1,7,5,1,1,1,1,3,3,1,1,1
ACC0012263,BRW0007103,CREDIT_CARD,540628.12,686214.29,45,MEDIUM,ACTIVE,1,133586.77,0,5,2026,3,2,5,5,5,2,2,1,1,1
ACC0012264,BRW0002130,AUTO,441479.39,560220.67,30,NPA,WRITEOFF,1,141452.3,0,3,863,8,2,3,3,3,4,4,1,1,1
ACC0012265,BRW0000295,CREDIT_CARD,34861.95,632622.51,180,HIGH,WRITEOFF,0,0.0,0,3,1439,5,2,3,3,3,3,3,1,1,1
ACC0012266,BRW0004164,PERSONAL,784570.77,509800.51,5,HIGH,CLOSED,1,25454.58,1,2,772,4,1,2,1,2,1,1,1,1,1
ACC0012267,BRW0010882,CONSUMER,257876.33,289063.13,5,NPA,WRITEOFF,1,26244.33,1,8,2996,6,1,7,6,8,1,1,1,1,1
ACC0012268,BRW0007713,CREDIT_CARD,301876.6,290272.7,60,LOW,WRITEOFF,2,158657.63,1,6,3585,7,2,6,6,6,2,2,1,1,1
ACC0012269,BRW0003053,CONSUMER,450224.02,223594.07,120,NPA,CLOSED,1,73918.89,1,5,3502,2,1,5,4,4,3,3,1,1,1
